coupling_function,device_count,k,run_index,run_id,selected_start_times,cycle_count,expected_packets,actual_packets,successful_packets,simultaneous_collision_count,overall_per_percent,ttu_cycle,ttu_reached,max_convergence_cycle,max_converged,mingap_convergence_cycle,mingap_converged,aux_mean_convergence_cycle,aux_mean_converged,final_10_cycle_new_mean_abs_dev,final_10_cycle_new_max_abs_dev,final_10_cycle_min_gap_median,epsilon_tolerance_rad,minimum_collision_free_gap_rad,carrier_sense_duration_ms,airtime_ms,occupied_time_ms
KURAMOTO,5,1,10,019f65ba-d6b3-72cc-8d78-1ce48e935e5d_0010,1844;1167;42;805;1291,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0758722031121097,2.689680507780274,0.19378677525741073,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,11,019f65ba-d6b4-7fe9-a5a5-c3d34912a36f_0011,2337;1015;2286;2586;4897,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8373145216042015,1.6122984904265798,0.07977599561390036,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,12,019f65ba-d6b5-78a3-8221-56b45778b5e6_0012,1565;822;4047;446;4708,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.7421308735769548,1.8623361250480301,0.5827713560338803,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,13,019f65ba-d6b6-793c-9f66-fd681b668ce1_0013,3552;1171;3600;1879;1768,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.1388066540786057,2.0162366925875617,0.07508489976984101,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,14,019f65ba-d6b7-70c7-a490-ee84819b7fb8_0014,1745;830;2187;3471;3642,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6937299371567991,1.4668401503635138,0.26697268927098206,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,15,019f65ba-d6b8-73d5-b804-11b7542f626c_0015,1422;3147;4719;2746;4172,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4630422216105461,0.8086624549167617,0.6203230938011389,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,16,019f65ba-d6b9-7d01-9437-3f422a1b1575_0016,4159;1862;778;27;4682,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6670584328235141,1.562088568898168,0.534912837916627,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,17,019f65ba-d6ba-762d-bc81-92198ba17520_0017,2950;4176;2505;1211;617,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4254058223303234,0.6492037039377965,0.686647950924649,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,18,019f65ba-d6bb-75af-9694-c7e3f21b4432_0018,1962;1754;4691;548;2364,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.7362934858889801,1.6133841433372318,0.32441392906536604,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,19,019f65ba-d6bc-7159-a6d1-ef564e75f947_0019,3601;1749;1044;1436;82,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.651443708800935,1.0241668454516615,0.4863006546571298,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,20,019f65ba-d6bd-7f93-86ae-d9970ce680e8_0020,4427;2208;2426;2394;4898,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.1042282412011344,1.5782508214412827,0.050061226551397164,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,21,019f65ba-d6be-7aed-be97-e39ad9c0d17e_0021,4385;3735;1035;4514;2436,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.6058460424969878,1.0550533889691132,0.20158243486725036,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,22,019f65ba-d6bf-7fd7-8961-4eea9d21a921_0022,545;3923;3266;3886;4912,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8587397557335474,2.1468493893338687,0.05788185102576282,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,23,019f65ba-d6c0-7141-85b0-3779613dcd38_0023,613;1280;2718;2303;1150,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.9275318356278344,2.3230194541345126,0.20314130995419993,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,24,019f65ba-d6c1-70b3-aa7d-a5a3bfcea2bb_0024,4507;955;3777;3394;4106,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.9067746297062127,1.7571951909814867,0.4970236069733791,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,25,019f65ba-d6c2-76ef-ac8c-bd3fcaa2dd33_0025,4177;3539;506;2990;2568,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6431962795350735,1.27367773251775,0.6520394489426689,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,26,019f65ba-d6c3-7318-8e6d-5c1ebe58bf2b_0026,3071;3457;1800;4911;3871,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.5610355454613596,1.1171503476165299,0.5578851581859792,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,27,019f65ba-d6c4-7af6-968f-4e70e9f36a07_0027,665;1620;2801;3524;3616,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6126176153901435,1.304092730355458,0.14384880878886253,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,28,019f65ba-d6c5-779e-abd9-6e0fcd6a8436_0028,4472;4755;3509;351;4947,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0630426650203855,2.657606662550964,0.2995956217960365,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,29,019f65ba-d6c6-7f58-8b5a-42a50bf088c2_0029,4074;2962;1249;2603;4573,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4772204800499836,0.7793506286264285,0.5565724232315254,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,30,019f65ba-d6c7-73d6-9137-3c9ff61bfdef_0030,3622;3050;1882;3763;4498,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.7551552201405912,1.7391856930273093,0.22028304079200312,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,31,019f65ba-d6c8-728e-b286-fff5c61b9d3b_0031,4582;4712;4872;4925;422,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,,False,1.554068362256333,3.8851709056408317,0.08290322133743899,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,32,019f65ba-d6c9-7857-bef3-ddb664469e3a_0032,3234;3344;4278;1034;504,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6863784036066063,1.4178071275142685,0.17194812445305052,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,33,019f65ba-d6ca-7107-91cb-f7bd80eddb23_0033,4130;3643;643;1413;3058,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.5250472924829162,0.7367033695440002,0.7446275903739745,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,34,019f65ba-d6cb-71f2-9188-fb60e2a1b0e8_0034,1337;1527;2093;4848;3040,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.6398239744210168,1.0153627456402212,0.2966745692892858,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,35,019f65ba-d6cc-7881-bc31-1b2fb6e2a57d_0035,2324;1825;606;1960;304,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0592313852583304,2.4402640015652417,0.21093436518306274,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,36,019f65ba-d6cd-7973-8c94-4faf2ffd5951_0036,3108;1679;623;1684;4979,180,900,720,720,0,20.0,,False,1.0,True,1.0,True,1.0,True,0.5367027554178021,1.0945308805106841,0.8115500813182717,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,37,019f65ba-d6ce-7327-8f24-f460111979f6_0037,181;97;4363;1595;3586,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6871777916403445,1.2453273278829933,0.13143583722371854,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,38,019f65ba-d6cf-738f-abff-913e1ee72176_0038,1937;4883;3069;4013;775,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.14778051842486417,0.20357520395261908,1.0932742434492484,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,39,019f65ba-d6d0-79db-8ed5-0e2859b0d7be_0039,2368;316;248;4634;1498,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.7103364877719478,1.590902519777871,0.10641916531161755,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,40,019f65ba-d6d1-7e9e-b0a0-9d497903bc0a_0040,1613;2192;4504;1019;1044,180,900,898,898,0,0.2222222222222222,12.0,True,,False,1.0,True,1.0,True,0.8796275361390042,1.5748007665390624,0.04014749518984573,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,41,019f65ba-d6d2-7dc1-a577-214fd3400684_0041,2861;2156;1784;4007;4921,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4949545257896702,1.0876721395631033,0.5766909545213914,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,42,019f65ba-d6d3-7675-a4a2-2e128c8daefb_0042,5;1272;3592;2779;3055,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.5522264068945271,0.8271640966179513,0.4294705759711679,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,43,019f65ba-d6d4-772a-b537-f25ce51946bb_0043,1014;4019;908;3347;2833,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.8043915940733214,1.1045360672967637,0.16580940763531649,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,44,019f65ba-d6d5-77c3-8f14-d1f944f61f8a_0044,1019;3911;3690;1195;3187,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0014309681413023,1.3596204209015323,0.27491528410096633,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,45,019f65ba-d6d6-79d9-9534-1a371e1b0d72_0045,4773;2112;1275;1346;4927,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.9854595462308249,2.063771148385306,0.11111077465418662,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,46,019f65ba-d6d7-71a5-910d-c594607b9919_0046,2759;3842;2320;2651;1386,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8111971328599866,1.9402476228570564,0.16882709126598427,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,47,019f65ba-d6d8-7475-a9d3-1d10869f0669_0047,1348;3819;2769;190;1318,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4838815782301805,1.2097039455754515,0.04693282021244638,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,48,019f65ba-d6d9-786b-b7a8-78d0fe6b3447_0048,2627;1042;1595;2323;2283,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.222217438204874,3.040005234381976,0.06257393028592673,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,1,49,019f65ba-d6da-7a23-9c11-5a4094ea4ffd_0049,1906;4215;4927;2049;4460,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0264604614188948,1.4064914639035224,0.22353771918343268,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,0,019f65ba-e2e0-7d94-9dc6-1af4eab29007_0000,985;1917;585;4920;1663,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.955131846460284,2.3815765438642473,0.4889073150377312,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,1,019f65ba-e2e1-7c21-aa17-5cfc5924f9e0_0001,1238;2262;4169;479;4830,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4679716416787357,1.1397698147223772,0.8155574528719098,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,2,019f65ba-e2e2-7eaf-af4b-cddb71758703_0002,805;4634;3299;1343;4785,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.6112872243102119,1.1077311712622748,0.29282548886893967,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,3,019f65ba-e2e3-75be-bba5-369bf1ccaeaf_0003,2703;2809;2042;2109;1792,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,,False,1.4787492956979755,3.675379826112663,0.13036329755992138,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,4,019f65ba-e2e4-73e1-992a-bee49e6fb5d7_0004,1492;42;140;3419;3392,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.9088837304131939,1.2040650329321643,0.05257070599438585,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,5,019f65ba-e2e5-74b0-b9e0-15c6832b36db_0005,525;459;1377;4058;4949,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8346709025763503,2.1124069002737764,0.12858164084531865,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,6,019f65ba-e2e6-77f7-95ae-d481ec309fea_0006,3161;3509;433;2021;1936,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.6738634744549479,1.0913295026182586,0.16530346787717354,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,7,019f65ba-e2e7-757c-80f5-7336226c9cb6_0007,1754;4088;2624;2606;2354,180,900,720,720,0,20.0,,False,,False,1.0,True,1.0,True,1.0059160311386475,2.081361828232917,0.4514981077943027,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,8,019f65ba-e2e8-766a-88fa-3b3fa898fd21_0008,1910;174;253;200;2692,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0632062544604364,1.8584224342120308,0.050687724515748656,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,9,019f65ba-e2e9-7fa8-a0db-d92e6cc49050_0009,600;1242;4882;4617;3008,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.6540186174844926,0.9580393304558307,0.5095675964930626,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,10,019f65ba-e2ea-7b0b-ae30-718db299b36a_0010,1844;1167;42;805;1291,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0452025018397726,2.613006254599431,0.24079029595542423,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,11,019f65ba-e2eb-7e36-958c-6dc15c9ecf75_0011,2337;1015;2286;2586;4897,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8182116972684268,1.5742874802246367,0.09926611257466211,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,12,019f65ba-e2ec-7ce6-b469-68f9f8dba6e5_0012,1565;822;4047;446;4708,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.7454057197905273,1.8620628688074568,0.7150273198952148,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,13,019f65ba-e2ed-77d9-a087-5c0922552c6d_0013,3552;1171;3600;1879;1768,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.1138542951564285,1.9856759665174386,0.0934320195421614,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,14,019f65ba-e2ee-705b-82af-d6d16f18dbe7_0014,1745;830;2187;3471;3642,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6382784184890669,1.4347111461914839,0.3312245504360529,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,15,019f65ba-e2ef-75b7-99ba-c3f901ae2e8b_0015,1422;3147;4719;2746;4172,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.43026992768880873,0.7953148229594529,0.7592144255716688,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,16,019f65ba-e2f0-7dd6-8644-334ed591bfab_0016,4159;1862;778;27;4682,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6395253440452916,1.493255846952612,0.6570442627980322,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,17,019f65ba-e2f1-7929-8028-c4a84268bce2_0017,2950;4176;2505;1211;617,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.3794059246775745,0.628477406404525,0.7984475017340511,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,18,019f65ba-e2f2-7514-8447-6550248fe2cf_0018,1962;1754;4691;548;2364,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.698368616372004,1.5573083803999672,0.40187958068443996,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,19,019f65ba-e2f3-754c-830a-c749c7d210af_0019,3601;1749;1044;1436;82,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.6297298047317277,0.9698820852786427,0.5463152302617136,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,20,019f65ba-e2f4-7112-abd9-1c670d9a91d0_0020,4427;2208;2426;2394;4898,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0558266259685956,1.4833220096724866,0.06230264706422774,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,21,019f65ba-e2f5-73b5-9fab-bf32c912727a_0021,4385;3735;1035;4514;2436,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.5960731756375491,1.0061890546719199,0.25044195457066953,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,22,019f65ba-e2f6-7de5-9b8d-c90c6b02e6a6_0022,545;3923;3266;3886;4912,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8585589323332133,2.1463973308330333,0.0720328732997415,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,23,019f65ba-e2f7-71d7-a929-db4333bdd4d5_0023,613;1280;2718;2303;1150,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8758608088857487,2.196317576548097,0.2523714820884152,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,24,019f65ba-e2f8-7152-a953-077994888a96_0024,4507;955;3777;3394;4106,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.8632504209666987,1.7028427488957187,0.5365787404281899,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,25,019f65ba-e2f9-7f0e-935c-661669915763_0025,4177;3539;506;2990;2568,180,900,900,900,0,0.0,10.0,True,150.0,True,1.0,True,1.0,True,0.5858943007623317,1.2026068108295287,0.7467013475126829,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,26,019f65ba-e2fa-7cd3-acf5-cb2748d84acb_0026,3071;3457;1800;4911;3871,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.5367405096990654,1.1171503476165299,0.6184448929454597,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,27,019f65ba-e2fb-7506-932d-5e37b1ebb7f7_0027,665;1620;2801;3524;3616,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6056114388247797,1.2865772889420488,0.17887617364616748,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,28,019f65ba-e2fc-7533-9a4b-2dfa37a198bf_0028,4472;4755;3509;351;4947,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,1.0404905599258192,2.6012263998145473,0.3698019621082045,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,29,019f65ba-e2fd-74df-9502-53796c91d5a4_0029,4074;2962;1249;2603;4573,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4241170879641795,0.7315612915583003,0.6833565331778908,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,30,019f65ba-e2fe-70f7-8acb-8152cc6704de_0030,3622;3050;1882;3763;4498,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.7445002036369717,1.7391856930273093,0.273577844130688,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,31,019f65ba-e2ff-74ea-8fec-6a3123afdf4d_0031,4582;4712;4872;4925;422,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,,False,1.5172494430926344,3.7931236077315864,0.10315496602828222,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,32,019f65ba-e300-7795-b83b-016257479cdc_0032,3234;3344;4278;1034;504,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6685890575015299,1.3719458016033903,0.21373178697761985,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,33,019f65ba-e301-7f17-8970-e7d3b9d287e5_0033,4130;3643;643;1413;3058,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.4887769112624299,0.7214626291496833,0.7688882144890088,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,34,019f65ba-e302-79b5-b6cd-2ad47727ce07_0034,1337;1527;2093;4848;3040,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.6288176915786303,1.0153627456402212,0.36802475657311406,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,35,019f65ba-e303-7bb5-8074-b68e1ff08237_0035,2324;1825;606;1960;304,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.9878791297905943,2.344020458946693,0.26201498845661286,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,36,019f65ba-e304-701a-a0e8-e10eb8de9f36_0036,3108;1679;623;1684;4979,180,900,720,720,0,20.0,,False,1.0,True,1.0,True,1.0,True,0.5364751743073238,1.0945308805106841,0.812005243539228,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,37,019f65ba-e305-76c4-8358-5371b6250c36_0037,181;97;4363;1595;3586,180,900,900,900,0,0.0,10.0,True,,False,1.0,True,1.0,True,0.6806095246884271,1.2453273278829933,0.16356814761042981,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
KURAMOTO,5,2,38,019f65ba-e306-7def-a5bb-e17b117c547c_0038,1937;4883;3069;4013;775,180,900,900,900,0,0.0,10.0,True,1.0,True,1.0,True,1.0,True,0.14778051842486417,0.20357520395261908,1.0932742434492484,1.224537524338598,0.03209953709731907,5.0,20.544,25.544
