time,oscillator_id,send_count,cycle_index,phase_ms,selected_run_index,selection
23599.689698260587,4,5,5,1934.6896982605867,3,"KURAMOTO N=5 K=10, PER=0"
26662.97270997611,2,6,5,4997.972709976111,3,"KURAMOTO N=5 K=10, PER=0"
26730.02729002389,3,6,6,65.02729002388878,3,"KURAMOTO N=5 K=10, PER=0"
27503.81296778617,0,6,6,838.8129677861689,3,"KURAMOTO N=5 K=10, PER=0"
28001.18703221383,1,6,6,1336.1870322138311,3,"KURAMOTO N=5 K=10, PER=0"
28603.118834609017,4,6,6,1938.1188346090166,3,"KURAMOTO N=5 K=10, PER=0"
31662.551892025665,2,7,6,4997.551892025665,3,"KURAMOTO N=5 K=10, PER=0"
31730.448107974335,3,7,7,65.44810797433456,3,"KURAMOTO N=5 K=10, PER=0"
32500.887405666843,0,7,7,835.8874056668428,3,"KURAMOTO N=5 K=10, PER=0"
33004.11259433316,1,7,7,1339.1125943331572,3,"KURAMOTO N=5 K=10, PER=0"
33606.55040817289,4,7,7,1941.5504081728868,3,"KURAMOTO N=5 K=10, PER=0"
36662.125804919866,2,8,7,4997.125804919866,3,"KURAMOTO N=5 K=10, PER=0"
36730.874195080134,3,8,8,65.87419508013409,3,"KURAMOTO N=5 K=10, PER=0"
37497.93210929659,0,8,8,832.9321092965911,3,"KURAMOTO N=5 K=10, PER=0"
38007.06789070341,1,8,8,1342.067890703409,3,"KURAMOTO N=5 K=10, PER=0"
38609.98429340897,4,8,8,1944.9842934089684,3,"KURAMOTO N=5 K=10, PER=0"
41661.69438316808,2,9,8,4996.6943831680765,3,"KURAMOTO N=5 K=10, PER=0"
41731.30561683192,3,9,9,66.30561683192354,3,"KURAMOTO N=5 K=10, PER=0"
42494.94693868865,0,9,9,829.9469386886485,3,"KURAMOTO N=5 K=10, PER=0"
43010.05306131135,1,9,9,1345.0530613113515,3,"KURAMOTO N=5 K=10, PER=0"
43613.42036376184,4,9,9,1948.4203637618411,3,"KURAMOTO N=5 K=10, PER=0"
46661.25756048418,2,10,9,4996.257560484177,3,"KURAMOTO N=5 K=10, PER=0"
46731.74243951582,3,10,10,66.74243951582321,3,"KURAMOTO N=5 K=10, PER=0"
47491.93175904717,0,10,10,826.9317590471692,3,"KURAMOTO N=5 K=10, PER=0"
48013.06824095283,1,10,10,1348.0682409528308,3,"KURAMOTO N=5 K=10, PER=0"
48616.858491672894,4,10,10,1951.8584916728942,3,"KURAMOTO N=5 K=10, PER=0"
51660.81526977763,2,11,10,4995.815269777631,3,"KURAMOTO N=5 K=10, PER=0"
51732.18473022237,3,11,11,67.18473022236867,3,"KURAMOTO N=5 K=10, PER=0"
52488.886440992246,0,11,11,823.8864409922462,3,"KURAMOTO N=5 K=10, PER=0"
53016.113559007754,1,11,11,1351.1135590077538,3,"KURAMOTO N=5 K=10, PER=0"
53620.29854858988,4,11,11,1955.2985485898826,3,"KURAMOTO N=5 K=10, PER=0"
56660.367443144445,2,12,11,4995.367443144445,3,"KURAMOTO N=5 K=10, PER=0"
56732.632556855555,3,12,12,67.63255685555487,3,"KURAMOTO N=5 K=10, PER=0"
57485.810860788704,0,12,12,820.8108607887043,3,"KURAMOTO N=5 K=10, PER=0"
58019.189139211296,1,12,12,1354.1891392112957,3,"KURAMOTO N=5 K=10, PER=0"
58623.740404977085,4,12,12,1958.7404049770848,3,"KURAMOTO N=5 K=10, PER=0"
61659.914011858076,2,13,12,4994.914011858076,3,"KURAMOTO N=5 K=10, PER=0"
61733.085988141924,3,13,13,68.08598814192374,3,"KURAMOTO N=5 K=10, PER=0"
62482.704900578545,0,13,13,817.7049005785448,3,"KURAMOTO N=5 K=10, PER=0"
63022.295099421455,1,13,13,1357.2950994214552,3,"KURAMOTO N=5 K=10, PER=0"
63627.183930326064,4,13,13,1962.183930326064,3,"KURAMOTO N=5 K=10, PER=0"
66659.45490636026,2,14,13,4994.454906360261,3,"KURAMOTO N=5 K=10, PER=0"
66733.54509363974,3,14,14,68.5450936397392,3,"KURAMOTO N=5 K=10, PER=0"
67479.56844861695,0,14,14,814.5684486169484,3,"KURAMOTO N=5 K=10, PER=0"
68025.43155138305,1,14,14,1360.4315513830516,3,"KURAMOTO N=5 K=10, PER=0"
68630.62899316705,4,14,14,1965.6289931670472,3,"KURAMOTO N=5 K=10, PER=0"
71658.99005625176,2,15,14,4993.990056251758,3,"KURAMOTO N=5 K=10, PER=0"
71734.00994374824,3,15,15,69.00994374824222,3,"KURAMOTO N=5 K=10, PER=0"
72476.40139951164,0,15,15,811.4013995116402,3,"KURAMOTO N=5 K=10, PER=0"
73028.59860048836,1,15,15,1363.5986004883598,3,"KURAMOTO N=5 K=10, PER=0"
73634.07546108101,4,15,15,1969.0754610810109,3,"KURAMOTO N=5 K=10, PER=0"
76658.51939028305,2,16,15,4993.519390283051,3,"KURAMOTO N=5 K=10, PER=0"
76734.48060971695,3,16,16,69.4806097169494,3,"KURAMOTO N=5 K=10, PER=0"
77473.20365446543,0,16,16,808.2036544654256,3,"KURAMOTO N=5 K=10, PER=0"
78031.79634553457,1,16,16,1366.7963455345744,3,"KURAMOTO N=5 K=10, PER=0"
78637.5232007124,4,16,16,1972.5232007123996,3,"KURAMOTO N=5 K=10, PER=0"
81658.04283634496,2,17,16,4993.042836344961,3,"KURAMOTO N=5 K=10, PER=0"
81734.95716365504,3,17,17,69.95716365503904,3,"KURAMOTO N=5 K=10, PER=0"
82469.97512152178,0,17,17,804.9751215217839,3,"KURAMOTO N=5 K=10, PER=0"
83035.02487847822,1,17,17,1370.0248784782161,3,"KURAMOTO N=5 K=10, PER=0"
83640.97207778263,4,17,17,1975.9720777826296,3,"KURAMOTO N=5 K=10, PER=0"
86657.56032145921,2,18,17,4992.560321459212,3,"KURAMOTO N=5 K=10, PER=0"
86735.43967854079,3,18,18,70.43967854078801,3,"KURAMOTO N=5 K=10, PER=0"
87466.71571581332,0,18,18,801.7157158133195,3,"KURAMOTO N=5 K=10, PER=0"
88038.28428418668,1,18,18,1373.2842841866805,3,"KURAMOTO N=5 K=10, PER=0"
88644.42195710422,4,18,18,1979.4219571042195,3,"KURAMOTO N=5 K=10, PER=0"
91657.07177176888,2,19,18,4992.071771768882,3,"KURAMOTO N=5 K=10, PER=0"
91735.92822823112,3,19,19,70.92822823111783,3,"KURAMOTO N=5 K=10, PER=0"
92463.42535981273,0,19,19,798.4253598127252,3,"KURAMOTO N=5 K=10, PER=0"
93041.57464018727,1,19,19,1376.5746401872748,3,"KURAMOTO N=5 K=10, PER=0"
93647.8727025958,4,19,19,1982.872702595807,3,"KURAMOTO N=5 K=10, PER=0"
96656.57711252882,2,20,19,4991.577112528816,3,"KURAMOTO N=5 K=10, PER=0"
96736.42288747118,3,20,20,71.42288747118437,3,"KURAMOTO N=5 K=10, PER=0"
97460.10398358628,0,20,20,795.1039835862757,3,"KURAMOTO N=5 K=10, PER=0"
98044.89601641372,1,20,20,1379.8960164137243,3,"KURAMOTO N=5 K=10, PER=0"
98651.32417729792,4,20,20,1986.3241772979236,3,"KURAMOTO N=5 K=10, PER=0"
101656.076268096,2,21,20,4991.076268096003,3,"KURAMOTO N=5 K=10, PER=0"
101736.923731904,3,21,21,71.92373190399667,3,"KURAMOTO N=5 K=10, PER=0"
102456.75152504932,0,21,21,791.7515250493161,3,"KURAMOTO N=5 K=10, PER=0"
103048.24847495068,1,21,21,1383.2484749506839,3,"KURAMOTO N=5 K=10, PER=0"
103654.77624338953,4,21,21,1989.776243389526,3,"KURAMOTO N=5 K=10, PER=0"
106655.56916191985,2,22,21,4990.569161919848,3,"KURAMOTO N=5 K=10, PER=0"
106737.43083808015,3,22,22,72.43083808015217,3,"KURAMOTO N=5 K=10, PER=0"
107453.36793022374,0,22,22,788.3679302237433,3,"KURAMOTO N=5 K=10, PER=0"
108051.63206977626,1,22,22,1386.6320697762567,3,"KURAMOTO N=5 K=10, PER=0"
108658.22876220547,4,22,22,1993.2287622054719,3,"KURAMOTO N=5 K=10, PER=0"
111655.05571653237,2,23,22,4990.05571653237,3,"KURAMOTO N=5 K=10, PER=0"
111737.94428346763,3,23,23,72.94428346763016,3,"KURAMOTO N=5 K=10, PER=0"
112449.95315349703,0,23,23,784.9531534970301,3,"KURAMOTO N=5 K=10, PER=0"
113055.04684650297,1,23,23,1390.0468465029699,3,"KURAMOTO N=5 K=10, PER=0"
113661.68159425483,4,23,23,1996.6815942548274,3,"KURAMOTO N=5 K=10, PER=0"
116654.53585353839,2,24,23,4989.535853538386,3,"KURAMOTO N=5 K=10, PER=0"
116738.46414646161,3,24,24,73.46414646161429,3,"KURAMOTO N=5 K=10, PER=0"
117449.95315349703,0,24,24,784.9531534970301,3,"KURAMOTO N=5 K=10, PER=0"
118058.49284211746,1,24,24,1393.4928421174554,3,"KURAMOTO N=5 K=10, PER=0"
118665.1345992401,4,24,24,2000.1345992401039,3,"KURAMOTO N=5 K=10, PER=0"
121654.00949360558,2,25,24,4989.009493605583,3,"KURAMOTO N=5 K=10, PER=0"
121738.99050639442,3,25,25,73.99050639441703,3,"KURAMOTO N=5 K=10, PER=0"
122449.95315349703,0,25,25,784.9531534970301,3,"KURAMOTO N=5 K=10, PER=0"
123061.95449368202,1,25,25,1396.9544936820166,3,"KURAMOTO N=5 K=10, PER=0"
123668.58763607741,4,25,25,2003.5876360774128,3,"KURAMOTO N=5 K=10, PER=0"
126653.47655645461,2,26,25,4988.4765564546105,3,"KURAMOTO N=5 K=10, PER=0"
126739.52344354539,3,26,26,74.52344354538945,3,"KURAMOTO N=5 K=10, PER=0"
127449.95315349703,0,26,26,784.9531534970301,3,"KURAMOTO N=5 K=10, PER=0"
128065.43180696874,1,26,26,1400.4318069687433,3,"KURAMOTO N=5 K=10, PER=0"
128672.04063376758,4,26,26,2007.0406337675813,3,"KURAMOTO N=5 K=10, PER=0"
131652.93696084898,2,27,26,4987.93696084898,3,"KURAMOTO N=5 K=10, PER=0"
131740.06303915102,3,27,27,75.06303915102035,3,"KURAMOTO N=5 K=10, PER=0"
132449.95315349702,0,27,27,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
133068.9247865885,1,27,27,1403.9247865884972,3,"KURAMOTO N=5 K=10, PER=0"
133675.49352096036,4,27,27,2010.4935209603573,3,"KURAMOTO N=5 K=10, PER=0"
136652.39062458507,2,28,27,4987.390624585067,3,"KURAMOTO N=5 K=10, PER=0"
136740.60937541493,3,28,28,75.60937541493331,3,"KURAMOTO N=5 K=10, PER=0"
137449.95315349702,0,28,28,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
