time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
168.0,23,send_clear,163.0,168.0,,,
273.7088,0,send_clear,268.7088,273.7088,,,
535.0,5,send_clear,530.0,535.0,,,
576.7088,49,send_clear,571.7088,576.7088,,,
655.2176,35,send_clear,650.2176,655.2176,,,
786.0,19,send_clear,781.0,786.0,,,
1154.0,3,send_clear,1149.0,1154.0,,,
1222.9088,29,send_clear,1217.9088,1222.9088,,,
1264.9376,22,send_clear,1259.9376,1264.9376,,,
1348.368768,20,send_clear,1343.368768,1348.368768,,,
1426.5825536,1,send_clear,1421.5825536,1426.5825536,,,
1679.0,25,send_clear,1674.0,1679.0,,,
1743.9088,13,send_clear,1738.9088,1743.9088,,,
1763.9088,17,skip_busy,1758.9088,1763.9088,13,1743.9088,1764.4528
1814.49056,32,send_clear,1809.49056,1814.49056,,,
1880.606912,4,send_clear,1875.606912,1880.606912,,,
2286.0,38,send_clear,2281.0,2286.0,,,
2358.1088,41,send_clear,2353.1088,2358.1088,,,
2419.9775999999997,11,send_clear,2414.9775999999997,2419.9775999999997,,,
2431.73056,6,skip_busy,2426.73056,2431.73056,11,2419.9775999999997,2440.5215999999996
2460.528768,42,send_clear,2455.528768,2460.528768,,,
2538.0580096,39,send_clear,2533.0580096,2538.0580096,,,
2819.0,7,send_clear,2814.0,2819.0,,,
3169.0,26,send_clear,3164.0,3169.0,,,
3258.7088,37,send_clear,3253.7088,3258.7088,,,
3300.7376,36,send_clear,3295.7376,3300.7376,,,
3422.0,28,send_clear,3417.0,3422.0,,,
3645.0,30,send_clear,3640.0,3645.0,,,
3735.5088,8,send_clear,3730.5088,3735.5088,,,
3749.1088,21,skip_busy,3744.1088,3749.1088,8,3735.5088,3756.0528
3788.01056,40,send_clear,3783.01056,3788.01056,,,
3789.61056,14,skip_busy,3784.61056,3789.61056,40,3788.01056,3808.55456
3859.47936,48,send_clear,3854.47936,3859.47936,,,
