time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
893.0,5,send_clear,888.0,893.0,,,
1052.0,8,send_clear,1047.0,1052.0,,,
1281.0,13,send_clear,1276.0,1281.0,,,
1654.0,6,send_clear,1649.0,1654.0,,,
1997.0,3,send_clear,1992.0,1997.0,,,
2228.0,11,send_clear,2223.0,2228.0,,,
2245.0,14,skip_busy_exhausted,2240.0,2245.0,11,2228.0,2248.544
2261.0,10,send_clear,2256.0,2261.0,,,
2447.0,15,send_clear,2442.0,2447.0,,,
2470.0,16,skip_busy_exhausted,2465.0,2470.0,15,2447.0,2467.544
2885.0,7,send_clear,2880.0,2885.0,,,
3711.0,12,send_clear,3706.0,3711.0,,,
3821.0,4,send_clear,3816.0,3821.0,,,
3830.0,1,skip_busy_exhausted,3825.0,3830.0,4,3821.0,3841.544
3895.0,18,send_clear,3890.0,3895.0,,,
3922.0,0,send_clear,3917.0,3922.0,,,
4186.0,17,send_clear,4181.0,4186.0,,,
4243.0,2,send_clear,4238.0,4243.0,,,
4511.0,19,send_clear,4506.0,4511.0,,,
4993.0,9,send_clear,4988.0,4993.0,,,
5893.0,5,send_clear,5888.0,5893.0,,,
6052.0,8,send_clear,6047.0,6052.0,,,
6281.0,13,send_clear,6276.0,6281.0,,,
6654.0,6,send_clear,6649.0,6654.0,,,
6997.0,3,send_clear,6992.0,6997.0,,,
7228.0,11,send_clear,7223.0,7228.0,,,
7245.0,14,skip_busy_exhausted,7240.0,7245.0,11,7228.0,7248.544
7261.0,10,send_clear,7256.0,7261.0,,,
7447.0,15,send_clear,7442.0,7447.0,,,
7470.0,16,skip_busy_exhausted,7465.0,7470.0,15,7447.0,7467.544
7885.0,7,send_clear,7880.0,7885.0,,,
8711.0,12,send_clear,8706.0,8711.0,,,
8821.0,4,send_clear,8816.0,8821.0,,,
8830.0,1,skip_busy_exhausted,8825.0,8830.0,4,8821.0,8841.544
8895.0,18,send_clear,8890.0,8895.0,,,
8922.0,0,send_clear,8917.0,8922.0,,,
9186.0,17,send_clear,9181.0,9186.0,,,
9243.0,2,send_clear,9238.0,9243.0,,,
9511.0,19,send_clear,9506.0,9511.0,,,
9993.0,9,send_clear,9988.0,9993.0,,,
10893.0,5,send_clear,10888.0,10893.0,,,
11052.0,8,send_clear,11047.0,11052.0,,,
11281.0,13,send_clear,11276.0,11281.0,,,
11654.0,6,send_clear,11649.0,11654.0,,,
11997.0,3,send_clear,11992.0,11997.0,,,
12228.0,11,send_clear,12223.0,12228.0,,,
12245.0,14,skip_busy_exhausted,12240.0,12245.0,11,12228.0,12248.544
12261.0,10,send_clear,12256.0,12261.0,,,
12447.0,15,send_clear,12442.0,12447.0,,,
12470.0,16,skip_busy_exhausted,12465.0,12470.0,15,12447.0,12467.544
12885.0,7,send_clear,12880.0,12885.0,,,
13711.0,12,send_clear,13706.0,13711.0,,,
13821.0,4,send_clear,13816.0,13821.0,,,
13830.0,1,skip_busy_exhausted,13825.0,13830.0,4,13821.0,13841.544
13895.0,18,send_clear,13890.0,13895.0,,,
13922.0,0,send_clear,13917.0,13922.0,,,
14186.0,17,send_clear,14181.0,14186.0,,,
14243.0,2,send_clear,14238.0,14243.0,,,
14511.0,19,send_clear,14506.0,14511.0,,,
14993.0,9,send_clear,14988.0,14993.0,,,
15893.0,5,send_clear,15888.0,15893.0,,,
16052.0,8,send_clear,16047.0,16052.0,,,
16281.0,13,send_clear,16276.0,16281.0,,,
16654.0,6,send_clear,16649.0,16654.0,,,
16997.0,3,send_clear,16992.0,16997.0,,,
17228.0,11,send_clear,17223.0,17228.0,,,
17245.0,14,skip_busy_exhausted,17240.0,17245.0,11,17228.0,17248.544
17261.0,10,send_clear,17256.0,17261.0,,,
17447.0,15,send_clear,17442.0,17447.0,,,
17470.0,16,skip_busy_exhausted,17465.0,17470.0,15,17447.0,17467.544
17885.0,7,send_clear,17880.0,17885.0,,,
18711.0,12,send_clear,18706.0,18711.0,,,
18821.0,4,send_clear,18816.0,18821.0,,,
18830.0,1,skip_busy_exhausted,18825.0,18830.0,4,18821.0,18841.544
18895.0,18,send_clear,18890.0,18895.0,,,
18922.0,0,send_clear,18917.0,18922.0,,,
19186.0,17,send_clear,19181.0,19186.0,,,
19243.0,2,send_clear,19238.0,19243.0,,,
19511.0,19,send_clear,19506.0,19511.0,,,
19993.0,9,send_clear,19988.0,19993.0,,,
20893.0,5,send_clear,20888.0,20893.0,,,
21052.0,8,send_clear,21047.0,21052.0,,,
21281.0,13,send_clear,21276.0,21281.0,,,
21654.0,6,send_clear,21649.0,21654.0,,,
21997.0,3,send_clear,21992.0,21997.0,,,
22228.0,11,send_clear,22223.0,22228.0,,,
22245.0,14,skip_busy_exhausted,22240.0,22245.0,11,22228.0,22248.544
22261.0,10,send_clear,22256.0,22261.0,,,
22447.0,15,send_clear,22442.0,22447.0,,,
22470.0,16,skip_busy_exhausted,22465.0,22470.0,15,22447.0,22467.544
22885.0,7,send_clear,22880.0,22885.0,,,
23711.0,12,send_clear,23706.0,23711.0,,,
23821.0,4,send_clear,23816.0,23821.0,,,
23830.0,1,skip_busy_exhausted,23825.0,23830.0,4,23821.0,23841.544
23895.0,18,send_clear,23890.0,23895.0,,,
23922.0,0,send_clear,23917.0,23922.0,,,
24186.0,17,send_clear,24181.0,24186.0,,,
24243.0,2,send_clear,24238.0,24243.0,,,
24511.0,19,send_clear,24506.0,24511.0,,,
24993.0,9,send_clear,24988.0,24993.0,,,
25893.0,5,send_clear,25888.0,25893.0,,,
26052.0,8,send_clear,26047.0,26052.0,,,
26281.0,13,send_clear,26276.0,26281.0,,,
26654.0,6,send_clear,26649.0,26654.0,,,
26997.0,3,send_clear,26992.0,26997.0,,,
27228.0,11,send_clear,27223.0,27228.0,,,
27245.0,14,skip_busy_exhausted,27240.0,27245.0,11,27228.0,27248.544
27261.0,10,send_clear,27256.0,27261.0,,,
27447.0,15,send_clear,27442.0,27447.0,,,
27470.0,16,skip_busy_exhausted,27465.0,27470.0,15,27447.0,27467.544
27885.0,7,send_clear,27880.0,27885.0,,,
28711.0,12,send_clear,28706.0,28711.0,,,
28821.0,4,send_clear,28816.0,28821.0,,,
28830.0,1,skip_busy_exhausted,28825.0,28830.0,4,28821.0,28841.544
28895.0,18,send_clear,28890.0,28895.0,,,
28922.0,0,send_clear,28917.0,28922.0,,,
29186.0,17,send_clear,29181.0,29186.0,,,
29243.0,2,send_clear,29238.0,29243.0,,,
29511.0,19,send_clear,29506.0,29511.0,,,
29993.0,9,send_clear,29988.0,29993.0,,,
30893.0,5,send_clear,30888.0,30893.0,,,
31052.0,8,send_clear,31047.0,31052.0,,,
31281.0,13,send_clear,31276.0,31281.0,,,
31654.0,6,send_clear,31649.0,31654.0,,,
31997.0,3,send_clear,31992.0,31997.0,,,
32228.0,11,send_clear,32223.0,32228.0,,,
32245.0,14,skip_busy_exhausted,32240.0,32245.0,11,32228.0,32248.544
32261.0,10,send_clear,32256.0,32261.0,,,
32447.0,15,send_clear,32442.0,32447.0,,,
32470.0,16,skip_busy_exhausted,32465.0,32470.0,15,32447.0,32467.544
32885.0,7,send_clear,32880.0,32885.0,,,
33711.0,12,send_clear,33706.0,33711.0,,,
33821.0,4,send_clear,33816.0,33821.0,,,
33830.0,1,skip_busy_exhausted,33825.0,33830.0,4,33821.0,33841.544
33895.0,18,send_clear,33890.0,33895.0,,,
33922.0,0,send_clear,33917.0,33922.0,,,
34186.0,17,send_clear,34181.0,34186.0,,,
34243.0,2,send_clear,34238.0,34243.0,,,
