time,oscillator_id,send_count,transmission_end_time,transmission_time_ms
216.0,5,1,236.544,20.544
418.0,11,1,438.544,20.544
453.504440276524,4,1,474.048440276524,20.544
485.0,9,1,505.544,20.544
940.0,6,1,960.544,20.544
1265.0,19,1,1285.544,20.544
1383.0,18,1,1403.544,20.544
1554.0,1,1,1574.544,20.544
1777.0,17,1,1797.544,20.544
1967.0,8,1,1987.544,20.544
2653.0,10,1,2673.544,20.544
2848.0,14,1,2868.544,20.544
2885.0,16,1,2905.544,20.544
3808.0,15,1,3828.544,20.544
4083.0,12,1,4103.544,20.544
4126.22934278211,0,1,4146.7733427821095,20.544
4306.0,7,1,4326.544,20.544
4361.0,13,1,4381.544,20.544
4669.0,2,1,4689.544,20.544
4938.0,3,1,4958.544,20.544
5216.0,5,2,5236.544,20.544
5418.0,11,2,5438.544,20.544
5471.066973538356,4,2,5491.610973538356,20.544
5507.7676753841415,9,2,5528.311675384141,20.544
5940.0,6,2,5960.544,20.544
6265.0,19,2,6285.544,20.544
6383.0,18,2,6403.544,20.544
6554.0,1,2,6574.544,20.544
6777.0,17,2,6797.544,20.544
6967.0,8,2,6987.544,20.544
7653.0,10,2,7673.544,20.544
7848.0,14,2,7868.544,20.544
7885.0,16,2,7905.544,20.544
8808.0,15,2,8828.544,20.544
9083.0,12,2,9103.544,20.544
9121.301538724623,0,2,9141.845538724623,20.544
9306.0,7,2,9326.544,20.544
9361.0,13,2,9381.544,20.544
9669.0,2,2,9689.544,20.544
9938.0,3,2,9958.544,20.544
10216.0,5,3,10236.544,20.544
10418.0,11,3,10438.544,20.544
10448.407397544204,4,3,10468.951397544204,20.544
10485.0,9,3,10505.544,20.544
10940.0,6,3,10960.544,20.544
11265.0,19,3,11285.544,20.544
11383.0,18,3,11403.544,20.544
11554.0,1,3,11574.544,20.544
11777.0,17,3,11797.544,20.544
11967.0,8,3,11987.544,20.544
12653.0,10,3,12673.544,20.544
12848.0,14,3,12868.544,20.544
12885.0,16,3,12905.544,20.544
13808.0,15,3,13828.544,20.544
14083.0,12,3,14103.544,20.544
14113.94897704045,0,3,14134.49297704045,20.544
14306.0,7,3,14326.544,20.544
14361.0,13,3,14381.544,20.544
14669.0,2,3,14689.544,20.544
14938.0,3,3,14958.544,20.544
15216.0,5,4,15236.544,20.544
15418.0,11,4,15438.544,20.544
15468.375728028475,4,4,15488.919728028475,20.544
15539.661694942133,9,4,15560.205694942133,20.544
15940.0,6,4,15960.544,20.544
16265.0,19,4,16285.544,20.544
16383.0,18,4,16403.544,20.544
16554.0,1,4,16574.544,20.544
16777.0,17,4,16797.544,20.544
16967.0,8,4,16987.544,20.544
17653.0,10,4,17673.544,20.544
17848.0,14,4,17868.544,20.544
17885.0,16,4,17905.544,20.544
18808.0,15,4,18828.544,20.544
19083.0,12,4,19103.544,20.544
19151.015857447295,0,4,19171.559857447297,20.544
19306.0,7,4,19326.544,20.544
19361.0,13,4,19381.544,20.544
19669.0,2,4,19689.544,20.544
19938.0,3,4,19958.544,20.544
20216.0,5,5,20236.544,20.544
20418.0,11,5,20438.544,20.544
20485.0,9,5,20505.544,20.544
20650.4305222003,4,5,20670.9745222003,20.544
20940.0,6,5,20960.544,20.544
21265.0,19,5,21285.544,20.544
21383.0,18,5,21403.544,20.544
21554.0,1,5,21574.544,20.544
21777.0,17,5,21797.544,20.544
21967.0,8,5,21987.544,20.544
22653.0,10,5,22673.544,20.544
22848.0,14,5,22868.544,20.544
22885.0,16,5,22905.544,20.544
23808.0,15,5,23828.544,20.544
24083.0,12,5,24103.544,20.544
24146.580758813427,0,5,24167.12475881343,20.544
24306.0,7,5,24326.544,20.544
24361.0,13,5,24381.544,20.544
24669.0,2,5,24689.544,20.544
24938.0,3,5,24958.544,20.544
25216.0,5,6,25236.544,20.544
25418.0,11,6,25438.544,20.544
25474.687261872245,4,6,25495.231261872246,20.544
