condition,function,label,cycle_index,device_id,phase_diff_rad,phase_diff_mod_rad
four_clusters,KURAMOTO,Kuramoto based,2,22,1.57847997863942,1.57847997863942
four_clusters,KURAMOTO,Kuramoto based,2,23,1.5793337149151572,1.5793337149151572
four_clusters,KURAMOTO,Kuramoto based,2,24,1.5801874503009692,1.5801874503009692
four_clusters,KURAMOTO,Kuramoto based,2,25,1.5810411847078671,1.5810411847078671
four_clusters,KURAMOTO,Kuramoto based,2,26,-3.141592653589793,3.141592653589793
four_clusters,KURAMOTO,Kuramoto based,2,27,-3.1407389133093866,3.1424463938701996
four_clusters,KURAMOTO,Kuramoto based,2,28,-3.1398851731179733,3.143300134061613
four_clusters,KURAMOTO,Kuramoto based,2,29,-3.1390314331045444,3.144153874075042
four_clusters,KURAMOTO,Kuramoto based,2,30,-3.138177693358095,3.145007613821491
four_clusters,KURAMOTO,Kuramoto based,2,31,-3.137323953967618,3.145861353211968
four_clusters,KURAMOTO,Kuramoto based,2,32,-3.1364702150221038,3.1467150921574825
four_clusters,KURAMOTO,Kuramoto based,2,33,-3.135616476610546,3.1475688305690404
four_clusters,KURAMOTO,Kuramoto based,2,34,-3.134762738821937,3.1484225683576494
four_clusters,KURAMOTO,Kuramoto based,2,35,-3.1339090017452693,3.149276305434317
four_clusters,KURAMOTO,Kuramoto based,2,36,-3.1330552654695323,3.150130041710054
four_clusters,KURAMOTO,Kuramoto based,2,37,-3.1322015300837207,3.1509837770958655
four_clusters,KURAMOTO,Kuramoto based,2,38,-1.5707963267948966,4.71238898038469
four_clusters,KURAMOTO,Kuramoto based,2,39,-1.5699425865144898,4.713242720665097
four_clusters,KURAMOTO,Kuramoto based,2,40,-1.5690888463230763,4.71409646085651
four_clusters,KURAMOTO,Kuramoto based,2,41,-1.568235106309648,4.714950200869938
four_clusters,KURAMOTO,Kuramoto based,2,42,-1.5673813665631997,4.715803940616387
four_clusters,KURAMOTO,Kuramoto based,2,43,-1.5665276271727202,4.7166576800068665
four_clusters,KURAMOTO,Kuramoto based,2,44,-1.565673888227208,4.717511418952379
four_clusters,KURAMOTO,Kuramoto based,2,45,-1.5648201498156495,4.7183651573639365
four_clusters,KURAMOTO,Kuramoto based,2,46,-1.5639664120270405,4.719218895152546
four_clusters,KURAMOTO,Kuramoto based,2,47,-1.563112674950372,4.720072632229214
four_clusters,KURAMOTO,Kuramoto based,2,48,-1.562258938674637,4.72092636850495
four_clusters,KURAMOTO,Kuramoto based,2,49,-1.5614052032888228,4.721780103890763
four_clusters,KURAMOTO,Kuramoto based,3,0,0.0,0.0
four_clusters,KURAMOTO,Kuramoto based,3,1,0.0011600365420388,0.0011600365420388
four_clusters,KURAMOTO,Kuramoto based,3,2,0.0023200727399055,0.0023200727399055
four_clusters,KURAMOTO,Kuramoto based,3,3,0.0034801082494305,0.0034801082494305
four_clusters,KURAMOTO,Kuramoto based,3,4,0.0046401427264393,0.0046401427264393
four_clusters,KURAMOTO,Kuramoto based,3,5,0.0058001758267668,0.0058001758267668
four_clusters,KURAMOTO,Kuramoto based,3,6,0.0069602072062477,0.0069602072062477
four_clusters,KURAMOTO,Kuramoto based,3,7,0.0081202365207078,0.0081202365207078
four_clusters,KURAMOTO,Kuramoto based,3,8,0.0092802634259932,0.0092802634259932
four_clusters,KURAMOTO,Kuramoto based,3,9,0.0104402875779388,0.0104402875779388
four_clusters,KURAMOTO,Kuramoto based,3,10,0.0116003086323953,0.0116003086323953
four_clusters,KURAMOTO,Kuramoto based,3,11,0.0127603262452045,0.0127603262452045
four_clusters,KURAMOTO,Kuramoto based,3,12,0.0139203400722263,0.0139203400722263
four_clusters,KURAMOTO,Kuramoto based,3,13,1.5707963267948966,1.5707963267948966
four_clusters,KURAMOTO,Kuramoto based,3,14,1.5719563633369351,1.5719563633369351
four_clusters,KURAMOTO,Kuramoto based,3,15,1.573116399534802,1.573116399534802
four_clusters,KURAMOTO,Kuramoto based,3,16,1.574276435044327,1.574276435044327
four_clusters,KURAMOTO,Kuramoto based,3,17,1.575436469521336,1.575436469521336
four_clusters,KURAMOTO,Kuramoto based,3,18,1.5765965026216633,1.5765965026216633
four_clusters,KURAMOTO,Kuramoto based,3,19,1.5777565340011444,1.5777565340011444
four_clusters,KURAMOTO,Kuramoto based,3,20,1.5789165633156044,1.5789165633156044
four_clusters,KURAMOTO,Kuramoto based,3,21,1.5800765902208898,1.5800765902208898
four_clusters,KURAMOTO,Kuramoto based,3,22,1.5812366143728354,1.5812366143728354
four_clusters,KURAMOTO,Kuramoto based,3,23,1.5823966354272918,1.5823966354272918
four_clusters,KURAMOTO,Kuramoto based,3,24,1.583556653040101,1.583556653040101
four_clusters,KURAMOTO,Kuramoto based,3,25,1.5847166668671229,1.5847166668671229
four_clusters,KURAMOTO,Kuramoto based,3,26,-3.141592653589793,3.141592653589793
four_clusters,KURAMOTO,Kuramoto based,3,27,-3.1404326170477543,3.142752690131832
four_clusters,KURAMOTO,Kuramoto based,3,28,-3.139272580849888,3.1439127263296984
four_clusters,KURAMOTO,Kuramoto based,3,29,-3.1381125453403627,3.1450727618392236
four_clusters,KURAMOTO,Kuramoto based,3,30,-3.136952510863354,3.1462327963162324
four_clusters,KURAMOTO,Kuramoto based,3,31,-3.1357924777630264,3.14739282941656
four_clusters,KURAMOTO,Kuramoto based,3,32,-3.134632446383545,3.148552860796041
four_clusters,KURAMOTO,Kuramoto based,3,33,-3.1334724170690853,3.149712890110501
four_clusters,KURAMOTO,Kuramoto based,3,34,-3.1323123901638,3.150872917015786
four_clusters,KURAMOTO,Kuramoto based,3,35,-3.1311523660118543,3.152032941167732
