condition,function,label,reference_device_id,reference_initial_event_time_ms,cycle_index,device_id,device_event_time_ms,phase_diff_rad,reference_phase_diff_rad,phase_diff_rebased_rad
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,0,1250.0,0.0,0.0157079632679489,-0.015707963267948877
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,1,1251.0,0.0006283185307179,0.0157079632679489,-0.01507964473723078
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,2,1252.0,0.0012566370614359,0.0157079632679489,-0.014451326206513126
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,3,1253.0,0.0018849555921538,0.0157079632679489,-0.01382300767579503
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,4,1254.0,0.0025132741228718,0.0157079632679489,-0.013194689145076932
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,5,1255.0,0.0031415926535897,0.0157079632679489,-0.012566370614359279
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,6,1256.0,0.0037699111843077,0.0157079632679489,-0.011938052083641182
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,7,1257.0,0.0043982297150257,0.0157079632679489,-0.011309733552923085
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,8,1258.0,0.0050265482457436,0.0157079632679489,-0.010681415022205432
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,9,1259.0,0.0056548667764616,0.0157079632679489,-0.010053096491487334
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,10,1260.0,0.0062831853071795,0.0157079632679489,-0.009424777960769237
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,11,1261.0,0.0069115038378975,0.0157079632679489,-0.008796459430051584
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,12,1262.0,0.0075398223686155,0.0157079632679489,-0.008168140899333487
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,13,1263.0,0.0081681408993334,0.0157079632679489,-0.00753982236861539
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,14,1264.0,0.0087964594300514,0.0157079632679489,-0.006911503837897293
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,15,1265.0,0.0094247779607693,0.0157079632679489,-0.0062831853071796395
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,16,1266.0,0.0100530964914873,0.0157079632679489,-0.005654866776461542
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,17,1267.0,0.0106814150222052,0.0157079632679489,-0.005026548245743889
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,18,1268.0,0.0113097335529232,0.0157079632679489,-0.004398229715025792
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,19,1269.0,0.0119380520836412,0.0157079632679489,-0.003769911184307695
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,20,1270.0,0.0125663706143591,0.0157079632679489,-0.0031415926535895977
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,21,1271.0,0.0131946891450771,0.0157079632679489,-0.0025132741228719446
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,22,1272.0,0.013823007675795,0.0157079632679489,-0.0018849555921538474
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,23,1273.0,0.014451326206513,0.0157079632679489,-0.0012566370614357503
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,24,1274.0,0.015079644737231,0.0157079632679489,-0.0006283185307180972
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,25,1275.0,0.0157079632679489,0.0157079632679489,0.0
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,26,1276.0,0.0163362817986669,0.0157079632679489,0.0006283185307180972
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,27,1277.0,0.0169646003293848,0.0157079632679489,0.0012566370614357503
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,28,1278.0,0.0175929188601028,0.0157079632679489,0.0018849555921538474
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,29,1279.0,0.0182212373908208,0.0157079632679489,0.0025132741228719446
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,30,1280.0,0.0188495559215387,0.0157079632679489,0.0031415926535895977
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,31,1281.0,0.0194778744522567,0.0157079632679489,0.003769911184307695
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,32,1282.0,0.0201061929829746,0.0157079632679489,0.004398229715025792
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,33,1283.0,0.0207345115136926,0.0157079632679489,0.005026548245743889
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,34,1284.0,0.0213628300444105,0.0157079632679489,0.005654866776461542
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,35,1285.0,0.0219911485751285,0.0157079632679489,0.0062831853071796395
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,36,1286.0,0.0226194671058465,0.0157079632679489,0.006911503837897737
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,37,1287.0,0.0232477856365644,0.0157079632679489,0.00753982236861539
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,38,1288.0,0.0238761041672824,0.0157079632679489,0.008168140899333487
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,39,1289.0,0.0245044226980003,0.0157079632679489,0.008796459430051584
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,40,1290.0,0.0251327412287183,0.0157079632679489,0.009424777960769237
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,41,1291.0,0.0257610597594363,0.0157079632679489,0.010053096491487334
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,42,1292.0,0.0263893782901542,0.0157079632679489,0.010681415022205432
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,43,1293.0,0.0270176968208722,0.0157079632679489,0.011309733552923085
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,44,1294.0,0.0276460153515901,0.0157079632679489,0.011938052083641182
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,45,1295.0,0.0282743338823081,0.0157079632679489,0.012566370614359279
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,46,1296.0,0.028902652413026,0.0157079632679489,0.013194689145076932
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,47,1297.0,0.029530970943744,0.0157079632679489,0.01382300767579503
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,48,1298.0,0.030159289474462,0.0157079632679489,0.014451326206513126
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,1,49,1299.0,0.0307876080051799,0.0157079632679489,0.01507964473723078
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,0,11241.216,0.0,0.0155948659324195,-0.015594865932419655
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,1,11259.9928,0.0117978113875847,0.0155948659324195,-0.0037970545448349213
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,2,11260.9856,0.0124216060248815,0.0155948659324195,-0.0031732599075380286
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,3,11261.9784,0.0130454006621783,0.0155948659324195,-0.002549465270241136
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,4,11262.9712,0.013669195299475,0.0155948659324195,-0.001925670632944687
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,5,11263.964,0.0142929899367718,0.0155948659324195,-0.0013018759956477943
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,6,11264.9568,0.0149167845740686,0.0155948659324195,-0.0006780813583509016
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,7,11265.9496,0.0155405792113654,0.0155948659324195,-5.428672105400878e-05
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,8,11266.9424,0.0161643738486622,0.0155948659324195,0.000569507916242884
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,9,11267.9352,0.0167881684859589,0.0155948659324195,0.0011933025535393327
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,10,11268.928,0.0174119631232557,0.0155948659324195,0.0018170971908362255
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,11,11269.9208,0.0180357577605525,0.0155948659324195,0.0024408918281331182
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,12,11270.9136,0.0186595523978493,0.0155948659324195,0.003064686465430011
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,13,11271.9064,0.0192833470351461,0.0155948659324195,0.0036884811027264597
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,14,11272.8992,0.0199071416724429,0.0155948659324195,0.0043122757400233525
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,15,11273.892,0.0205309363097396,0.0155948659324195,0.004936070377320245
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,16,11257.1008,0.0099807141967485,0.0155948659324195,-0.005614151735671147
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,17,11258.0936,0.0106045088340452,0.0155948659324195,-0.004990357098374254
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,18,11259.0864,0.011228303471342,0.0155948659324195,-0.004366562461077361
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,19,11260.0792,0.0118520981086388,0.0155948659324195,-0.0037427678237809126
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,20,11261.072,0.0124758927459356,0.0155948659324195,-0.0031189731864840198
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,21,11262.0648,0.0130996873832324,0.0155948659324195,-0.002495178549187127
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,22,11263.0576,0.0137234820205292,0.0155948659324195,-0.0018713839118902342
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,23,11264.0504,0.0143472766578259,0.0155948659324195,-0.0012475892745937855
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,24,11265.0432,0.0149710712951227,0.0155948659324195,-0.0006237946372968928
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,25,11266.036,0.0155948659324195,0.0155948659324195,0.0
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,26,11267.0288,0.0162186605697163,0.0155948659324195,0.0006237946372968928
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,27,11268.0216,0.0168424552070131,0.0155948659324195,0.0012475892745937855
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,28,11269.0144,0.0174662498443098,0.0155948659324195,0.0018713839118902342
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,29,11270.0072,0.0180900444816066,0.0155948659324195,0.002495178549187127
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,30,11288.784,0.0298878558691914,0.0155948659324195,0.01429298993677186
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,31,11289.9928,0.0306473673091234,0.0155948659324195,0.015052501376703997
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,32,11290.9856,0.0312711619464202,0.0155948659324195,0.01567629601400089
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,33,11291.9784,0.031894956583717,0.0155948659324195,0.01630009065129734
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,34,11292.9712,0.0325187512210138,0.0155948659324195,0.01692388528859423
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,35,11293.964,0.0331425458583106,0.0155948659324195,0.017547679925891124
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,36,11294.9568,0.0337663404956074,0.0155948659324195,0.018171474563188017
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,37,11295.9496,0.0343901351329041,0.0155948659324195,0.018795269200484466
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,38,11296.9424,0.0350139297702009,0.0155948659324195,0.01941906383778136
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,39,11297.9352,0.0356377244074977,0.0155948659324195,0.02004285847507825
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,40,11298.928,0.0362615190447945,0.0155948659324195,0.020666653112375144
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,41,11299.9208,0.0368853136820913,0.0155948659324195,0.021290447749671593
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,42,11300.9136,0.0375091083193881,0.0155948659324195,0.021914242386968485
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,43,11301.9064,0.0381329029566848,0.0155948659324195,0.022538037024265378
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,44,11302.8992,0.0387566975939816,0.0155948659324195,0.02316183166156227
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,45,11303.892,0.0393804922312784,0.0155948659324195,0.02378562629885872
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,46,11304.8848,0.0400042868685752,0.0155948659324195,0.024409420936155612
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,47,11305.8776,0.040628081505872,0.0155948659324195,0.025033215573452505
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,48,11306.8704,0.0412518761431687,0.0155948659324195,0.025657010210749398
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,2,49,11307.8632,0.0418756707804655,0.0155948659324195,0.026280804848045847
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,0,21232.42982272,0.0,0.015482582897705,-0.01548258289770521
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,1,21251.07142976,0.0117128671455926,0.015482582897705,-0.003769715752112379
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,2,21252.0570816,0.0123321704615016,0.015482582897705,-0.00315041243620362
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,3,21253.04273344,0.0129514737774105,0.015482582897705,-0.002531109120294417
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,4,21254.02838528,0.0135707770933171,0.015482582897705,-0.0019118058043878783
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,5,21255.01403712,0.0141900804092261,0.015482582897705,-0.0012925024884791192
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,6,21255.99968896,0.014809383725135,0.015482582897705,-0.000673199172569916
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,7,21256.9853408,0.0154286870410439,0.015482582897705,-5.389585666115693e-05
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,8,21257.97099264,0.0160479903569506,0.015482582897705,0.0005654074592453817
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,9,21258.95664448,0.0166672936728595,0.015482582897705,0.001184710775154585
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,10,21259.94229632,0.0172865969887684,0.015482582897705,0.001804014091063344
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,11,21260.92794816,0.0179059003046751,0.015482582897705,0.0024233174069698826
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,12,21279.69977728,0.029700588396242,0.015482582897705,0.014218005498536801
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,13,21280.89925184,0.0304542404894162,0.015482582897705,0.014971657591711374
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,14,21281.88490368,0.0310735438053229,0.015482582897705,0.015590960907617912
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,15,21282.87055552,0.0316928471212318,0.015482582897705,0.01621026422352667
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,16,21248.20025216,0.0099088530545314,0.015482582897705,-0.005573729843173503
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,17,21249.185904,0.0105281563704404,0.015482582897705,-0.004954426527264744
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,18,21250.17155584,0.011147459686347,0.015482582897705,-0.004335123211358205
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,19,21251.15720768,0.011766763002256,0.015482582897705,-0.003715819895449002
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,20,21252.14285952,0.0123860663181649,0.015482582897705,-0.0030965165795402427
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,21,21253.12851136,0.0130053696340715,0.015482582897705,-0.002477213263633704
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,22,21254.1141632,0.0136246729499805,0.015482582897705,-0.001857909947724501
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,23,21255.09981504,0.0142439762658894,0.015482582897705,-0.0012386066318157418
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,24,21256.08546688,0.0148632795817961,0.015482582897705,-0.0006193033159087591
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,25,21257.07111872,0.015482582897705,0.015482582897705,0.0
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,26,21258.05677056,0.0161018862136139,0.015482582897705,0.0006193033159087591
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,27,21259.0424224,0.0167211895295229,0.015482582897705,0.0012386066318179623
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,28,21260.02807424,0.0173404928454295,0.015482582897705,0.001857909947724501
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,29,21261.01372608,0.0179597961613384,0.015482582897705,0.00247721326363326
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,30,21279.87133312,0.0298083801095664,0.015482582897705,0.014325797211861335
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,31,21281.07142976,0.0305624230671314,0.015482582897705,0.01507984016942654
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,32,21282.0570816,0.0311817263830403,0.015482582897705,0.0156991434853353
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,33,21283.04273344,0.0318010296989492,0.015482582897705,0.016318446801244058
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,34,21284.02838528,0.0324203330148559,0.015482582897705,0.01693775011715104
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,35,21285.01403712,0.0330396363307648,0.015482582897705,0.0175570534330598
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,36,21285.99968896,0.0336589396466738,0.015482582897705,0.018176356748969003
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,37,21286.9853408,0.0342782429625827,0.015482582897705,0.01879566006487776
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,38,21287.97099264,0.0348975462784893,0.015482582897705,0.0194149633807843
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,39,21288.95664448,0.0355168495943983,0.015482582897705,0.020034266696693503
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,40,21289.94229632,0.0361361529103072,0.015482582897705,0.020653570012602263
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,41,21290.92794816,0.0367554562262139,0.015482582897705,0.0212728733285088
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,42,21309.6976,0.0485487762924107,0.015482582897705,0.033066193394705845
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,43,21310.89925184,0.049303796410955,0.015482582897705,0.03382121351324985
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,44,21311.88490368,0.0499230997268616,0.015482582897705,0.03444051682915639
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,45,21312.87055552,0.0505424030427706,0.015482582897705,0.03505982014506559
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,46,21313.85620736,0.0511617063586795,0.015482582897705,0.03567912346097435
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,47,21314.8418592,0.0517810096745861,0.015482582897705,0.03629842677688089
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,48,21315.82751104,0.0524003129904951,0.015482582897705,0.03691773009279009
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,3,49,21316.81316288,0.053019616306404,0.015482582897705,0.03753703340869885
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,0,31223.770166392835,0.0,0.0153711083008411,-0.015371108300841207
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,1,31259.93721018931,0.0227244238186131,0.0153711083008411,0.007353315517772074
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,2,31260.915765336063,0.023339268150648,0.0153711083008411,0.0079681598498067
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,3,31261.894320482817,0.023954112482683,0.0153711083008411,0.008583004181841769
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,4,31262.872875629568,0.0245689568147156,0.0153711083008411,0.009197848513874618
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,5,31263.85143077632,0.0251838011467483,0.0153711083008411,0.009812692845907023
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,6,31264.829985923072,0.0257986454787832,0.0153711083008411,0.010427537177942092
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,7,31248.14888474266,0.0153176004943485,0.0153711083008411,-5.350780649271414e-05
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,8,31249.12743988941,0.0159324448263789,0.0153711083008411,0.0005613365255379144
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,9,31250.10599503616,0.0165472891584138,0.0153711083008411,0.0011761808575725397
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,10,31251.084550182917,0.0171621334904487,0.0153711083008411,0.001791025189607609
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,11,31252.063105329664,0.0177769778224814,0.0153711083008411,0.002405869521640458
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,12,31270.91576160358,0.0296224511126397,0.0153711083008411,0.01425134281179874
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,13,31289.890615623168,0.0415447035108143,0.0153711083008411,0.02617359520997331
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,14,31290.86917076992,0.0421595478428469,0.0153711083008411,0.026788439542005715
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,15,31291.847725916672,0.0427743921748818,0.0153711083008411,0.027403283874040785
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,16,31257.08670506803,0.0209333986290078,0.0153711083008411,0.005562290328166686
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,17,31258.065260214786,0.0215482429610428,0.0153711083008411,0.006177134660201755
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,18,31259.043815361536,0.0221630872930754,0.0153711083008411,0.00679197899223416
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,19,31260.02237050829,0.0227779316251103,0.0153711083008411,0.007406823324269229
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,20,31261.00092565504,0.023392775957143,0.0153711083008411,0.008021667656302078
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,21,31261.97948080179,0.0240076202891756,0.0153711083008411,0.008636511988334483
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,22,31262.958035948544,0.0246224646212105,0.0153711083008411,0.009251356320369553
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,23,31263.9365910953,0.0252373089532455,0.0153711083008411,0.009866200652404622
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,24,31247.25548991488,0.0147562639688062,0.0153711083008411,-0.0006148443320350694
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,25,31248.234045061632,0.0153711083008411,0.0153711083008411,0.0
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,26,31249.212600208382,0.0159859526328761,0.0153711083008411,0.0006148443320350694
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,27,31250.191155355136,0.0166007969649087,0.0153711083008411,0.0012296886640674742
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,28,31251.169710501887,0.0172156412969414,0.0153711083008411,0.0018445329961003232
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,29,31252.14826564864,0.0178304856289763,0.0153711083008411,0.0024593773281353926
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,30,31288.87009791795,0.0409034933256992,0.0153711083008411,0.025532385024857884
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,31,31290.061553862142,0.0416521071739702,0.0153711083008411,0.026280998873128958
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,32,31291.040109008896,0.0422669515060052,0.0153711083008411,0.026895843205164027
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,33,31292.01866415565,0.0428817958380401,0.0153711083008411,0.027510687537199097
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,34,31292.9972193024,0.0434966401700704,0.0153711083008411,0.02812553186922928
uniform_1ms,LINEAR_4,modified frog chorus based,25,1275.0,4,35,31293.97577444915,0.0441114845021054,0.0153711083008411,0.02874037620126435
