function,label,delta_rad,coupling_value
LINEAR_4,modified frog chorus based,-0.3577924966588375,-0.5444444444444445
LINEAR_4,modified frog chorus based,-0.34906585039886595,-0.5555555555555555
LINEAR_4,modified frog chorus based,-0.3403392041388944,-0.5666666666666664
LINEAR_4,modified frog chorus based,-0.3316125578789224,-0.5777777777777781
LINEAR_4,modified frog chorus based,-0.32288591161895086,-0.588888888888889
LINEAR_4,modified frog chorus based,-0.3141592653589793,-0.6
LINEAR_4,modified frog chorus based,-0.30543261909900776,-0.6111111111111109
LINEAR_4,modified frog chorus based,-0.29670597283903577,-0.6222222222222225
LINEAR_4,modified frog chorus based,-0.2879793265790642,-0.6333333333333335
LINEAR_4,modified frog chorus based,-0.27925268031909267,-0.6444444444444445
LINEAR_4,modified frog chorus based,-0.2705260340591211,-0.6555555555555554
LINEAR_4,modified frog chorus based,-0.2617993877991496,-0.6666666666666665
LINEAR_4,modified frog chorus based,-0.2530727415391776,-0.677777777777778
LINEAR_4,modified frog chorus based,-0.24434609527920603,-0.688888888888889
LINEAR_4,modified frog chorus based,-0.23561944901923448,-0.7
LINEAR_4,modified frog chorus based,-0.22689280275926293,-0.711111111111111
LINEAR_4,modified frog chorus based,-0.21816615649929094,-0.7222222222222225
LINEAR_4,modified frog chorus based,-0.2094395102393194,-0.7333333333333335
LINEAR_4,modified frog chorus based,-0.20071286397934784,-0.7444444444444445
LINEAR_4,modified frog chorus based,-0.1919862177193763,-0.7555555555555555
LINEAR_4,modified frog chorus based,-0.18325957145940475,-0.7666666666666665
LINEAR_4,modified frog chorus based,-0.17453292519943275,-0.777777777777778
LINEAR_4,modified frog chorus based,-0.1658062789394612,-0.788888888888889
LINEAR_4,modified frog chorus based,-0.15707963267948966,-0.8
LINEAR_4,modified frog chorus based,-0.1483529864195181,-0.811111111111111
LINEAR_4,modified frog chorus based,-0.13962634015954611,-0.8222222222222225
LINEAR_4,modified frog chorus based,-0.13089969389957457,-0.8333333333333335
LINEAR_4,modified frog chorus based,-0.12217304763960302,-0.8444444444444446
LINEAR_4,modified frog chorus based,-0.11344640137963147,-0.8555555555555555
LINEAR_4,modified frog chorus based,-0.10471975511965992,-0.8666666666666665
LINEAR_4,modified frog chorus based,-0.09599310885968793,-0.877777777777778
LINEAR_4,modified frog chorus based,-0.08726646259971638,-0.8888888888888891
LINEAR_4,modified frog chorus based,-0.07853981633974483,-0.9
LINEAR_4,modified frog chorus based,-0.06981317007977328,-0.911111111111111
LINEAR_4,modified frog chorus based,-0.061086523819801286,-0.9222222222222225
LINEAR_4,modified frog chorus based,-0.05235987755982974,-0.9333333333333336
LINEAR_4,modified frog chorus based,-0.04363323129985819,-0.9444444444444445
LINEAR_4,modified frog chorus based,-0.03490658503988664,-0.9555555555555555
LINEAR_4,modified frog chorus based,-0.02617993877991509,-0.9666666666666665
LINEAR_4,modified frog chorus based,-0.017453292519943098,-0.9777777777777781
LINEAR_4,modified frog chorus based,-0.008726646259971549,-0.988888888888889
LINEAR_4,modified frog chorus based,0.0,
LINEAR_4,modified frog chorus based,,
LINEAR_4,modified frog chorus based,0.0,
LINEAR_4,modified frog chorus based,0.008726646259971648,0.9888888888888889
LINEAR_4,modified frog chorus based,0.017453292519943295,0.9777777777777779
LINEAR_4,modified frog chorus based,0.026179938779914945,0.9666666666666666
LINEAR_4,modified frog chorus based,0.03490658503988659,0.9555555555555555
LINEAR_4,modified frog chorus based,0.04363323129985824,0.9444444444444444
LINEAR_4,modified frog chorus based,0.05235987755982989,0.9333333333333333
LINEAR_4,modified frog chorus based,0.061086523819801536,0.9222222222222223
LINEAR_4,modified frog chorus based,0.06981317007977318,0.9111111111111112
LINEAR_4,modified frog chorus based,0.07853981633974483,0.8999999999999999
LINEAR_4,modified frog chorus based,0.08726646259971647,0.8888888888888888
LINEAR_4,modified frog chorus based,0.09599310885968812,0.8777777777777778
LINEAR_4,modified frog chorus based,0.10471975511965978,0.8666666666666667
LINEAR_4,modified frog chorus based,0.11344640137963143,0.8555555555555556
LINEAR_4,modified frog chorus based,0.12217304763960307,0.8444444444444446
LINEAR_4,modified frog chorus based,0.1308996938995747,0.8333333333333333
LINEAR_4,modified frog chorus based,0.13962634015954636,0.8222222222222222
LINEAR_4,modified frog chorus based,0.14835298641951802,0.8111111111111111
LINEAR_4,modified frog chorus based,0.15707963267948966,0.8
LINEAR_4,modified frog chorus based,0.16580627893946132,0.7888888888888888
LINEAR_4,modified frog chorus based,0.17453292519943295,0.7777777777777777
LINEAR_4,modified frog chorus based,0.1832595714594046,0.7666666666666666
LINEAR_4,modified frog chorus based,0.19198621771937624,0.7555555555555555
LINEAR_4,modified frog chorus based,0.2007128639793479,0.7444444444444445
LINEAR_4,modified frog chorus based,0.20943951023931956,0.7333333333333334
LINEAR_4,modified frog chorus based,0.2181661564992912,0.7222222222222223
LINEAR_4,modified frog chorus based,0.22689280275926285,0.711111111111111
