condition,function,label,cycle_index,device_id,phase_diff_rad,phase_diff_mod_rad
uniform_1ms,KURAMOTO,Kuramoto based,48,23,-3.039096499616688,3.2440888075628984
uniform_1ms,KURAMOTO,Kuramoto based,48,24,-3.087206043654517,3.1959792635250692
uniform_1ms,KURAMOTO,Kuramoto based,48,25,-3.0335644809549938,3.2496208262245925
uniform_1ms,KURAMOTO,Kuramoto based,48,26,-3.0699930858101063,3.21319222136948
uniform_1ms,KURAMOTO,Kuramoto based,48,27,-3.082022658953528,3.2011626482260582
uniform_1ms,KURAMOTO,Kuramoto based,48,28,-3.0578347135275665,3.2253505936520197
uniform_1ms,KURAMOTO,Kuramoto based,48,29,-3.0638442635835377,3.2193410435960486
uniform_1ms,KURAMOTO,Kuramoto based,48,30,-3.0974113904024074,3.185773916777179
uniform_1ms,KURAMOTO,Kuramoto based,48,31,-3.0636164264581898,3.2195688807213965
uniform_1ms,KURAMOTO,Kuramoto based,48,32,-3.0001127301617467,3.2830725770178395
uniform_1ms,KURAMOTO,Kuramoto based,48,33,-3.048738449389249,3.234446857790337
uniform_1ms,KURAMOTO,Kuramoto based,48,34,-3.0580933721664594,3.225091935013127
uniform_1ms,KURAMOTO,Kuramoto based,48,35,-3.086179326390708,3.1970059807888784
uniform_1ms,KURAMOTO,Kuramoto based,48,36,-3.050887365215483,3.232297941964103
uniform_1ms,KURAMOTO,Kuramoto based,48,37,-3.000129787674199,3.283055519505387
uniform_1ms,KURAMOTO,Kuramoto based,48,38,-3.067736114172103,3.2154491930074833
uniform_1ms,KURAMOTO,Kuramoto based,48,39,-3.0422866592006224,3.240898647978964
uniform_1ms,KURAMOTO,Kuramoto based,48,40,-3.066672634507213,3.216512672672373
uniform_1ms,KURAMOTO,Kuramoto based,48,41,-2.993371305435645,3.2898140017439412
uniform_1ms,KURAMOTO,Kuramoto based,48,42,-3.0450015173911003,3.238183789788486
uniform_1ms,KURAMOTO,Kuramoto based,48,43,-2.9645691660428164,3.31861614113677
uniform_1ms,KURAMOTO,Kuramoto based,48,44,-0.8258467378329463,5.45733856934664
uniform_1ms,KURAMOTO,Kuramoto based,48,45,-2.117869182114383,4.165316125065203
uniform_1ms,KURAMOTO,Kuramoto based,48,46,-1.5935438255345562,4.68964148164503
uniform_1ms,KURAMOTO,Kuramoto based,48,47,-3.066457901460649,3.2167274057189372
uniform_1ms,KURAMOTO,Kuramoto based,48,48,-2.6298216898886686,3.6533636172909176
uniform_1ms,KURAMOTO,Kuramoto based,48,49,-2.895982674421055,3.387202632758531
uniform_1ms,KURAMOTO,Kuramoto based,49,0,0.0,0.0
uniform_1ms,KURAMOTO,Kuramoto based,49,1,-2.9727815772425608,3.3104037299370255
uniform_1ms,KURAMOTO,Kuramoto based,49,2,-2.87694895015697,3.406236357022616
uniform_1ms,KURAMOTO,Kuramoto based,49,3,-2.8519388000010717,3.4312465071785145
uniform_1ms,KURAMOTO,Kuramoto based,49,4,0.7494709593513308,0.7494709593513308
uniform_1ms,KURAMOTO,Kuramoto based,49,5,3.0010341672423806,3.0010341672423806
uniform_1ms,KURAMOTO,Kuramoto based,49,6,3.1088470470026617,3.1088470470026617
uniform_1ms,KURAMOTO,Kuramoto based,49,7,-2.8717165595234517,3.4114687476561345
uniform_1ms,KURAMOTO,Kuramoto based,49,8,-2.8464976466124083,3.436687660567178
uniform_1ms,KURAMOTO,Kuramoto based,49,9,-2.8657879981403664,3.41739730903922
uniform_1ms,KURAMOTO,Kuramoto based,49,10,-2.8862134317014863,3.3969718754781
uniform_1ms,KURAMOTO,Kuramoto based,49,11,-2.856594976012376,3.42659033116721
uniform_1ms,KURAMOTO,Kuramoto based,49,12,-2.832328152661985,3.4508571545176014
uniform_1ms,KURAMOTO,Kuramoto based,49,13,-2.803811014992635,3.479374292186951
uniform_1ms,KURAMOTO,Kuramoto based,49,14,-2.748716147493563,3.534469159686023
uniform_1ms,KURAMOTO,Kuramoto based,49,15,-2.781131687018504,3.502053620161082
uniform_1ms,KURAMOTO,Kuramoto based,49,16,-3.0660775081642218,3.2171077990153645
uniform_1ms,KURAMOTO,Kuramoto based,49,17,-2.915969546422714,3.367215760756872
uniform_1ms,KURAMOTO,Kuramoto based,49,18,1.9220183108209932,1.9220183108209932
uniform_1ms,KURAMOTO,Kuramoto based,49,19,-2.83277477958012,3.450410527599466
uniform_1ms,KURAMOTO,Kuramoto based,49,20,1.4439850361135464,1.4439850361135464
uniform_1ms,KURAMOTO,Kuramoto based,49,21,,
uniform_1ms,KURAMOTO,Kuramoto based,49,22,-2.8710036728203647,3.4121816343592215
uniform_1ms,KURAMOTO,Kuramoto based,49,23,-2.7941591322788573,3.489026174900729
uniform_1ms,KURAMOTO,Kuramoto based,49,24,-2.852423321781593,3.4307619853979934
uniform_1ms,KURAMOTO,Kuramoto based,49,25,-2.7934574978440616,3.4897278093355246
uniform_1ms,KURAMOTO,Kuramoto based,49,26,-2.829034950858248,3.454150356321338
uniform_1ms,KURAMOTO,Kuramoto based,49,27,-2.8453803387985994,3.437804968380987
uniform_1ms,KURAMOTO,Kuramoto based,49,28,-2.8196196430425857,3.4635656641370005
uniform_1ms,KURAMOTO,Kuramoto based,49,29,-2.8277852272833788,3.4554000798962075
uniform_1ms,KURAMOTO,Kuramoto based,49,30,-2.866289643489176,3.4168956636904104
uniform_1ms,KURAMOTO,Kuramoto based,49,31,-2.827475650358525,3.4557096568210612
uniform_1ms,KURAMOTO,Kuramoto based,49,32,-2.7643236644899147,3.5188616426896715
uniform_1ms,KURAMOTO,Kuramoto based,49,33,-2.807259962253907,3.4759253449256793
uniform_1ms,KURAMOTO,Kuramoto based,49,34,-2.8267861963905,3.456399110789086
uniform_1ms,KURAMOTO,Kuramoto based,49,35,-2.8510282635501083,3.432157043629478
uniform_1ms,KURAMOTO,Kuramoto based,49,36,-2.8101798177762154,3.473005489403371
uniform_1ms,KURAMOTO,Kuramoto based,49,37,-2.7643468415943424,3.518838465585244
uniform_1ms,KURAMOTO,Kuramoto based,49,38,-2.8330733144052,3.4501119927743864
uniform_1ms,KURAMOTO,Kuramoto based,49,39,-2.805308918876813,3.4778763883027732
uniform_1ms,KURAMOTO,Kuramoto based,49,40,-2.831628306121365,3.4515570010582213
uniform_1ms,KURAMOTO,Kuramoto based,49,41,-2.75516363606451,3.5280216711150763
uniform_1ms,KURAMOTO,Kuramoto based,49,42,-2.8089977760467058,3.4741875311328805
uniform_1ms,KURAMOTO,Kuramoto based,49,43,-2.716029620893622,3.567155686285964
uniform_1ms,KURAMOTO,Kuramoto based,49,44,-0.3385659202444344,5.944619386935152
uniform_1ms,KURAMOTO,Kuramoto based,49,45,-1.703992593618897,4.579192713560689
uniform_1ms,KURAMOTO,Kuramoto based,49,46,-1.1758109093334217,5.107374397846165
uniform_1ms,KURAMOTO,Kuramoto based,49,47,-2.831336536090065,3.451848771089521
uniform_1ms,KURAMOTO,Kuramoto based,49,48,-2.297332338380186,3.9858529687994
uniform_1ms,KURAMOTO,Kuramoto based,49,49,-2.633272923030757,3.6499123841488292
uniform_1ms,KURAMOTO,Kuramoto based,50,0,0.0,0.0
uniform_1ms,KURAMOTO,Kuramoto based,50,1,-3.112313010008392,3.1708722971711945
uniform_1ms,KURAMOTO,Kuramoto based,50,2,-2.9927851306404705,3.2904001765391158
uniform_1ms,KURAMOTO,Kuramoto based,50,3,-2.9730508622003797,3.3101344449792065
uniform_1ms,KURAMOTO,Kuramoto based,50,4,0.400693926984482,0.400693926984482
uniform_1ms,KURAMOTO,Kuramoto based,50,5,2.843269093392251,2.843269093392251
uniform_1ms,KURAMOTO,Kuramoto based,50,6,3.0282922210972414,3.0282922210972414
uniform_1ms,KURAMOTO,Kuramoto based,50,7,-2.992823513864227,3.290361793315359
uniform_1ms,KURAMOTO,Kuramoto based,50,8,-2.9723706571625974,3.310814650016989
uniform_1ms,KURAMOTO,Kuramoto based,50,9,-2.984767972783558,3.2984173343960284
uniform_1ms,KURAMOTO,Kuramoto based,50,10,-3.0125209638032926,3.2706643433762936
uniform_1ms,KURAMOTO,Kuramoto based,50,11,-2.9722768256758445,3.3109084815037417
uniform_1ms,KURAMOTO,Kuramoto based,50,12,-2.9531179617311665,3.3300673454484198
uniform_1ms,KURAMOTO,Kuramoto based,50,13,-2.9211101195676297,3.3620751876119566
uniform_1ms,KURAMOTO,Kuramoto based,50,14,-2.8655629486901217,3.4176223584894645
uniform_1ms,KURAMOTO,Kuramoto based,50,15,-2.909607144396137,3.373578162783449
uniform_1ms,KURAMOTO,Kuramoto based,50,16,3.064524615081656,3.064524615081656
uniform_1ms,KURAMOTO,Kuramoto based,50,17,-3.045803518699699,3.2373817884798872
uniform_1ms,KURAMOTO,Kuramoto based,50,18,1.9679046355978769,1.9679046355978769
uniform_1ms,KURAMOTO,Kuramoto based,50,19,-2.953724823114229,3.329460484065357
uniform_1ms,KURAMOTO,Kuramoto based,50,20,1.1597788115811132,1.1597788115811132
uniform_1ms,KURAMOTO,Kuramoto based,50,21,2.515905668142121,2.515905668142121
uniform_1ms,KURAMOTO,Kuramoto based,50,22,-2.9918548681766715,3.2913304390029148
uniform_1ms,KURAMOTO,Kuramoto based,50,23,-2.9179928049406865,3.3651925022388998
uniform_1ms,KURAMOTO,Kuramoto based,50,24,-2.9737092129932434,3.309476094186343
uniform_1ms,KURAMOTO,Kuramoto based,50,25,-2.917039465433826,3.36614584174576
uniform_1ms,KURAMOTO,Kuramoto based,50,26,-2.948643263797607,3.3345420433819792
uniform_1ms,KURAMOTO,Kuramoto based,50,27,-2.96413943236833,3.3190458748112563
uniform_1ms,KURAMOTO,Kuramoto based,50,28,-2.935850059789218,3.3473352473903684
uniform_1ms,KURAMOTO,Kuramoto based,50,29,-2.9402321164887395,3.3429531906908467
uniform_1ms,KURAMOTO,Kuramoto based,50,30,-2.99254990215159,3.2906354050279965
uniform_1ms,KURAMOTO,Kuramoto based,50,31,-2.94652453336158,3.3366607738180063
uniform_1ms,KURAMOTO,Kuramoto based,50,32,-2.886769910719023,3.3964153964605632
uniform_1ms,KURAMOTO,Kuramoto based,50,33,-2.925796437197792,3.3573888699817944
uniform_1ms,KURAMOTO,Kuramoto based,50,34,-2.945587724133288,3.337597583046298
uniform_1ms,KURAMOTO,Kuramoto based,50,35,-2.971813656766872,3.311371650412714
uniform_1ms,KURAMOTO,Kuramoto based,50,36,-2.929763848525902,3.3534214586536844
uniform_1ms,KURAMOTO,Kuramoto based,50,37,-2.886801402720693,3.3963839044588933
uniform_1ms,KURAMOTO,Kuramoto based,50,38,-2.95413046182842,3.329054845351166
uniform_1ms,KURAMOTO,Kuramoto based,50,39,-2.923145420908093,3.360039886271493
uniform_1ms,KURAMOTO,Kuramoto based,50,40,-2.9521670335427403,3.331018273636846
uniform_1ms,KURAMOTO,Kuramoto based,50,41,-2.8650080784424263,3.41817722873716
uniform_1ms,KURAMOTO,Kuramoto based,50,42,-2.9214177507952,3.361767556384386
uniform_1ms,KURAMOTO,Kuramoto based,50,43,-2.821153048199052,3.462032258980534
uniform_1ms,KURAMOTO,Kuramoto based,50,44,-0.5768858199999843,5.706299487179602
uniform_1ms,KURAMOTO,Kuramoto based,50,45,-2.0039595225065074,4.279225784673079
uniform_1ms,KURAMOTO,Kuramoto based,50,46,-1.1141638802013614,5.169021426978225
uniform_1ms,KURAMOTO,Kuramoto based,50,47,-2.9517705859278487,3.3314147212517375
uniform_1ms,KURAMOTO,Kuramoto based,50,48,-2.298221170005173,3.9849641371744133
uniform_1ms,KURAMOTO,Kuramoto based,50,49,-2.7227761408619764,3.56040916631761
uniform_1ms,KURAMOTO,Kuramoto based,51,0,0.0,0.0
uniform_1ms,KURAMOTO,Kuramoto based,51,1,-2.9962161780408407,3.2869691291387455
uniform_1ms,KURAMOTO,Kuramoto based,51,2,-2.852830513768657,3.4303547934109293
uniform_1ms,KURAMOTO,Kuramoto based,51,3,-2.8328738196546293,3.450311487524957
uniform_1ms,KURAMOTO,Kuramoto based,51,4,0.6805756192388426,0.6805756192388426
uniform_1ms,KURAMOTO,Kuramoto based,51,5,2.917207307648424,2.917207307648424
uniform_1ms,KURAMOTO,Kuramoto based,51,6,-3.127948487649701,3.155236819529885
uniform_1ms,KURAMOTO,Kuramoto based,51,7,-2.859739885614041,3.423445421565545
uniform_1ms,KURAMOTO,Kuramoto based,51,8,-2.831949577662681,3.451235729516905
uniform_1ms,KURAMOTO,Kuramoto based,51,9,-2.841937072398159,3.441248234781427
uniform_1ms,KURAMOTO,Kuramoto based,51,10,-2.8796465124789736,3.4035387947006126
uniform_1ms,KURAMOTO,Kuramoto based,51,11,-2.8318220822969296,3.4513632248826567
uniform_1ms,KURAMOTO,Kuramoto based,51,12,-2.8128138611266205,3.4703714460529658
uniform_1ms,KURAMOTO,Kuramoto based,51,13,-2.7780646148816377,3.5051206922979485
uniform_1ms,KURAMOTO,Kuramoto based,51,14,-2.718002957764139,3.5651823494154473
uniform_1ms,KURAMOTO,Kuramoto based,51,15,-2.7624351696085205,3.5207501375710657
uniform_1ms,KURAMOTO,Kuramoto based,51,16,-3.0657235982762145,3.2174617089033717
uniform_1ms,KURAMOTO,Kuramoto based,51,17,-2.917801246432189,3.365384060747397
uniform_1ms,KURAMOTO,Kuramoto based,51,18,1.9574245687430565,1.9574245687430565
uniform_1ms,KURAMOTO,Kuramoto based,51,19,-2.813638446037805,3.4695468611417812
uniform_1ms,KURAMOTO,Kuramoto based,51,20,1.5466458440106388,1.5466458440106388
uniform_1ms,KURAMOTO,Kuramoto based,51,21,2.4085025680164382,2.4085025680164382
uniform_1ms,KURAMOTO,Kuramoto based,51,22,-2.851566501205744,3.431618805973842
uniform_1ms,KURAMOTO,Kuramoto based,51,23,-2.78106044599012,3.502124861189466
uniform_1ms,KURAMOTO,Kuramoto based,51,24,-2.826911148989069,3.456274158190517
uniform_1ms,KURAMOTO,Kuramoto based,51,25,-2.7797650876919997,3.5034202194875865
uniform_1ms,KURAMOTO,Kuramoto based,51,26,-2.80673378616473,3.476451521014856
uniform_1ms,KURAMOTO,Kuramoto based,51,27,-2.820765289589274,3.462420017590312
uniform_1ms,KURAMOTO,Kuramoto based,51,28,-2.798092749472486,3.4850925577071004
uniform_1ms,KURAMOTO,Kuramoto based,51,29,-2.8040469010191584,3.479138406160428
uniform_1ms,KURAMOTO,Kuramoto based,51,30,-2.8525108923840485,3.4306744147955377
uniform_1ms,KURAMOTO,Kuramoto based,51,31,-2.8038549354930944,3.479330371686492
uniform_1ms,KURAMOTO,Kuramoto based,51,32,-2.7468177662101434,3.536367540969443
uniform_1ms,KURAMOTO,Kuramoto based,51,33,-2.7844322071144783,3.498753100065108
uniform_1ms,KURAMOTO,Kuramoto based,51,34,-2.8025820382976274,3.480603268881959
uniform_1ms,KURAMOTO,Kuramoto based,51,35,-2.831192742565128,3.451992564614458
uniform_1ms,KURAMOTO,Kuramoto based,51,36,-2.7970541310591583,3.486131176120428
uniform_1ms,KURAMOTO,Kuramoto based,51,37,-2.7544797013923152,3.528705605787271
uniform_1ms,KURAMOTO,Kuramoto based,51,38,-2.80716579823205,3.476019508947536
uniform_1ms,KURAMOTO,Kuramoto based,51,39,-2.7808300996269764,3.50235520755261
uniform_1ms,KURAMOTO,Kuramoto based,51,40,-2.8115217689356733,3.471663538243913
uniform_1ms,KURAMOTO,Kuramoto based,51,41,-2.7248681615926875,3.5583171455868987
uniform_1ms,KURAMOTO,Kuramoto based,51,42,-2.778482610940733,3.504702696238853
uniform_1ms,KURAMOTO,Kuramoto based,51,43,-2.665284504099145,3.6179008030804414
uniform_1ms,KURAMOTO,Kuramoto based,51,44,-0.253326743017482,6.0298585641621045
uniform_1ms,KURAMOTO,Kuramoto based,51,45,-1.7599634589319233,4.523221848247663
uniform_1ms,KURAMOTO,Kuramoto based,51,46,-1.1578412649295031,5.125344042250083
uniform_1ms,KURAMOTO,Kuramoto based,51,47,-2.810983088190386,3.4722022189892003
uniform_1ms,KURAMOTO,Kuramoto based,51,48,-2.2623355413253963,4.02084976585419
uniform_1ms,KURAMOTO,Kuramoto based,51,49,-2.547597526248476,3.73558778093111
uniform_1ms,KURAMOTO,Kuramoto based,52,0,0.0,0.0
uniform_1ms,KURAMOTO,Kuramoto based,52,1,-3.061216110855095,3.2219691963244914
uniform_1ms,KURAMOTO,Kuramoto based,52,2,-2.940268685783426,3.34291662139616
uniform_1ms,KURAMOTO,Kuramoto based,52,3,-2.9296914936075904,3.353493813571996
uniform_1ms,KURAMOTO,Kuramoto based,52,4,0.8164111337859355,0.8164111337859355
uniform_1ms,KURAMOTO,Kuramoto based,52,5,2.742696592073921,2.742696592073921
uniform_1ms,KURAMOTO,Kuramoto based,52,6,3.043009780231322,3.043009780231322
uniform_1ms,KURAMOTO,Kuramoto based,52,7,-2.94251548595014,3.3406698212294463
uniform_1ms,KURAMOTO,Kuramoto based,52,8,-2.9215350143268832,3.361650292852703
uniform_1ms,KURAMOTO,Kuramoto based,52,9,-2.93510567679738,3.3480796303822062
uniform_1ms,KURAMOTO,Kuramoto based,52,10,-2.976704965755879,3.306480341423707
uniform_1ms,KURAMOTO,Kuramoto based,52,11,-2.921361777486297,3.361823529693289
uniform_1ms,KURAMOTO,Kuramoto based,52,12,-2.9024350517361635,3.380750255443423
uniform_1ms,KURAMOTO,Kuramoto based,52,13,-2.865697156818193,3.417488150361393
uniform_1ms,KURAMOTO,Kuramoto based,52,14,-2.8054569755572296,3.4777283316223566
uniform_1ms,KURAMOTO,Kuramoto based,52,15,-2.844460958310145,3.4387243488694414
uniform_1ms,KURAMOTO,Kuramoto based,52,16,-3.1333306125906546,3.1498546945889316
uniform_1ms,KURAMOTO,Kuramoto based,52,17,-3.0214037215273515,3.2617815856522347
uniform_1ms,KURAMOTO,Kuramoto based,52,18,2.0107727476799884,2.0107727476799884
uniform_1ms,KURAMOTO,Kuramoto based,52,19,-2.896654825697848,3.386530481481738
uniform_1ms,KURAMOTO,Kuramoto based,52,20,1.313463611460702,1.313463611460702
uniform_1ms,KURAMOTO,Kuramoto based,52,21,2.17094787772517,2.17094787772517
uniform_1ms,KURAMOTO,Kuramoto based,52,22,-2.9385511965093256,3.3446341106702606
uniform_1ms,KURAMOTO,Kuramoto based,52,23,-2.8697677887512647,3.4134175184283215
uniform_1ms,KURAMOTO,Kuramoto based,52,24,-2.914688961826332,3.3684963453532544
uniform_1ms,KURAMOTO,Kuramoto based,52,25,-2.8680076986971943,3.415177608482392
uniform_1ms,KURAMOTO,Kuramoto based,52,26,-2.894173648652913,3.389011658526673
uniform_1ms,KURAMOTO,Kuramoto based,52,27,-2.913239191564027,3.369946115615559
uniform_1ms,KURAMOTO,Kuramoto based,52,28,-2.892910615007813,3.390274692171773
uniform_1ms,KURAMOTO,Kuramoto based,52,29,-2.8905228231232,3.392662484056386
uniform_1ms,KURAMOTO,Kuramoto based,52,30,-2.939834396738389,3.343350910441197
uniform_1ms,KURAMOTO,Kuramoto based,52,31,-2.89026198938,3.3929233177995863
uniform_1ms,KURAMOTO,Kuramoto based,52,32,-2.831131966821707,3.452053340357879
uniform_1ms,KURAMOTO,Kuramoto based,52,33,-2.882240472025858,3.4009448351537284
uniform_1ms,KURAMOTO,Kuramoto based,52,34,-2.8885324398317462,3.39465286734784
uniform_1ms,KURAMOTO,Kuramoto based,52,35,-2.920506649828288,3.362678657351298
uniform_1ms,KURAMOTO,Kuramoto based,52,36,-2.891499403780858,3.391685903398728
uniform_1ms,KURAMOTO,Kuramoto based,52,37,-2.8415425759197905,3.4416427312597957
uniform_1ms,KURAMOTO,Kuramoto based,52,38,-2.8947606501700127,3.3884246570095735
uniform_1ms,KURAMOTO,Kuramoto based,52,39,-2.8694548015533785,3.4137305056262077
uniform_1ms,KURAMOTO,Kuramoto based,52,40,-2.900679396317099,3.3825059108624873
uniform_1ms,KURAMOTO,Kuramoto based,52,41,-2.801310447363218,3.4818748598163682
uniform_1ms,KURAMOTO,Kuramoto based,52,42,-2.866265114428676,3.41692019275091
uniform_1ms,KURAMOTO,Kuramoto based,52,43,-2.733837355658689,3.549347951520897
uniform_1ms,KURAMOTO,Kuramoto based,52,44,-0.4331607966304863,5.8500245105491
uniform_1ms,KURAMOTO,Kuramoto based,52,45,-1.6771306763029308,4.606054630876655
uniform_1ms,KURAMOTO,Kuramoto based,52,46,-1.0445536419262758,5.23863166525331
uniform_1ms,KURAMOTO,Kuramoto based,52,47,-2.8999474536973864,3.3832378534822
uniform_1ms,KURAMOTO,Kuramoto based,52,48,-2.2512915454342446,4.031893761745342
uniform_1ms,KURAMOTO,Kuramoto based,52,49,-2.595389407823138,3.6877958993564484
uniform_1ms,KURAMOTO,Kuramoto based,53,0,0.0,0.0
uniform_1ms,KURAMOTO,Kuramoto based,53,1,3.057098777832544,3.057098777832544
uniform_1ms,KURAMOTO,Kuramoto based,53,2,-3.090053307526623,3.1931319996529632
uniform_1ms,KURAMOTO,Kuramoto based,53,3,-3.083208465555599,3.1999768416239873
uniform_1ms,KURAMOTO,Kuramoto based,53,4,0.4947457588369492,0.4947457588369492
uniform_1ms,KURAMOTO,Kuramoto based,53,5,2.485974798617887,2.485974798617887
uniform_1ms,KURAMOTO,Kuramoto based,53,6,2.854159229477349,2.854159229477349
uniform_1ms,KURAMOTO,Kuramoto based,53,7,-3.1006328003463857,3.1825525068332006
uniform_1ms,KURAMOTO,Kuramoto based,53,8,-3.078977794293281,3.2042075128863052
uniform_1ms,KURAMOTO,Kuramoto based,53,9,-3.0830379900694407,3.2001473171101456
uniform_1ms,KURAMOTO,Kuramoto based,53,10,-3.139559437098284,3.1436258700813022
uniform_1ms,KURAMOTO,Kuramoto based,53,11,-3.071890330619472,3.211294976560114
uniform_1ms,KURAMOTO,Kuramoto based,53,12,-3.0461736823568373,3.237011624822749
uniform_1ms,KURAMOTO,Kuramoto based,53,13,-3.010352889606464,3.272832417573122
uniform_1ms,KURAMOTO,Kuramoto based,53,14,-2.9420577743937546,3.3411275327858316
uniform_1ms,KURAMOTO,Kuramoto based,53,15,-2.981500736019971,3.3016845711596154
uniform_1ms,KURAMOTO,Kuramoto based,53,16,2.9734138972610995,2.9734138972610995
uniform_1ms,KURAMOTO,Kuramoto based,53,17,3.125470593557111,3.125470593557111
uniform_1ms,KURAMOTO,Kuramoto based,53,18,1.802961440370879,1.802961440370879
uniform_1ms,KURAMOTO,Kuramoto based,53,19,-3.0451717715310243,3.238013535648562
uniform_1ms,KURAMOTO,Kuramoto based,53,20,1.33394757582269,1.33394757582269
uniform_1ms,KURAMOTO,Kuramoto based,53,21,2.0775777744472443,2.0775777744472443
uniform_1ms,KURAMOTO,Kuramoto based,53,22,-3.0877196378770715,3.1954656693025147
uniform_1ms,KURAMOTO,Kuramoto based,53,23,-3.0158837869723185,3.2673015202072677
uniform_1ms,KURAMOTO,Kuramoto based,53,24,-3.06282352886466,3.2203617783149263
uniform_1ms,KURAMOTO,Kuramoto based,53,25,-3.01349228599343,3.269693021186156
uniform_1ms,KURAMOTO,Kuramoto based,53,26,-3.041800445060181,3.2413848621194052
uniform_1ms,KURAMOTO,Kuramoto based,53,27,-3.060853639650072,3.2223316675295144
uniform_1ms,KURAMOTO,Kuramoto based,53,28,-3.040084290932456,3.24310101624713
uniform_1ms,KURAMOTO,Kuramoto based,53,29,-3.0440849525624207,3.2391003546171655
uniform_1ms,KURAMOTO,Kuramoto based,53,30,-3.089463209126752,3.193722098052834
uniform_1ms,KURAMOTO,Kuramoto based,53,31,-3.0437305426378227,3.2394547645417635
uniform_1ms,KURAMOTO,Kuramoto based,53,32,-2.976940773021124,3.3062445341584623
uniform_1ms,KURAMOTO,Kuramoto based,53,33,-3.0255864628070177,3.2575988443725685
uniform_1ms,KURAMOTO,Kuramoto based,53,34,-3.0413804987720847,3.2418048084075015
uniform_1ms,KURAMOTO,Kuramoto based,53,35,-3.070728408978038,3.2124568982015482
uniform_1ms,KURAMOTO,Kuramoto based,53,36,-3.045411887456766,3.2377734197228203
uniform_1ms,KURAMOTO,Kuramoto based,53,37,-2.99108625499656,3.2920990521830262
uniform_1ms,KURAMOTO,Kuramoto based,53,38,-3.042598038353544,3.2405872688260424
uniform_1ms,KURAMOTO,Kuramoto based,53,39,-3.01545851834994,3.267726788829646
uniform_1ms,KURAMOTO,Kuramoto based,53,40,-3.0506402256483693,3.232545081531217
uniform_1ms,KURAMOTO,Kuramoto based,53,41,-2.950413507492885,3.3327717996867015
uniform_1ms,KURAMOTO,Kuramoto based,53,42,-3.0111245863647293,3.272060720814857
uniform_1ms,KURAMOTO,Kuramoto based,53,43,-2.8587550593028563,3.42443024787673
uniform_1ms,KURAMOTO,Kuramoto based,53,44,-0.7343422072175945,5.548843099961992
uniform_1ms,KURAMOTO,Kuramoto based,53,45,-1.6328625500403622,4.650322757139224
uniform_1ms,KURAMOTO,Kuramoto based,53,46,-1.40108132531805,4.882103981861536
uniform_1ms,KURAMOTO,Kuramoto based,53,47,-3.04964568465892,3.233539622520666
uniform_1ms,KURAMOTO,Kuramoto based,53,48,-2.2808521066924365,4.00233320048715
uniform_1ms,KURAMOTO,Kuramoto based,53,49,-2.696467688100775,3.586717619078811
uniform_1ms,KURAMOTO,Kuramoto based,54,0,0.0,0.0
uniform_1ms,KURAMOTO,Kuramoto based,54,1,-3.080250392470414,3.2029349147091724
uniform_1ms,KURAMOTO,Kuramoto based,54,2,-2.915910996969714,3.367274310209872
uniform_1ms,KURAMOTO,Kuramoto based,54,3,-2.914379520472876,3.36880578670671
uniform_1ms,KURAMOTO,Kuramoto based,54,4,0.8354393147976634,0.8354393147976634
uniform_1ms,KURAMOTO,Kuramoto based,54,5,,
uniform_1ms,KURAMOTO,Kuramoto based,54,6,2.981822364754607,2.981822364754607
uniform_1ms,KURAMOTO,Kuramoto based,54,7,-2.9380545791147927,3.3451307280647935
uniform_1ms,KURAMOTO,Kuramoto based,54,8,-2.90086245956416,3.382322847615426
uniform_1ms,KURAMOTO,Kuramoto based,54,9,-2.914147884042446,3.36903742313714
uniform_1ms,KURAMOTO,Kuramoto based,54,10,-2.96269945054034,3.3204858566392463
uniform_1ms,KURAMOTO,Kuramoto based,54,11,-2.8990008054280176,3.3841845017515686
uniform_1ms,KURAMOTO,Kuramoto based,54,12,-2.8742244484993127,3.4089608586802735
uniform_1ms,KURAMOTO,Kuramoto based,54,13,-2.8345409757617235,3.4486443314178628
uniform_1ms,KURAMOTO,Kuramoto based,54,14,-2.768713245926698,3.514472061252888
uniform_1ms,KURAMOTO,Kuramoto based,54,15,-2.807715015200186,3.4754702919794003
uniform_1ms,KURAMOTO,Kuramoto based,54,16,3.113772091684329,3.113772091684329
uniform_1ms,KURAMOTO,Kuramoto based,54,17,-3.0078360872682395,3.2753492199113468
uniform_1ms,KURAMOTO,Kuramoto based,54,18,1.876017838939528,1.876017838939528
uniform_1ms,KURAMOTO,Kuramoto based,54,19,-2.8728630866956206,3.4103222204839656
uniform_1ms,KURAMOTO,Kuramoto based,54,20,1.3421279070511665,1.3421279070511665
uniform_1ms,KURAMOTO,Kuramoto based,54,21,2.3452149318393096,2.3452149318393096
uniform_1ms,KURAMOTO,Kuramoto based,54,22,-2.9205091301334405,3.3626761770461457
uniform_1ms,KURAMOTO,Kuramoto based,54,23,-2.842056035755179,3.441129271424407
uniform_1ms,KURAMOTO,Kuramoto based,54,24,-2.896847644997276,3.38633766218231
uniform_1ms,KURAMOTO,Kuramoto based,54,25,-2.8388065874132096,3.4443787197663767
uniform_1ms,KURAMOTO,Kuramoto based,54,26,-2.868282261353287,3.4149030458262994
uniform_1ms,KURAMOTO,Kuramoto based,54,27,-2.894171063290932,3.389014243888654
uniform_1ms,KURAMOTO,Kuramoto based,54,28,-2.8659504318417515,3.4172348753378348
