time,oscillator_id,send_count,transmission_end_time,transmission_time_ms
145.0,20,1,165.544,20.544
259.3272,23,1,279.8712,20.544
322.04356,13,1,342.58756,20.544
489.0,40,1,509.544,20.544
596.6772,19,1,617.2212,20.544
895.0,48,1,915.544,20.544
932.3772,3,1,952.9212,20.544
1221.0,45,1,1241.544,20.544
1442.0,41,1,1462.544,20.544
1572.0,31,1,1592.544,20.544
1760.0,16,1,1780.544,20.544
1791.6772,18,1,1812.2212000000002,20.544
1897.76106,22,1,1918.3050600000001,20.544
2079.0,28,1,2099.544,20.544
2125.8772,11,1,2146.4211999999998,20.544
2214.67106,26,1,2235.21506,20.544
2270.410753,39,1,2290.954753,20.544
2301.707953,0,1,2322.251953,20.544
2360.0704484175,8,1,2380.6144484174997,20.544
2452.480722420875,6,1,2473.0247224208747,20.544
2497.9512361210436,24,1,2518.4952361210435,20.544
2664.0,44,1,2684.544,20.544
2770.7272,27,1,2791.2711999999997,20.544
2824.51356,37,1,2845.0575599999997,20.544
2863.03076,14,1,2883.57476,20.544
2919.8564721,7,1,2940.4004720999997,20.544
3228.0,38,1,3248.544,20.544
3685.0,5,1,3705.544,20.544
3738.5272,49,1,3759.0712,20.544
3777.0443999999998,47,1,3797.5883999999996,20.544
4048.0,15,1,4068.544,20.544
4073.9772,42,1,4094.5211999999997,20.544
4147.6919,30,1,4168.2359,20.544
4312.0,4,1,4332.544,20.544
4381.6772,46,1,4402.2212,20.544
4500.11106,10,1,4520.65506,20.544
4578.232753,1,1,4598.776753,20.544
4641.98883765,2,1,4662.53283765,20.544
4977.0,33,1,4997.544,20.544
5003.9272,29,1,5024.4712,20.544
5051.4694,17,1,5072.0134,20.544
5146.35067,20,2,5166.89467,20.544
5259.705573499999,23,2,5280.249573499999,20.544
5324.953860675,13,2,5345.497860675,20.544
5489.0,40,2,5509.544,20.544
5597.32054,19,2,5617.86454,20.544
5895.0,48,2,5915.544,20.544
5936.53554,3,2,5957.07954,20.544
6221.0,45,2,6241.544,20.544
6442.0,41,2,6462.544,20.544
6572.0,31,2,6592.544,20.544
6760.0,16,2,6780.544,20.544
6796.12054,18,2,6816.66454,20.544
6898.706234000001,22,2,6919.250234000001,20.544
7079.0,28,2,7099.544,20.544
7129.5605399999995,11,2,7150.104539999999,20.544
7216.442734,26,2,7236.986734,20.544
7273.73955205,39,2,7294.28355205,20.544
7308.01247505,0,2,7328.55647505,20.544
7365.119872171669,8,2,7385.663872171669,20.544
7454.1398799084145,6,2,7474.683879908414,20.544
7501.787868310412,24,2,7522.331868310412,20.544
7664.0,44,2,7684.544,20.544
7771.41804,27,2,7791.962039999999,20.544
7827.885984,37,2,7848.429983999999,20.544
7868.674956999999,14,2,7889.218956999999,20.544
7924.68183816025,7,2,7945.22583816025,20.544
8228.0,38,2,8248.544,20.544
8685.0,5,2,8705.544,20.544
8741.87804,49,2,8762.42204,20.544
8782.667012999998,47,2,8803.211012999998,20.544
9048.0,15,2,9068.544,20.544
9078.705539999999,42,2,9099.249539999999,20.544
9151.26025675,30,2,9171.80425675,20.544
9312.0,4,2,9332.544,20.544
9339.8772,25,1,9360.4212,20.544
9388.030573,46,2,9408.574573,20.544
9500.534235649999,10,2,9521.078235649999,20.544
9580.3750271325,1,2,9600.9190271325,20.544
9644.935347124125,2,2,9665.479347124125,20.544
9977.0,33,2,9997.544,20.544
10008.60804,29,2,10029.152039999999,20.544
10057.5420755,17,2,10078.0860755,20.544
10147.937440275,20,3,10168.481440275,20.544
10260.14436683875,23,3,10280.688366838749,20.544
10327.740585983187,13,3,10348.284585983187,20.544
10489.0,40,3,10509.544,20.544
10597.931713,19,3,10618.475713,20.544
10895.0,48,3,10915.544,20.544
10940.485963000001,3,3,10961.029963,20.544
11221.0,45,3,11241.544,20.544
11442.0,41,3,11462.544,20.544
11572.0,31,3,11592.544,20.544
11760.0,16,3,11780.544,20.544
11800.341713,18,3,11820.885713,20.544
11899.815207950001,22,3,11920.359207950001,20.544
12079.0,28,3,12099.544,20.544
12133.059712999999,11,3,12153.603712999999,20.544
12218.30078295,26,3,12238.84478295,20.544
12276.994813595,39,3,12297.538813595,20.544
12313.9533266025,0,3,12334.497326602499,20.544
12370.128644610819,8,3,12390.672644610819,20.544
12455.966518143534,6,3,12476.510518143534,20.544
12505.524000802068,24,3,12526.068000802068,20.544
12664.0,44,3,12684.544,20.544
12772.074338,27,3,12792.618338,20.544
12831.1226017,37,3,12851.6666017,20.544
12873.961849832498,14,3,12894.505849832498,20.544
12929.454815012,7,3,12949.998815012,20.544
12955.509528733095,32,1,12976.053528733095,20.544
13228.0,38,3,13248.544,20.544
13256.8272,36,1,13277.3712,20.544
13685.0,5,3,13705.544,20.544
13745.061338,49,3,13765.605338,20.544
13787.900586132499,47,3,13808.444586132498,20.544
14048.0,15,3,14068.544,20.544
14083.197462999999,42,3,14103.741462999998,20.544
14154.705294866875,30,3,14175.249294866875,20.544
14312.0,4,3,14332.544,20.544
14344.510540000001,25,2,14365.054540000001,20.544
14393.996159132499,46,3,14414.540159132499,20.544
14501.234531824124,10,3,14521.778531824124,20.544
14582.445202367082,1,3,14602.989202367082,20.544
14647.838039886272,2,3,14668.382039886272,20.544
14977.0,33,3,14997.544,20.544
15013.054838,29,3,15033.598838,20.544
15063.245005038749,17,3,15083.789005038749,20.544
15089.99805605594,43,1,15110.54205605594,20.544
15152.770620390325,20,4,15173.314620390325,20.544
15260.802879516328,23,4,15281.346879516328,20.544
15330.420900659845,13,4,15350.964900659845,20.544
15489.0,40,4,15509.544,20.544
15598.51232735,19,4,15619.05632735,20.544
15895.0,48,4,15915.544,20.544
15944.238864850002,3,4,15964.782864850002,20.544
16221.0,45,4,16241.544,20.544
16442.0,41,4,16462.544,20.544
16572.0,31,4,16592.544,20.544
16760.0,16,4,16780.544,20.544
16804.35182735,18,4,16824.895827350003,20.544
16901.06923892,22,4,16921.613238920003,20.544
17079.0,28,4,17099.544,20.544
17136.383927349998,11,4,17156.92792735,20.544
17220.23214017,26,4,17240.77614017,20.544
17280.18387992375,39,4,17300.72787992375,20.544
17319.566137913018,0,4,17340.11013791302,20.544
17375.081182953294,8,4,17395.625182953296,20.544
17457.94945138402,6,4,17478.493451384024,20.544
17509.172473331168,24,4,17529.71647333117,20.544
17664.0,44,4,17684.544,20.544
17772.6978211,27,4,17793.2418211,20.544
17834.22856267,37,4,17854.77256267,20.544
17878.91818410958,14,4,17899.462184109583,20.544
17934.157776480635,7,4,17954.701776480637,20.544
17962.556892250854,32,2,17983.100892250855,20.544
18228.0,38,4,18248.544,20.544
18261.41304,36,2,18281.95704,20.544
18685.0,5,4,18705.544,20.544
18748.0854711,49,4,18768.6294711,20.544
18792.775092539578,47,4,18813.31909253958,20.544
19048.0,15,4,19068.544,20.544
19087.464789849997,42,4,19108.00878985,20.544
19158.027808109855,30,4,19178.571808109857,20.544
19312.0,4,4,19332.544,20.544
19348.912213000003,25,3,19369.456213000005,20.544
