time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
236.0,18,send_clear,231.0,236.0,,,
338.0,14,send_clear,333.0,338.0,,,
1303.0,11,send_clear,1298.0,1303.0,,,
1820.0,2,send_clear,1815.0,1820.0,,,
2466.0,3,send_clear,2461.0,2466.0,,,
2796.0,0,send_clear,2791.0,2796.0,,,
2832.0,13,send_clear,2827.0,2832.0,,,
2927.0,17,send_clear,2922.0,2927.0,,,
3673.0,9,send_clear,3668.0,3673.0,,,
3817.0,7,send_clear,3812.0,3817.0,,,
4049.0,16,send_clear,4044.0,4049.0,,,
4141.0,6,send_clear,4136.0,4141.0,,,
4213.0,12,send_clear,4208.0,4213.0,,,
4327.0,4,send_clear,4322.0,4327.0,,,
4345.0,19,skip_busy_exhausted,4340.0,4345.0,4,4327.0,4347.544
4377.0,1,send_clear,4372.0,4377.0,,,
4560.0,10,send_clear,4555.0,4560.0,,,
4576.0,5,skip_busy_exhausted,4571.0,4576.0,10,4560.0,4580.544
4764.0,8,send_clear,4759.0,4764.0,,,
4901.0,15,send_clear,4896.0,4901.0,,,
5236.0,18,send_clear,5231.0,5236.0,,,
5338.0,14,send_clear,5333.0,5338.0,,,
6303.0,11,send_clear,6298.0,6303.0,,,
6820.0,2,send_clear,6815.0,6820.0,,,
7466.0,3,send_clear,7461.0,7466.0,,,
7796.0,0,send_clear,7791.0,7796.0,,,
7832.0,13,send_clear,7827.0,7832.0,,,
7927.0,17,send_clear,7922.0,7927.0,,,
8673.0,9,send_clear,8668.0,8673.0,,,
8817.0,7,send_clear,8812.0,8817.0,,,
9049.0,16,send_clear,9044.0,9049.0,,,
9141.0,6,send_clear,9136.0,9141.0,,,
9213.0,12,send_clear,9208.0,9213.0,,,
9327.0,4,send_clear,9322.0,9327.0,,,
9345.0,19,skip_busy_exhausted,9340.0,9345.0,4,9327.0,9347.544
9377.0,1,send_clear,9372.0,9377.0,,,
9560.0,10,send_clear,9555.0,9560.0,,,
9576.0,5,skip_busy_exhausted,9571.0,9576.0,10,9560.0,9580.544
9764.0,8,send_clear,9759.0,9764.0,,,
9901.0,15,send_clear,9896.0,9901.0,,,
10236.0,18,send_clear,10231.0,10236.0,,,
10338.0,14,send_clear,10333.0,10338.0,,,
11303.0,11,send_clear,11298.0,11303.0,,,
11820.0,2,send_clear,11815.0,11820.0,,,
12466.0,3,send_clear,12461.0,12466.0,,,
12796.0,0,send_clear,12791.0,12796.0,,,
12832.0,13,send_clear,12827.0,12832.0,,,
12927.0,17,send_clear,12922.0,12927.0,,,
13673.0,9,send_clear,13668.0,13673.0,,,
13817.0,7,send_clear,13812.0,13817.0,,,
