time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
282.0,6,send_clear,277.0,282.0,,,
965.0,12,send_clear,960.0,965.0,,,
1499.0,0,send_clear,1494.0,1499.0,,,
1511.0,3,skip_busy,1506.0,1511.0,0,1499.0,1519.544
1734.5808,8,send_clear,1729.5808,1734.5808,,,
1941.48736,19,send_clear,1936.48736,1941.48736,,,
2161.3219520000002,7,send_clear,2156.3219520000002,2161.3219520000002,,,
2362.402752,17,send_clear,2357.402752,2362.402752,,,
2558.95457632,14,send_clear,2553.95457632,2558.95457632,,,
2764.867821344,10,send_clear,2759.867821344,2764.867821344,,,
3026.8882749408,1,send_clear,3021.8882749408,3026.8882749408,,,
3269.7025924585596,15,send_clear,3264.7025924585596,3269.7025924585596,,,
3933.0,18,send_clear,3928.0,3933.0,,,
4318.0,5,send_clear,4313.0,4318.0,,,
4523.8808,9,send_clear,4518.8808,4523.8808,,,
4534.6808,11,skip_busy,4529.6808,4534.6808,9,4523.8808,4544.4248
4869.0,13,send_clear,4864.0,4869.0,,,
5075.7807999999995,4,send_clear,5070.7807999999995,5075.7807999999995,,,
5315.327359999999,2,send_clear,5310.327359999999,5315.327359999999,,,
5317.1273599999995,16,skip_busy,5312.1273599999995,5317.1273599999995,2,5315.327359999999,5335.871359999999
5327.027359999999,6,skip_busy,5322.027359999999,5327.027359999999,2,5315.327359999999,5335.871359999999
5965.0,12,send_clear,5960.0,5965.0,,,
6499.0,0,send_clear,6494.0,6499.0,,,
6744.4808,3,send_clear,6739.4808,6744.4808,,,
6759.05504,8,skip_busy,6754.05504,6759.05504,3,6744.4808,6765.0248
6992.963568,19,send_clear,6987.963568,6992.963568,,,
7232.8518832,7,send_clear,7227.8518832,7232.8518832,,,
7461.09794384,17,send_clear,7456.09794384,7461.09794384,,,
7679.835733584,14,send_clear,7674.835733584,7679.835733584,,,
7894.726159912,10,send_clear,7889.726159912,7894.726159912,,,
8123.75559442064,1,send_clear,8118.75559442064,8123.75559442064,,,
8356.920493832016,15,send_clear,8351.920493832016,8356.920493832016,,,
8933.0,18,send_clear,8928.0,8933.0,,,
9318.0,5,send_clear,9313.0,9318.0,,,
9569.14504,9,send_clear,9564.14504,9569.14504,,,
9800.686568,11,send_clear,9795.686568,9800.686568,,,
10010.561397599999,13,send_clear,10005.561397599999,10010.561397599999,,,
10219.508018319999,4,send_clear,10214.508018319999,10219.508018319999,,,
10437.634620824,2,send_clear,10432.634620824,10437.634620824,,,
10643.3632425768,16,send_clear,10638.3632425768,10643.3632425768,,,
10646.333242576799,6,skip_busy,10641.333242576799,10646.333242576799,16,10643.3632425768,10663.907242576799
10965.0,12,send_clear,10960.0,10965.0,,,
11499.0,0,send_clear,11494.0,11499.0,,,
11762.02504,3,send_clear,11757.02504,11762.02504,,,
12003.01484,8,send_clear,11998.01484,12003.01484,,,
12020.6873984,19,skip_busy,12015.6873984,12020.6873984,8,12003.01484,12023.55884
12261.34675296,7,send_clear,12256.34675296,12261.34675296,,,
12510.652910224,17,send_clear,12505.652910224,12510.652910224,,,
12750.788557232001,14,send_clear,12745.788557232001,12750.788557232001,,,
12983.350638036,10,send_clear,12978.350638036,12983.350638036,,,
