index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.838478717526291,1.8333283064391444,1.849998743332274,1.8379906494376723,0.003362710691644879,1.8359979893131877,1.8399962298461046
1,2,100,1.837952321521234,1.832875128685364,1.8496969568387656,1.8371307245055815,0.003428134413627082,1.8356363384872478,1.8397079266459895
2,3,100,1.8373873641476308,1.8320818901949265,1.8493724000613507,1.8365696419585409,0.003529858758701338,1.8348500347484014,1.8393197191922233
3,4,100,1.8367835018210648,1.8309997556491304,1.8490233534139389,1.8361389622325772,0.0036701478927838762,1.834208977086099,1.838922416269238
4,5,100,1.8361393428389747,1.829815942975731,1.8486479671605875,1.8356162722902698,0.003850117646524602,1.8333426147399892,1.8385502624308538
5,6,100,1.8354554871161852,1.8285710290704933,1.8482442515071964,1.8351565729956003,0.004067772132779591,1.832321645842545,1.8381014290010769
6,7,100,1.8356808339646538,1.827261663943626,1.8903197947671493,1.8345332484498578,0.008192975637595194,1.8311864985172013,1.8376381757001548
7,8,100,1.834957120022619,1.825884209608181,1.884495634895936,1.8340171642922078,0.007935770021874662,1.8306849628400854,1.8371407001113713
8,9,100,1.8361871644843395,1.824206013641417,1.8868751843813607,1.8334610224443564,0.012767258108981178,1.829717664903431,1.837574469155572
9,10,100,1.832314904241203,1.8222865441558445,1.8463007755068792,1.8323203022121386,0.005301340683502487,1.8284215092467706,1.835716947658659
10,11,100,1.8314218723415132,1.8203008407260124,1.8457184215084692,1.831577378178891,0.005699417021315548,1.8272405071149662,1.8351084422910642
11,12,100,1.8304827992547166,1.8182445213344236,1.8450904243124029,1.8308433292573545,0.006135305756876333,1.8260593282024196,1.834361114326463
12,13,100,1.829498796453866,1.815776491622226,1.844411522306152,1.8301113725009759,0.006607936534531911,1.8244549507957513,1.8337095937374253
13,14,100,1.8284672450021449,1.8130991337222868,1.8436756648298704,1.8294021039686383,0.007118549316831899,1.8231786757690176,1.8331739636600932
14,15,100,1.8273893392652898,1.8102536107517733,1.8428758845730415,1.8286989435114007,0.007670161897757335,1.821856337714006,1.8327123110630295
15,16,100,1.8262571732093895,1.807228791971779,1.8420042745820704,1.8277940918642375,0.008265341535587832,1.820625929532247,1.8320019410233448
16,17,100,1.825071786825467,1.8040115088002373,1.841051863475392,1.8270385529973017,0.008912258165262872,1.819301185035493,1.8313169235741023
17,18,100,1.8238321627848781,1.80058760674992,1.8400102787056576,1.82607169958114,0.00960970531030902,1.817625212600725,1.8307074039801172
18,19,100,1.822542825543139,1.796943312334602,1.8388706037414428,1.825008753144115,0.010362320966855177,1.8158705287584078,1.8300937371877695
19,20,100,1.8211936896238397,1.7930624414751428,1.8381677133126872,1.823917462701807,0.01117255128769297,1.8142812214625743,1.8295284866905859
20,21,100,1.8197852017175526,1.7889331112195828,1.83747201240775,1.8227967790446422,0.012043365859353183,1.8127190335704377,1.828971863180891
21,22,100,1.818315498581083,1.7845395877224088,1.836753634494601,1.8215861527992927,0.012978575140841222,1.8112644356921448,1.8283797790820886
22,23,100,1.816776871812866,1.7798633986863337,1.835949455387142,1.8203428013661342,0.013991758046335,1.8096851642879537,1.82778089089671
23,24,100,1.8151700618661561,1.7748868782282416,1.8351324172579024,1.8191809399894927,0.01508123858430988,1.808074065009627,1.827203898624747
24,25,100,1.8134944964055593,1.7695289783705692,1.8344537781057388,1.8180544683951358,0.016255949168205414,1.8060855490363295,1.8265440753831252
25,26,100,1.811743019991219,1.7638187544719577,1.8339185844363064,1.81687177370905,0.017517544403646428,1.8041261725535045,1.8256383014473383
26,27,100,1.8099103841538946,1.7577316897621231,1.833381065036341,1.815665519214007,0.018876223416830554,1.8016057875034328,1.8249061568877694
27,28,100,1.8079958426992504,1.751241651671443,1.8328399390414816,1.8144350659892687,0.02033840592607372,1.799046475934904,1.8241052784312153
28,29,100,1.8059908968242635,1.744321012355129,1.8322187741943023,1.8131633554156599,0.021911771160648286,1.7964123268497316,1.823190436278748
29,30,100,1.803885280654826,1.7369406616372256,1.8315868297383693,1.8116058513392692,0.02360636241206941,1.793659496118465,1.8223969600025345
30,31,100,1.8018180200252454,1.7347721768078677,1.8309486181644536,1.809956909747684,0.025054727349343588,1.7908594798899982,1.8214568973669547
31,32,100,1.799727076270487,1.7301305910680933,1.830304106471336,1.8085519977512867,0.02645683540496374,1.78793187780862,1.8205349266298176
32,33,100,1.7975844328233819,1.7223804657557205,1.8296528961801135,1.807219095444208,0.027881477400625593,1.7852283133226645,1.8194890892252555
33,34,100,1.7953710268130363,1.7137375059607516,1.8289946594053583,1.8057183146544062,0.02937626901272128,1.7826446220929986,1.8186123263548408
34,35,100,1.7931183022661281,1.7045031204759706,1.8283330879954856,1.8043663748137135,0.030885533874012352,1.7800005705919604,1.8177035144326719
35,36,100,1.7908255475370252,1.694638942940722,1.827616812654141,1.8030947845702634,0.032406061915087714,1.77729368085672,1.8167830303969632
36,37,100,1.7884989013987864,1.6841007375415875,1.826891764823796,1.8018053614404188,0.03393328498557807,1.774236854344456,1.8158527266964404
37,38,100,1.7861303471236678,1.6728415641366725,1.8261574890784835,1.8003214619557306,0.03551139940888298,1.7701257701789526,1.814904177470609
38,39,100,1.7837648447101089,1.660811265800005,1.8254168592652948,1.7986219402942156,0.03705222630297089,1.7657697025959793,1.8139478481214635
39,40,100,1.7813681895222004,1.650409558537166,1.824626116786821,1.7966344635887224,0.038597775401702145,1.761117911971939,1.8129842838981185
40,41,100,1.7789626216106185,1.6439661412304252,1.823825022711261,1.7942124707345863,0.04009236675674827,1.7561824388100136,1.8118588051024938
41,42,100,1.7765148786325087,1.6371069637076765,1.8230161457049865,1.7921846076663086,0.041673566475725676,1.7509432028636631,1.8105348095787175
42,43,100,1.7739800298752895,1.6298084172954106,1.8222032750972224,1.7901241331657123,0.043397849391254,1.7453810973080068,1.8094718153476277
43,44,100,1.7716529935925363,1.628619293287256,1.8213867327813615,1.7877854766226435,0.04441152708822352,1.7394739994869597,1.8083321193091708
44,45,100,1.7693209138296513,1.6276878406279995,1.8205668691129837,1.785461895451827,0.045348862160892414,1.7331675996515303,1.8071727794697363
45,46,100,1.7670008072245225,1.6267443905505736,1.819692501546444,1.7835804041776537,0.04618446098379368,1.7310323892217905,1.8059969400504141
46,47,100,1.7645842083655057,1.6257886266171426,1.8188113050944577,1.7816423900270526,0.04713794080737424,1.7273696649201793,1.8048048299825679
47,48,100,1.762257948113416,1.6248202442018187,1.817923166833727,1.7796069978296836,0.04800561654669903,1.7244349984967362,1.80359617275512
48,49,100,1.7599682253682503,1.621171323518356,1.8170250177611773,1.7773864340605074,0.04881978044543376,1.7234673300845347,1.8023706912572095
49,50,100,1.757686478265708,1.6127354256670987,1.8160550665300552,1.775095522662649,0.04964628290424229,1.7213250534864915,1.8011281355295772
50,51,100,1.7553277644149603,1.6062024543105853,1.815071336328457,1.772716175310477,0.05051048000074364,1.7170116900002652,1.7999795553007085
51,52,100,1.7529572324378748,1.6039412385190377,1.8140731174893248,1.7702453985952356,0.05130451378932516,1.7158862943719515,1.7988306369689806
52,53,100,1.7505358035469383,1.6015691520105029,1.81305938558242,1.7669010702397594,0.05215690826014789,1.7135329498546388,1.7976721130609812
53,54,100,1.7480788498410789,1.599078518369054,1.8120335958534664,1.7632788616799897,0.05299630679576449,1.7124033326704315,1.7965032412192092
54,55,100,1.7456424008896883,1.591428009464254,1.810932452038375,1.759465837457066,0.053764914634936066,1.710306475596397,1.7953130926013259
55,56,100,1.7431818603517382,1.5798237323162712,1.809813415760256,1.756259590994324,0.05457897657855221,1.7085014525122362,1.794108766029732
56,57,100,1.7407862687096083,1.5676938646161214,1.808679943159383,1.753436986674406,0.05537203309113505,1.7067211131676219,1.7928512984491023
57,58,100,1.7384085359218915,1.5575414973012431,1.8075319643987928,1.7503845766653137,0.05614638393144432,1.705059886040981,1.7914993609066099
58,59,100,1.7360578387480146,1.54960196233008,1.8063691863477829,1.7472459783775034,0.056876947046791464,1.7028203259912675,1.7901270812823904
59,60,100,1.7337757695868123,1.541401920686726,1.8051913086179003,1.7440190344656568,0.05756425918096874,1.6997383641692072,1.7887375329631232
60,61,100,1.73252830905541,1.532931861735526,1.8457225139611009,1.7439938355335025,0.058858235684301534,1.697734202602877,1.787327326097631
