index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.8386079432848517,1.8339535306911716,1.8539858338463848,1.8373305769901638,0.004105195975771751,1.8353297778844364,1.8399868026498176
1,2,100,1.837773982937411,1.8318376311531424,1.853193659609696,1.8368715337610142,0.0042248514682483385,1.834857644691967,1.8393715525843908
2,3,100,1.8368348096177711,1.828556725442215,1.8523862025964053,1.8361680424926359,0.004422014597624519,1.8336843001889296,1.8386532341889112
3,4,100,1.8357884116039815,1.824820737727715,1.8513701980944235,1.8347887182051792,0.004680227801868084,1.8326058622303658,1.837785560905746
4,5,100,1.8346203988133167,1.8208208001201036,1.850324163623632,1.8338261033742547,0.005016611472347866,1.8315149764579328,1.836779949043358
5,6,100,1.8333358224913863,1.8165385004877008,1.8490588510223425,1.8329520738727303,0.005422282183646517,1.8301561009560994,1.8357786450537792
6,7,100,1.8339150098787036,1.8190056534104029,1.8812558646259865,1.8319298365249836,0.010115646082323656,1.8289179992009643,1.8356135544092058
7,8,100,1.8323752338931272,1.807041095863459,1.8847299352557871,1.8302509005420555,0.011644658209684067,1.8269606474833746,1.8343579402335168
8,9,100,1.8304916780796745,1.8017765563533013,1.8860145357136815,1.8289435308901931,0.011295776946760204,1.8251547834989683,1.8331460490763059
9,10,100,1.8270417416701383,1.7961327155264115,1.843469673611993,1.8273686404805551,0.007764999220713852,1.8229881614275478,1.8317748276501642
10,11,100,1.8251706392266995,1.7901039561658747,1.842934689464318,1.826068093502037,0.008541795736240358,1.8208654545450187,1.8305243514413876
11,12,100,1.8231818139675218,1.783666874135015,1.842418388426845,1.8245681719488935,0.009402942658416834,1.8188828001408985,1.8289632651398806
12,13,100,1.8210479207834234,1.7767975374278746,1.8418351285839627,1.8231409396807086,0.010358273520656505,1.8167727090003125,1.8276099605847635
13,14,100,1.8187761041794874,1.7694716741396797,1.841239227816888,1.8212981899293854,0.011415910841279605,1.814517147677734,1.8261480354961388
14,15,100,1.8163541040086841,1.7616648761748093,1.840566529642056,1.819423622097019,0.012578219097407906,1.811511996294863,1.8246934379373516
15,16,100,1.8137732577935504,1.7533528393375093,1.839796411719012,1.8173469657696986,0.013844323012705275,1.8084776946610392,1.8231277696639125
16,17,100,1.8110190060393236,1.7445116445026778,1.8390048543955988,1.8151619873720555,0.01523633777393568,1.8055800126530144,1.821402551991916
17,18,100,1.8080831808816868,1.7351212654062913,1.8381992289714624,1.812753021961898,0.01680718295480318,1.802358173078901,1.8193879328333769
18,19,100,1.804945457030785,1.7251967533453352,1.8372896371456051,1.810261541728017,0.018540996911152796,1.7990003047437888,1.817276343505063
19,20,100,1.8016122270036754,1.714731211213072,1.8363639121859583,1.8076838896593004,0.020462133322076498,1.7954163369150935,1.8151237437576038
20,21,100,1.7980482294200784,1.703722964823584,1.8354318588892973,1.8050160595179423,0.02260031497171667,1.7916598915973783,1.8129430510796527
