index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.8382112870433542,1.8327968340043992,1.8496010303800767,1.8375052774067169,0.003923287850355606,1.8348269615089623,1.8408614636318679
1,2,100,1.806312296421521,1.8006777979774116,1.817649404961568,1.8055537831295452,0.003899388319744317,1.8033103032616866,1.808745825601025
2,3,100,1.774736647880517,1.7689830698281377,1.7859433040527506,1.7741892769517196,0.003869706483359106,1.7716763768369925,1.776840204179217
3,4,100,1.7438165494805018,1.737727232146666,1.7556489191425333,1.7433799845398141,0.003922120621665266,1.7407167920469084,1.7461549770933609
4,5,100,1.7135907592350008,1.7072273287124131,1.7261806130636854,1.713069316826905,0.0038998743737474802,1.7103799097576928,1.715959628531397
5,6,100,1.6838085184302412,1.6776723284604351,1.6966065464757518,1.6832750233447962,0.0038691750387019846,1.6804893655272783,1.6862228385167628
6,7,100,1.6617505924898137,1.6477246452962084,1.7465024931870037,1.6548518775220393,0.023531195741772197,1.6518324576172982,1.6581084464181264
7,8,100,1.6307884896705702,1.6187258554943311,1.7257165016015437,1.6263258157956795,0.020983618217120713,1.6235003388578084,1.6294265120354543
8,9,100,1.6041700049467833,1.5906521930654296,1.6851124443799366,1.5992607966003471,0.02062324978175232,1.5963510105673648,1.602608545570302
9,10,100,1.5712924049535248,1.562480979803504,1.5835293227054532,1.571460660145239,0.004307767746000593,1.568573583593533,1.574017554467079
10,11,100,1.544145853612167,1.5345544647492264,1.5563326366832817,1.5443773923670503,0.004429615937065099,1.541035233460725,1.547051378236622
11,12,100,1.5172371130204294,1.5077831999031608,1.529058579839685,1.517195243487476,0.004525315883625027,1.5140486672725997,1.5203982745718891
12,13,100,1.4907535834707886,1.4808206330266542,1.5017068458306444,1.4910129555120553,0.004795880346286481,1.4876326672050246,1.494307288750717
13,14,100,1.4646978826889596,1.4535600564597202,1.475966298908587,1.4645100633052248,0.0052162443593031195,1.4609628976687619,1.4681832434768802
14,15,100,1.4389603136151192,1.4271594246284385,1.4511751858612458,1.4390618723233648,0.005702574324992655,1.434828003162849,1.442448061406393
15,16,100,1.413530539846183,1.4009854470189265,1.426254932778229,1.413797288620267,0.006023439032575006,1.4088214406875172,1.4169705052368102
16,17,100,1.3882869486814033,1.3745799365570657,1.4012219270280664,1.3887235665169237,0.006298854955546332,1.3837721718626914,1.3921641000951523
17,18,100,1.363112427191535,1.3481561513790377,1.3761322733057433,1.3638259055813737,0.006508831520170255,1.3583605251644242,1.367109599863801
18,19,100,1.3380634451760065,1.3217101473880712,1.3509827017012144,1.338654483653408,0.006662055384621702,1.3334259272153581,1.342267139558445
19,20,100,1.313226177706826,1.29661446516331,1.3261998321298762,1.3137265329183188,0.0068502277935943365,1.3083493909128587,1.3176185024073206
20,21,100,1.288608282428894,1.271429042149712,1.302161466146048,1.2892063097758375,0.007173465351691243,1.2837361761910202,1.2931480252861054
21,22,100,1.2641929643056722,1.246224965496039,1.2783904437354745,1.2644655067982473,0.007588052889604884,1.258749638480492,1.2693916841888082
22,23,100,1.2400647140116616,1.2209975381068463,1.2551270929600913,1.240866817548369,0.00803475855109245,1.2343769826619118,1.245555653862014
23,24,100,1.2160766328146662,1.19574241181178,1.2318065917583283,1.2168439818826042,0.008480839190146168,1.2099878919983753,1.2220488567105223
24,25,100,1.1922145746736164,1.170916222032887,1.2087895774541626,1.1922806600305174,0.00890926000709009,1.1861347155980666,1.1983501064957358
25,26,100,1.1684035537673363,1.14577313893298,1.185697527092726,1.1683990703521476,0.009282406229833055,1.161998883201043,1.1748671891701552
26,27,100,1.1449261175231973,1.1214973590579518,1.162530170562337,1.145020560954126,0.009636185772821238,1.137503436397178,1.1513403735303758
27,28,100,1.1213832682285811,1.097126165126114,1.1392870942142603,1.1215840091764675,0.009883868346482184,1.1134058117503227,1.1277327152158358
28,29,100,1.0982835104450954,1.0732519700938157,1.12479425485307,1.0984504902029675,0.010566992914891512,1.089986195532822,1.1051070547458077
29,30,100,1.0760745277125674,1.0499901685957798,1.1046467440731298,1.076060441612882,0.012043752866517985,1.0666032748214693,1.0834061729393112
30,31,100,1.0539909566184735,1.0257057483703167,1.0894609430309472,1.05350629379054,0.012899052713030641,1.0435907082148255,1.0627026769092534
31,32,100,1.031677138331094,1.0013957713091324,1.0657143523704176,1.0303006607889604,0.013703262153423688,1.0202901962778181,1.0407277095127765
32,33,100,1.009003330705989,0.9783021570585976,1.0430764762674611,1.0079970171816564,0.013870687462830445,0.9990835671414915,1.0192379821872086
33,34,100,0.9871789059540158,0.9551235808110472,1.020301526745962,0.9862171383011697,0.014346252407644073,0.9759890320252262,0.9979016487058856
34,35,100,0.9649383091545484,0.931862120182714,0.9974541727027344,0.9649756544320446,0.014875222297073077,0.9530524963660723,0.9748345276822845
35,36,100,0.9429561882082524,0.9085813725542892,0.974531232128706,0.944191014850638,0.014887647204895152,0.930918434680484,0.9527469612246889
36,37,100,0.9206753388148666,0.8852774225369914,0.951533090830512,0.9208307864699712,0.015168960053800525,0.9081031944507907,0.9301979587749729
37,38,100,0.898296630246833,0.861946653531388,0.9326069954204352,0.8994153889089676,0.015290233730348534,0.887833605936309,0.907126486809309
38,39,100,0.8764292501746688,0.8398778416337145,0.9141544306339202,0.8771499299634771,0.015170294852348245,0.8677010775958879,0.8855463565346321
39,40,100,0.8546686894105255,0.8207549590787077,0.8899058590140047,0.8550241841288232,0.014758082175095716,0.8456533315655727,0.8633618262348413
40,41,100,0.8331883919647914,0.8001247185767527,0.8703631880162581,0.8327153290182023,0.014481481630236121,0.8243484608251519,0.842933605832918
41,42,100,0.8115870885289734,0.7767509985167048,0.8587558773868139,0.811958425534153,0.014965773559760013,0.8018583889560993,0.8220231436189901
42,43,100,0.7904423508869235,0.7547871714642488,0.8346025441981142,0.791956978611257,0.015252298837506503,0.7800918451942522,0.8003617142225739
43,44,100,0.7704662507745854,0.7369538699919194,0.8116212340442924,0.7700530389838182,0.016803352330383638,0.7594011705484515,0.781411567205612
44,45,100,0.7511264472352387,0.7138587540974313,0.7983388596622661,0.7492530682374479,0.018820496058214488,0.7382334008732379,0.7640943507483058
45,46,100,0.7329148931048795,0.6907305771280229,0.7907641865974248,0.7294928670326761,0.02140777789754859,0.7165011784628567,0.7480483553591223
46,47,100,0.713986229299651,0.6675694363677958,0.7843028294668625,0.7101031317268731,0.023731964571185735,0.6952396559283681,0.7320459049961137
47,48,100,0.6939721215122725,0.6466315415066066,0.7593579885889865,0.690057310372234,0.02443503501035457,0.6752622273493927,0.7129208769188249
48,49,100,0.6741583867455871,0.6260891589350905,0.7368299022097542,0.6718576634929831,0.02415018942345094,0.6541312573238183,0.6909965462044759
49,50,100,0.6556515449227075,0.6034689024157691,0.7141285235138798,0.6538062088701118,0.023941835845051492,0.6359460221765122,0.6709998090739097
50,51,100,0.6379622829244879,0.5808193928645935,0.6913847035790989,0.6386122410677962,0.0241613601599284,0.6198154693675113,0.6541502438504203
51,52,100,0.6204987864258367,0.5581405478111714,0.6688046689709702,0.6215252665413499,0.02495927139349117,0.6037844138782755,0.640972874839792
52,53,100,0.6024274603178277,0.5354322831844667,0.6459137092918356,0.6014914788464234,0.025987357757222534,0.5827785788499499,0.6232079604134482
53,54,100,0.5832383992189084,0.5151633325322795,0.6301007666160761,0.5806016117566413,0.026827046966177,0.5645652157436554,0.6045397651264928
54,55,100,0.5632277695121595,0.4970994377417396,0.6172466025174318,0.5601277214026034,0.027094539465651896,0.5462951936139013,0.587369138994447
55,56,100,0.543171459229575,0.4764670912147318,0.6035694817198841,0.5464499362765285,0.02697499425044786,0.5242185121366613,0.5656422117416693
56,57,100,0.5233879297827597,0.4580852772045928,0.5796426839218306,0.5265512991279873,0.02578725110195688,0.505277268610835,0.5443163753910452
57,58,100,0.5043120192578612,0.443244118912624,0.5668172297574234,0.5076916300760775,0.024334892762757753,0.4841594018879399,0.5253343322640259
58,59,100,0.48633270147646745,0.4266320250628308,0.5557228622221019,0.48815512817711304,0.022765895893768512,0.46829473108444386,0.5031760253327361
59,60,100,0.46936665347593154,0.4113566518576015,0.5320235837115744,0.471584667539222,0.022071720677957443,0.4560449890317568,0.4840574782172966
60,61,100,0.4531892456480506,0.3953077629974977,0.5092420238739414,0.4567703207774948,0.022349060792178035,0.4401309105853873,0.46935982558677775
61,62,100,0.44392658432122195,0.372700872991066,0.5357929815406167,0.43957535040615536,0.029897489572478616,0.4282220232518502,0.46156278885754976
62,63,100,0.42435781201157263,0.3547668926072771,0.4780236719438126,0.42444307561599764,0.026126340368945986,0.40868541333222863,0.4452902580983409
63,64,100,0.41150758303502405,0.3401867703760883,0.5039949460478332,0.4069568094393249,0.03138243486230641,0.3901025825579882,0.4320014435583851
64,65,100,0.3941134473007181,0.3275654017875352,0.4752122075078899,0.3891202680295018,0.030992300981373417,0.37203085984536605,0.41604286891900755
65,66,100,0.3806144543194951,0.3202976063869003,0.4928560161088852,0.3751487919863225,0.0356746884654017,0.3570463890964232,0.39771489906606083
66,67,100,0.3645372429009892,0.306495738061049,0.4472507559258158,0.36309560245941197,0.031129981725871572,0.3389054905091732,0.38328254880890644
67,68,100,0.35375654731166767,0.2838460273220201,0.4508923075573487,0.3498843572906286,0.034706433844667615,0.32832482993826245,0.3720401221315384
68,69,100,0.33676059023518873,0.2611593285696875,0.4091963518899544,0.3332461978994953,0.02777568637955013,0.3205785256491474,0.3540288587644702
69,70,100,0.3249018505557684,0.2384354007360453,0.4336058956599407,0.32332949519119747,0.029836533649197892,0.3084698207339505,0.3396199052548709
70,71,100,0.3126382665476812,0.2156740028324387,0.4120495746457832,0.3123267086687904,0.02956856418042918,0.29641020138394436,0.32743875126490585
71,72,100,0.2970056275099434,0.2056317487623397,0.408551841705859,0.29903017209949473,0.0316654518409712,0.27869558553394697,0.3186853535567613
72,73,100,0.2833353359190774,0.1979964440702253,0.3598397509807983,0.2838092377051148,0.03262682888924927,0.26241639607246925,0.3075064499109553
73,74,100,0.2667301234333068,0.1914102161786796,0.3658895742614519,0.26460624973593627,0.03258844499555237,0.24406805257173259,0.2888729189902468
74,75,100,0.25239045434428997,0.1837442361153656,0.3744706460242463,0.2542132034118517,0.0327721950189902,0.22719676543039552,0.27416603131985057
75,76,100,0.23555972966009006,0.176648758305378,0.3005664182577658,0.23343003088450354,0.02757324474086976,0.2138161303278181,0.255020728131375
