index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.8364652683819787,1.831906361844506,1.850300574676241,1.8356674855927562,0.0036216515800956426,1.8339632619727115,1.8375613246405673
1,2,100,1.7516413398881687,1.7464944401526503,1.765235048109274,1.75084125574281,0.003546799826193307,1.749234644547112,1.753030204274779
2,3,100,1.66779961980639,1.6623076466415785,1.6806829266280918,1.6669735294034957,0.00365914183344917,1.6651796287488596,1.6697922844797646
3,4,100,1.586057406770831,1.5803869425989037,1.5977092739491396,1.5858501767253514,0.003570962081223488,1.5834703466958573,1.5876678278647567
4,5,100,1.5083970458707525,1.4988697077931523,1.5264783140244491,1.5076260019222238,0.0047596676927224016,1.5055435274533953,1.5115769327169652
5,6,100,1.436566893926075,1.417225251170121,1.461828868586602,1.4370089057192768,0.007232321854301652,1.431549346874079,1.4412520531612583
6,7,100,1.375971224430227,1.347752962353629,1.4608313338223813,1.3693088304645855,0.022119158515161424,1.3634169338105053,1.3762793731347085
7,8,100,1.332299522603446,1.2859156810190455,1.4725846312840576,1.3356287716865474,0.03365791690065908,1.3039100057234188,1.3437922427539215
8,9,100,1.2809551207130625,1.226715094144248,1.3828917550802435,1.2775567236886993,0.02546735616011635,1.2619503381400206,1.3032709677685785
9,10,100,1.2177926585146464,1.168290490921506,1.247231434936358,1.2234392402990006,0.016897202727550492,1.209467518081261,1.228381388251655
10,11,100,1.1602589134931456,1.1088176929699602,1.2094891761008606,1.1581756362501667,0.022352801664184244,1.1482883685352014,1.1660104522162233
11,12,100,1.1189217437890513,1.048205336891693,1.1925413178892297,1.1241556770874481,0.03125998134148456,1.0927987857235812,1.1412713510444754
12,13,100,1.1009933828426237,1.0297716673537167,1.175890148195411,1.1043736966846747,0.03597780849447383,1.0660493029032652,1.132733696689677
13,14,100,1.0808028095926583,0.9932138057125092,1.1708585856029967,1.083116020906468,0.03876299440066636,1.0556848011200584,1.1167988663129744
14,15,100,1.047837460748365,0.9712555413801932,1.0995110512032,1.0497966953861666,0.03278248175209103,1.0261442230023692,1.0803188545996472
15,16,100,0.9985634353565674,0.9470132860112536,1.031208431992265,1.0100358051789895,0.023184004098108526,0.9793495886693497,1.0163794989916737
16,17,100,0.9498361880120285,0.8763879941492699,1.0181646796636843,0.9450013824599413,0.028671401442496892,0.9373527890144159,0.9562565124831303
17,18,100,0.9203518338140151,0.8204607021677275,1.0038285043487885,0.9269642885578115,0.03572241762046945,0.9074737569911095,0.9392398831438342
18,19,100,0.9034002566163437,0.8005301803289351,0.9962665100779714,0.9178775588329005,0.04177231876598353,0.8683050341122733,0.9294558551370702
19,20,100,0.8853464755573662,0.7764426032069552,0.9502854086747292,0.8916489026578969,0.04041564657851221,0.8607399435770959,0.9182232894488983
20,21,100,0.8677172616961784,0.7636687105344813,0.9632371112964084,0.867843110644961,0.03921862492820927,0.8464536142485892,0.8923907259372925
21,22,100,0.8516302215214049,0.7127352274931994,0.9216234844866512,0.8494851841421436,0.04163401872448842,0.8357127261199806,0.8839777652756698
22,23,100,0.825037229580588,0.718680595544652,0.8859357239380612,0.8345559730844321,0.03995417547583192,0.8001595624782707,0.8420243521107172
