index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.8365856970533243,1.83127592926896,1.8471098696491448,1.836127974811021,0.0037570575613727632,1.8333549176502848,1.8395237969787914
1,2,100,1.714348470984931,1.708411890794008,1.7252810380319104,1.71423400032669,0.003699818608827029,1.7116172010154107,1.7166578524797593
2,3,100,1.5940498296824916,1.587391831224624,1.6251090577038467,1.5932148734548113,0.005348600502965406,1.5913160033134852,1.5955459006116965
3,4,100,1.4835652527328569,1.466104887398075,1.5216835449839226,1.4793021168310112,0.012046032229514695,1.4749851165155994,1.491650311773176
4,5,100,1.3892814550438726,1.3511129505167685,1.4161453122668015,1.3872338577943604,0.01393459319397791,1.382014759612131,1.4021894416700025
5,6,100,1.2944690727517796,1.2659373503744358,1.3297951653532925,1.2905703481777044,0.014689309152188313,1.2855606126249002,1.302977691470972
6,7,100,1.219498080141416,1.1721182952106872,1.318507693797444,1.214088334156191,0.029292898843729348,1.200860835889674,1.2348546787018315
7,8,100,1.199799202541351,1.0744128485068234,1.3879717721824494,1.1987582071640883,0.06146318802737141,1.163979565572138,1.2278754901106808
8,9,100,1.1601102964173027,1.0225115884267808,1.315812461715508,1.1704017263690178,0.051750372165405845,1.1203927506514442,1.1930282645613124
9,10,100,1.0994617083744047,1.002004533222001,1.1961314733438049,1.0965512393989147,0.031052419804470658,1.0821305487074633,1.1197198271101643
10,11,100,1.0519749625992834,0.9742779009588723,1.1834299090516402,1.0494727408345106,0.049759449395474435,1.006667480768615,1.0924133338526425
11,12,100,1.0349045180846017,0.871964909148989,1.1522462522459462,1.0363548607950193,0.0628115942988205,0.9952252122386834,1.0869813173479728
12,13,100,1.0119320330184405,0.7985133682646376,1.1163163744585418,1.022106812872575,0.04626479653249663,0.991354987681357,1.0392169116342487
13,14,100,0.9771816683462634,0.8166081918020024,1.0561292181089352,0.9701833188793634,0.04502096418359,0.9517215377815506,1.0218843004967881
14,15,100,0.9605219556515788,0.8118375787756185,1.0348766294837166,0.9574725779318833,0.044749332380218255,0.9314770268474846,1.0009411882647365
15,16,100,0.9330713600667088,0.7781569850105298,1.0334914687574976,0.9364497421770148,0.041493221255992606,0.914459610050849,0.9520585981791378
16,17,100,0.9073942481733391,0.7843312626572306,1.003997253653051,0.9092450109426654,0.04700316455186765,0.8696268535810872,0.9401221954275252
17,18,100,0.8960951185580065,0.7639360106743286,0.9459715105199265,0.9059894115835263,0.03327176789374767,0.8890389299530099,0.9159574102872282
18,19,100,0.8502178341226383,0.7463799130444833,0.9252737694014264,0.850170756802514,0.03171930670278224,0.8375769764527761,0.8595445154843324
19,20,100,0.8198009155955771,0.7100451255605044,0.9134405896915632,0.8275938845971876,0.038207596171540514,0.7802864877546881,0.8381894425581055
20,21,100,0.8022215440465549,0.668395108518899,0.8998947948084909,0.8172174536918952,0.040612407024099496,0.7696413844791177,0.8267784998990663
21,22,100,0.7830680427042975,0.6598295939269138,0.8854677055088952,0.7899336959192484,0.038635947831023885,0.7585813846038687,0.8075212172934901
22,23,100,0.7659933026477626,0.6408356006858917,0.8321040406500014,0.7644768293989233,0.038687243721492265,0.7429166417293156,0.7981574994347567
23,24,100,0.739733671620747,0.6209660634684205,0.8099714090165085,0.7427088685117413,0.038550482474918865,0.7285773213035937,0.7608186698811273
24,25,100,0.7261101652184009,0.6271674402222547,0.8033108444685667,0.7314156782073348,0.0379589444611999,0.7059018050207702,0.7443956713927179
25,26,100,0.6974855826756469,0.5818248409125782,0.7739472398569954,0.7114639983176707,0.03624390928613289,0.6685797941652164,0.7253233796385463
26,27,100,0.675650888082771,0.591364093397301,0.733116618060547,0.6720938905985296,0.03341716539953262,0.650131274803599,0.7039616891402365
27,28,100,0.662045708037358,0.5739030845203079,0.7289304584714597,0.6605219732142786,0.03720200378872656,0.6383744140595422,0.6942559206488048
28,29,100,0.648476296707593,0.5670347763489879,0.7141816846959668,0.643836870395342,0.033982315143365284,0.6304042828286524,0.6720138930112513
29,30,100,0.63491172811099,0.5595293771059067,0.6989645152465636,0.6349326886619645,0.0324937258408827,0.6115414590382345,0.6547697760370409
30,31,100,0.6206026786096193,0.5372519130785812,0.7082563741526298,0.6212574942413744,0.03589231678017087,0.5932965389415045,0.6400318238923823
31,32,100,0.6095575535852059,0.5457513512583649,0.6773609024689607,0.6069258474118223,0.030780400676465442,0.5897585263110416,0.6310494142369389
32,33,100,0.5943165889993653,0.5071491625456129,0.6727217898704883,0.5909388224077077,0.03144088967650788,0.5733091028624798,0.6165108340329224
