index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.8372179120217522,1.8320430113372648,1.8510722316566737,1.836800000543656,0.003674743106627295,1.8347627649626437,1.8388422635964594
1,2,100,1.7600199713785905,1.754785919676475,1.7740163093101733,1.7594731779760637,0.003655090448737486,1.7574495894759279,1.7616995944818985
2,3,100,1.6831002414796081,1.6778450675368772,1.6969825478811145,1.682381033471097,0.00361984617010582,1.680394379961937,1.684814256646995
3,4,100,1.6067326578494012,1.6017724594655938,1.6202599758257366,1.6057664373851435,0.003597836863302655,1.60416766246957,1.6084437994005651
4,5,100,1.5314872871598615,1.5254457670028714,1.5438921376257448,1.5308655400449918,0.003461493251967116,1.5288900771200225,1.5331443509410927
5,6,100,1.4581850119190418,1.451577231574864,1.468061088920175,1.4578148026662,0.0034721214877574524,1.4558407166384022,1.4600979145336068
6,7,100,1.4004124618199385,1.3789082073295993,1.5558635839379682,1.3867425437747718,0.03618175118354653,1.3840350137935726,1.3921881437916335
7,8,100,1.3552481815431612,1.3081328677957702,1.533340193368807,1.3584217900039808,0.039842937874548304,1.3240228435195336,1.367231165774295
8,9,100,1.3067841523717245,1.2374692415726083,1.4529151522064905,1.3037822543606032,0.031748797740277876,1.2863391916446847,1.3323279677994069
9,10,100,1.2405547618012451,1.171162778778095,1.2933285316045957,1.2540378877149396,0.02620425621044319,1.2254559603782256,1.2606365604597787
10,11,100,1.1830897775701406,1.1167936307154167,1.2917348088951366,1.1854583454845282,0.028378656443524736,1.1616127873012272,1.19257177182242
11,12,100,1.140431743428919,1.057752488974914,1.2404790337426532,1.1343957619720602,0.041254525673505335,1.1138109058782266,1.1667323282885693
12,13,100,1.1234533554085842,1.0016275429103132,1.2316236701813603,1.1237777517746468,0.04535842516651532,1.0933897689440262,1.1581571163555855
13,14,100,1.1023436906303283,0.9760520941354208,1.2045599765229875,1.10747035444223,0.046960710773194324,1.0708419773065,1.1366499730702122
14,15,100,1.074456516388545,0.9645207139651624,1.1446239018707187,1.0695670087749898,0.04620482773566961,1.054981203935453,1.1105609323377728
15,16,100,1.026841938185509,0.9218073146232648,1.1125914148708067,1.0352068221974535,0.04066032550084979,0.9934368382353372,1.0604642232257124
16,17,100,0.9758210549162321,0.8622313148982675,1.055973473098147,0.9847794987840262,0.034528216580828344,0.9582093991278293,0.9930842228999515
17,18,100,0.9298158236136238,0.8400682866752444,1.017798048158853,0.9211782828536986,0.03329814587469419,0.9127081937412325,0.9588655790345543
18,19,100,0.8980716007401344,0.7914243591739578,0.9859899505885276,0.8939322549575486,0.0426266031804974,0.8703942128719289,0.9377723655467243
19,20,100,0.8736678839167327,0.7675558618257836,0.9815181844967652,0.8728012511461916,0.04304915333596188,0.8581685768972452,0.890842118056543
20,21,100,0.8473289433792799,0.7213730984657382,0.9811567625624766,0.8479932799395142,0.05368112972114047,0.8086619407183261,0.8767216084289949
21,22,100,0.8304453127029141,0.701498521931046,0.9765320353953484,0.824790552720694,0.0541659036389685,0.7947875767336022,0.8660628190240822
22,23,100,0.8063903766107242,0.6306615254719709,0.9555499737701436,0.8076516410532362,0.06153935661412086,0.7764629640265144,0.8504448977504517
23,24,100,0.7852241364096697,0.6160512528291763,0.8814745099437115,0.7810839649740269,0.05929437147722771,0.7610054694250997,0.8332436814542732
24,25,100,0.7557509163842169,0.5947017855858986,0.8495239262882839,0.7643678257528472,0.059233279421625595,0.7162086698867323,0.796902495774567
25,26,100,0.7240796876855101,0.5824651607503596,0.8280942245426846,0.7282554686069702,0.052619187134199566,0.6902988531490186,0.761497704664472
26,27,100,0.6889183753162161,0.5315873938139005,0.8006910976927293,0.6919393040742912,0.045247455705215614,0.6706198238846027,0.7210204342337844
27,28,100,0.6647878202206502,0.5337327894930847,0.7676266283033671,0.6766771846977087,0.0381910327570861,0.6399730783553003,0.6852495122519131
28,29,100,0.6198081945756485,0.4860340177589176,0.7484826310719528,0.6078004030511364,0.03965808158645117,0.5950107469349214,0.6515976472568766
29,30,100,0.617315548709628,0.4502201101310364,0.7622690199822079,0.6142523433948872,0.044852723836159764,0.590631720724415,0.6492714469816527
30,31,100,0.6002004575992309,0.4769560849991279,0.6947954654220766,0.6051343885356898,0.03821820372305496,0.575569867378778,0.6185858321640727
31,32,100,0.6120354714113106,0.4640907053433886,0.7337579059234063,0.6128314863744688,0.03925430203993907,0.5846867078576119,0.6340670259757205
32,33,100,0.5915652643377991,0.4552363738561474,0.6918778463601231,0.5949707908218139,0.0400078796329206,0.5656124698669923,0.6140879014640097
33,34,100,0.6042845483263628,0.4515030673934968,0.7286970378339028,0.6061720905961205,0.03960303234556613,0.5783313280631903,0.6236570122649703
34,35,100,0.5835536432958895,0.4428958609232331,0.6888863161291107,0.5876808079963992,0.03841480854575238,0.5565773300782475,0.6055039576062791
35,36,100,0.5965423516068034,0.4970372755841126,0.723932159403251,0.6034347885152302,0.03595073713152827,0.5742578767261484,0.6152313363088071
36,37,100,0.575355694120219,0.4424470831017352,0.6858360588339937,0.5790121106167447,0.03756192345491452,0.5512094100947146,0.5965217001556676
37,38,100,0.5904159369073273,0.4936889448549781,0.7194268389243799,0.5926181158188801,0.035199704007982884,0.5715306260303441,0.6082963749747212
38,39,100,0.5692020470302531,0.441727736295655,0.6827400558924339,0.5685264155897007,0.03859586613951663,0.5474574374427168,0.5904157449085816
39,40,100,0.5850146079362464,0.4887506435105802,0.7151495606574841,0.5842093802442074,0.03430329815826157,0.5674036055344942,0.6022857578728703
40,41,100,0.563787257676532,0.440785279414263,0.6796093928975014,0.5600882522139521,0.03877969009339838,0.5432382428410067,0.5828580192125167
41,42,100,0.5785417107068621,0.4841974048172928,0.7110730450850368,0.5747964888232122,0.035638557377101775,0.561130465440403,0.598693258380408
42,43,100,0.5579841584687197,0.4396597538631491,0.6764535240237255,0.5538435150754524,0.03846850585837216,0.5333056245149406,0.576867909228593
43,44,100,0.5740515711549465,0.4799764348556832,0.7071736641745434,0.5703587333086019,0.03587386808071051,0.5551342722804634,0.5949739137548643
44,45,100,0.5510745151521828,0.4383849063215042,0.6732804998515081,0.5476060825494297,0.03737408705338463,0.5296050035983171,0.5719927313066882
45,46,100,0.5657483172664298,0.4760427281207801,0.6910208889704444,0.5641546156626164,0.03370950253762469,0.5436158325749018,0.588071245284744
46,47,100,0.5468822793928569,0.4369891442506007,0.6861765143720506,0.5468745762127543,0.03729522750809394,0.5255982138929562,0.5699068752086691
47,48,100,0.5605743448567745,0.4723579134522814,0.6872983346412654,0.5597834186277627,0.03298039051435974,0.5414684185196275,0.5792056389648701
48,49,100,0.5416936047533967,0.435496348821134,0.6831158364607819,0.5413519571323808,0.03728313996815684,0.5162357180157837,0.5647725480393526
49,50,100,0.554094714430152,0.4483613256496128,0.6837053953581106,0.5544652729082291,0.03318180432302081,0.5365172576046155,0.5765894839254861
50,51,100,0.5374735946845891,0.4339265663263198,0.6800614268709706,0.5373348264814461,0.03719030198166897,0.5143223787644573,0.5580866038030744
51,52,100,0.5481467385073941,0.4656088897174341,0.6453821373969275,0.5494324433097169,0.030539485205370923,0.5318598112844628,0.5663313790416444
52,53,100,0.5322182216048341,0.4322965960492572,0.6479883768502163,0.5299902567361379,0.0355797395641831,0.5119014536331785,0.5521439426992536
53,54,100,0.5431290679406664,0.462492960615482,0.6369864095163819,0.546077948925697,0.031579323347547136,0.5267608779221234,0.5606047083989427
54,55,100,0.5290003011203366,0.4306204899186259,0.6456027867077138,0.5261524919630911,0.035461713440941206,0.5063248634307093,0.5492704710586352
55,56,100,0.5393580142443639,0.459521159945753,0.634661030769181,0.5391715180673731,0.031471118284570686,0.5184367919066935,0.5568078132021741
56,57,100,0.5253620219582059,0.4289099770280912,0.6404242777918856,0.5221821288217887,0.034549177739626305,0.5038873709368863,0.5446511236654552
57,58,100,0.5336227164026506,0.4566761343754672,0.6075909164637331,0.5335142644812509,0.030312628995422416,0.5122189453960371,0.5539339639065494
58,59,100,0.5204255352717138,0.4271748241716246,0.6122167418341158,0.5174826418120126,0.03275644681604121,0.49966595618156473,0.5406106853794306
59,60,100,0.5289088361898817,0.4539430583104338,0.6042024256540329,0.528836682347962,0.030110186106744288,0.5095047531384509,0.5487459195701578
60,61,100,0.5185826448594082,0.4254231419057696,0.6092969018415536,0.5155139729339251,0.032403123595757026,0.5008150724421454,0.5372610205769447
61,62,100,0.5271066200577692,0.4513092575582559,0.6060271636065387,0.5277401745358656,0.03233747741862702,0.5065551645065873,0.5466625318180015
62,63,100,0.5171599309947701,0.4237590647999062,0.6304524174972034,0.5133746079534571,0.034432560232027856,0.4964919915047242,0.5357566415972265
