index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.839310702640188,1.833302046838806,1.8493316354213805,1.838985753954554,0.0034725229092242593,1.8373202059058564,1.8413279265228144
1,2,100,1.838674933343875,1.832159783521786,1.8491972474394407,1.8382248326315644,0.0035367369117807615,1.8364868968482266,1.8407563723451312
2,3,100,1.8379740142677017,1.8309364712957623,1.8490493127347365,1.8377610489965501,0.0036536010949571643,1.8356513393885123,1.8400924867816537
3,4,100,1.8372111576048826,1.8296305987445087,1.848871630927142,1.8369505678910034,0.0038321540341910956,1.8347226325079566,1.8394234169952814
4,5,100,1.8363835127392056,1.828237185979269,1.8486582196787007,1.8364106726874336,0.004068342798409357,1.8334872639640758,1.8386453101384646
5,6,100,1.835492939935577,1.826069737115932,1.8484205513452927,1.835808783347415,0.004358357362703459,1.8322051489352469,1.8378784372619377
6,7,100,1.8360027335796911,1.823714184880148,1.8878900163705763,1.8351865020757927,0.00963262467992136,1.8313437677216764,1.8375554743192912
7,8,100,1.8339839162748577,1.821227422782388,1.8839238557379283,1.8340250518119803,0.007173500228213151,1.830204947647738,1.836710919224168
8,9,100,1.835681605550042,1.818599527810268,1.8871432039242424,1.8332000059968694,0.013859109154516295,1.8292664404843322,1.8364161886003838
9,10,100,1.831245292614268,1.8158272574869845,1.8472590331425591,1.832191763149063,0.00608092306336262,1.8278296775652125,1.8351016023023063
10,11,100,1.8300066667394312,1.8129000033297489,1.84687522184441,1.8311640032346446,0.00665644611609943,1.8264967045845828,1.8342849756494746
11,12,100,1.828688374312437,1.808657768982821,1.8464821770572235,1.8300313970053765,0.0072903655785111305,1.8252550968156556,1.8334042473190624
12,13,100,1.8272992929829195,1.803730742334342,1.846084874079595,1.8286672945891638,0.007985767638159062,1.8236370487925218,1.8325171525147672
13,14,100,1.8258320530483028,1.798356847502606,1.84565001983987,1.8274428120341475,0.008747123603497393,1.8218056661744875,1.8315619283789581
14,15,100,1.8242897995412175,1.7924959922718695,1.845167392073385,1.8261305683061257,0.00958619973150915,1.8193479226271825,1.8307068523399401
15,16,100,1.8226601523022312,1.786072407615074,1.844677972048049,1.824782211497239,0.010510212259243631,1.8168706169664575,1.8297395486978991
16,17,100,1.8209431317496367,1.7790623913474444,1.844141379675944,1.8234719667448815,0.011525546082867483,1.8144704974837327,1.828756187205651
17,18,100,1.8191338130784427,1.7714139499515176,1.843545079857779,1.8220373157065914,0.01264052309385875,1.8123278148625506,1.8275440712616022
18,19,100,1.817230609486255,1.763031913022143,1.8429383121001748,1.820574091229585,0.013868175409631579,1.809827952091347,1.8263554862406277
19,20,100,1.8152205891403694,1.7538851799615087,1.842325277871022,1.8191652653160881,0.015215972957061313,1.8078948569259867,1.8253373539272681
