index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.838492040824608,1.832931188741025,1.8517110388565168,1.8382966936417424,0.004024359692684008,1.8354471813833726,1.8409795648442975
1,2,100,1.8144311578720147,1.8088127719614613,1.8276067920941432,1.8141800482491584,0.004019908818778274,1.8113729764621915,1.816886136213593
2,3,100,1.7904707449579988,1.7847339940261355,1.8035132425024916,1.7901483463637695,0.00400917777481384,1.787363112465583,1.792880868925497
3,4,100,1.7666441549805856,1.760832869320133,1.7798228572982695,1.7661513276711878,0.003996299089719154,1.7635781525689413,1.7690095813123103
4,5,100,1.7429282324611004,1.7371413124343082,1.7561282357693986,1.742504287129261,0.003976193292373712,1.7398273915486604,1.745216633822011
5,6,100,1.71928818598436,1.7134681034328014,1.732430256685323,1.7188748216145102,0.0039509728540136355,1.716198160277139,1.7216317864238393
6,7,100,1.6957809546390714,1.6898615851146552,1.7087570294879666,1.695320194030431,0.0038956619697902194,1.6926080103172407,1.698276492973129
7,8,100,1.6772630491007356,1.6661829934561985,1.759568155957987,1.6722172080109123,0.019283825382126956,1.6700985385596878,1.6753050887189405
8,9,100,1.6529582500079103,1.6427894619169483,1.730165925086207,1.6488807676161645,0.016643792394997914,1.6465456904367164,1.652194185485788
9,10,100,1.6259560578693026,1.6194299974653423,1.639031705453566,1.6254084057660179,0.0038438722375222336,1.6231717504789591,1.6281194811185373
10,11,100,1.602821913157145,1.596314667092687,1.6158678996076183,1.602165295515473,0.00383637899175962,1.600035835230857,1.6047466190194828
11,12,100,1.57976725928793,1.5731936935960105,1.5927424688526963,1.579064906787793,0.003822460457055683,1.5769652793585953,1.5816266854197445
12,13,100,1.5567790100978738,1.5503482119744911,1.5698519818726235,1.5560508925057135,0.0038277822331273855,1.5539991013312242,1.5584776433976006
13,14,100,1.5338409549729013,1.5274972781742933,1.5472347808339482,1.5331323739877738,0.0038469184454351666,1.5312651491047151,1.5356803716041956
14,15,100,1.5109623922105682,1.5045758530784017,1.5246097608502391,1.5103536543681584,0.0038829563528252685,1.5084163920752878,1.5131187060906923
15,16,100,1.4881406220576026,1.4814000173774569,1.5019803309891695,1.4875339209046277,0.003932214728181757,1.4855186668534957,1.4901924432770826
16,17,100,1.465377215333829,1.4582626745231535,1.4793464259387006,1.4648768761900635,0.003964152880930927,1.462703868510777,1.4672608563744927
17,18,100,1.442657402198474,1.4355731057006698,1.456708023755798,1.4422934641213914,0.003981808969092967,1.4396865326659243,1.444533775731819
18,19,100,1.419987552097805,1.4127081532873942,1.434128836691183,1.419620122228399,0.004016063928616281,1.4170377726419787,1.4218921309343857
19,20,100,1.3973488853698166,1.3898087843632467,1.4117572638642266,1.3969556432543002,0.004050833030757712,1.3942756129867424,1.3992591539855197
20,21,100,1.3747583002209582,1.3669089249934403,1.389378712444331,1.374270581633293,0.004087489658215283,1.3716718388851699,1.376718983537129
21,22,100,1.3522474803425721,1.344008574147559,1.3669957522682326,1.35175693853934,0.004122572657469182,1.349113879959618,1.3541124956938773
22,23,100,1.3297668198471604,1.3211077304697825,1.344608332918109,1.3291590281625938,0.004174249986238919,1.3266293417320525,1.3317252381368436
