index,cycle_index,count,mean,min,max,median,std,q25,q75
0,1,100,1.8369809413812284,1.83190622397541,1.8550600357068443,1.8359936810652147,0.004349914101881599,1.8339488011256493,1.839394806066784
1,2,100,1.7514948231490488,1.7462886141838112,1.769493951808239,1.7504163044022722,0.004322480395478314,1.748377726032289,1.7536700536462493
2,3,100,1.6663800538522386,1.6611406645680722,1.6839405557865963,1.6652011830968614,0.004232108591754252,1.663220474298962,1.6682535693670433
3,4,100,1.5818346740113172,1.5759729602988706,1.599060071493133,1.580694305077639,0.004174859843693246,1.578854760958114,1.583788940279466
4,5,100,1.4986790597364397,1.4912111068607916,1.5174398186397873,1.4974830288349659,0.0046153795423320215,1.4956334038647598,1.500149284881478
5,6,100,1.417946498482403,1.4101009959025632,1.438983884973834,1.4171752675898732,0.004999057985988233,1.4146968406918055,1.419959266041377
6,7,100,1.349597761908953,1.3284284392386392,1.42163901049423,1.3386325869475746,0.02610788393795739,1.3353811904005477,1.343614561723063
7,8,100,1.3275954965933778,1.2477951646338006,1.5129585468841718,1.320544983334624,0.05539353904434044,1.3144797801791779,1.3338252750525352
8,9,100,1.2837771200618677,1.1721530234598074,1.4255845301600851,1.297103673307016,0.044267763910488526,1.2435415819983884,1.3032738644278088
9,10,100,1.205865392673123,1.1511758895576407,1.2315051034270093,1.2162101971361996,0.02315508336179133,1.1960069834458469,1.2214262194382215
10,11,100,1.1445098232509587,1.0734518335897163,1.2168126779521409,1.1387939247080667,0.0348620239795432,1.1315924444003749,1.1488431012900793
11,12,100,1.1099681908353987,1.015185197664488,1.2061238819909492,1.1199179682455476,0.04319160924514096,1.0664718724434323,1.136232854199696
12,13,100,1.089155468955401,0.9541376898280468,1.2021226628797912,1.107457387501559,0.05088565682576474,1.0500864512313202,1.1236121977518518
13,14,100,1.0718770604988281,0.8758373041490142,1.188124817492342,1.0732468058944038,0.060990347095713014,1.036691441709212,1.1165526563208528
14,15,100,1.044095643123026,0.8570156912041254,1.1106370214800894,1.0403564462403412,0.05624035209775139,1.0191171119234246,1.0968268418666733
15,16,100,0.9911907257289017,0.8427830377513058,1.038518002988155,1.0147181313665794,0.04220360761719502,0.9536665755959167,1.021051424789226
16,17,100,0.936366907578486,0.8342910199486442,1.010866494490786,0.938793308556682,0.04025838882552837,0.9288858537955997,0.9477698285576379
17,18,100,0.8921009687987111,0.7594539742699963,1.008903538951001,0.8774073343668536,0.04253882123043765,0.8587775096287484,0.925786275302651
18,19,100,0.8618230645059238,0.7401822783899221,1.011413591636554,0.8506067441363654,0.04422402823543605,0.8402496264572499,0.9086574159874685
19,20,100,0.8400478641980067,0.7411003955823705,1.0032080816676323,0.8383028900434465,0.05150115754964301,0.8224481269691041,0.8581033439770557
20,21,100,0.8134556959264877,0.6636941312658707,0.9992331367904568,0.8265528712074368,0.05751793971239501,0.7712507035998064,0.8472321591578108
21,22,100,0.8028677373582012,0.6511366047321996,0.98173126809242,0.8217306032290619,0.06719867124590637,0.7590208779917385,0.8386141890680378
22,23,100,0.7760777840930886,0.5766687824994983,0.9030090063523885,0.7684093024927392,0.0679854812333251,0.7428251990666854,0.8282722894341258
23,24,100,0.7565657659142113,0.5773954965540004,0.8810932786164867,0.7531289203052589,0.06173164863899334,0.728137661941952,0.8103227288146438
24,25,100,0.7216215747762073,0.542775497587098,0.8212716066920253,0.7333849965488555,0.05349982524537093,0.6916510638750323,0.745316051521145
25,26,100,0.6935203312939592,0.5715652765355411,0.7946218957105223,0.6972055936257326,0.044342149900608245,0.6631471477850581,0.7250009125890569
