time,oscillator_id,send_count,transmission_end_time,transmission_time_ms
175.0,26,1,195.544,20.544
290.5808,47,1,311.1248,20.544
405.38736,20,1,425.93136,20.544
581.0,6,1,601.544,20.544
696.8808,32,1,717.4248,20.544
791.19736,21,1,811.74136,20.544
895.618952,31,1,916.162952,20.544
1014.3140664,17,1,1034.8580664,20.544
1121.7006464800002,49,1,1142.2446464800003,20.544
1249.0,46,1,1269.544,20.544
1441.0,44,1,1461.544,20.544
1543.9808,40,1,1564.5248000000001,20.544
1641.56736,16,1,1662.11136,20.544
1882.0,13,1,1902.544,20.544
1973.8808000000001,11,1,1994.4248000000002,20.544
2085.89736,10,1,2106.44136,20.544
2190.4089519999998,41,1,2210.9529519999996,20.544
2373.0,25,1,2393.544,20.544
2465.1808,29,1,2485.7248,20.544
2557.6616,45,1,2578.2056,20.544
2818.0,22,1,2838.544,20.544
3022.0,1,1,3042.544,20.544
3267.0,2,1,3287.544,20.544
3365.7808,7,1,3386.3248,20.544
3460.12736,15,1,3480.67136,20.544
3552.869952,38,1,3573.413952,20.544
3824.0,24,1,3844.544,20.544
3918.5807999999997,34,1,3939.1247999999996,20.544
4011.18736,8,1,4031.7313599999998,20.544
4127.611952,3,1,4148.155952,20.544
4225.3091664,4,1,4245.8531664,20.544
4444.0,39,1,4464.544,20.544
4703.0,18,1,4723.544,20.544
4876.0,0,1,4896.544,20.544
4975.3808,48,1,4995.9248,20.544
5085.747359999999,27,1,5106.291359999999,20.544
5196.903952,26,2,5217.4479519999995,20.544
5309.387806399999,47,2,5329.931806399999,20.544
5422.568472479999,20,2,5443.112472479999,20.544
5581.0,6,2,5601.544,20.544
5700.145039999999,32,2,5720.689039999999,20.544
5811.841536,21,2,5832.385536,20.544
5911.2090832,30,1,5931.7530832,20.544
6026.5213781600005,17,2,6047.06537816,20.544
6139.455958656001,49,2,6159.999958656001,20.544
6256.699971059201,46,2,6277.243971059201,20.544
6441.0,44,2,6461.544,20.544
6556.2750399999995,40,2,6576.819039999999,20.544
6666.243536,16,2,6686.787536,20.544
6882.0,13,2,6902.544,20.544
6993.9450400000005,11,2,7014.48904,20.544
7095.106568,23,1,7115.650568,20.544
7208.0780832,41,2,7228.6220832,20.544
7311.66814384,33,1,7332.21214384,20.544
7414.4485006879995,25,2,7434.992500687999,20.544
7511.8947504816,5,1,7532.4387504815995,20.544
7605.51136533712,14,1,7626.05536533712,20.544
7818.0,22,2,7838.544,20.544
7925.7807999999995,9,1,7946.324799999999,20.544
8039.027359999999,1,2,8059.571359999999,20.544
8267.0,2,2,8287.544,20.544
8376.5808,12,1,8397.1248,20.544
8483.131599999999,42,1,8503.675599999999,20.544
8582.061128,35,1,8602.605128,20.544
