coupling_function,device_count,k,run_index,run_id,selected_start_times,cycle_count,expected_packets,actual_packets,successful_packets,simultaneous_collision_count,overall_per_percent,ttu_cycle,ttu_reached,mean_convergence_cycle,mean_converged,max_convergence_cycle,max_converged,final_10_cycle_new_mean_abs_dev,final_10_cycle_new_max_abs_dev,epsilon_tolerance_rad,carrier_sense_duration_ms,airtime_ms,occupied_time_ms
KURAMOTO,10,20,46,019f655b-1c2e-78bf-afc1-398a67e2e153_0046,4798;2479;1367;4407;2979;772;1264;3689;3328;4345,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,20.0,True,0.01387395771688428,0.07842919245008606,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,20,47,019f655b-1c2f-7274-b0d5-39754e6d03e4_0047,1027;3337;2400;1089;328;2276;2319;3168;3420;958,180,1800,1800,1800,0,0.0,10.0,True,19.0,True,158.0,True,0.10737274214184522,0.4388338791093247,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,20,48,019f655b-1c30-7e15-8034-ecb86b9e0a7c_0048,1428;1835;4495;4407;973;2541;915;3852;2371;488,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,51.0,True,0.014252390874551024,0.07759026815041828,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,20,49,019f655b-1c31-7e88-b58f-e6cddaa19d3e_0049,3828;1195;1404;4809;3614;1095;2982;4446;4315;2831,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,67.0,True,0.013440701691745627,0.07601490913636981,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,0,019f655b-25a4-7cfd-8995-59fc9261b256_0000,3412;83;2446;3018;1586;2213;4636;3573;1324;3056,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,15.0,True,0.012172885871970546,0.021218773224442756,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,1,019f655b-25a5-75dd-b8d0-9d1bc2e7e6ed_0001,4882;2702;329;1903;981;4089;1772;4547;1522;2111,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,18.0,True,0.0206943089613481,0.09527343834277027,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,2,019f655b-25a6-7cb3-aebb-6b2b28f08510_0002,1226;655;4054;1351;2748;1889;1665;1339;1333;2361,180,1800,1647,1647,0,8.5,131.0,True,1.0,True,55.0,True,0.018026310148503442,0.03575237751454123,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,3,019f655b-25a7-7832-b8df-1046d55deedb_0003,1106;4349;1910;2705;4651;2394;1026;4409;4180;484,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,25.0,True,0.016305975879252678,0.03785382914301768,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,4,019f655b-25a8-7d26-b018-11bebd88fda0_0004,1708;2458;2582;3180;618;2464;3017;331;3434;1554,180,1800,1797,1797,0,0.16666666666666666,15.0,True,1.0,True,51.0,True,0.05113054843948014,0.33346844449497276,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,5,019f655b-25a9-7cde-93cf-1913d5f7c9c7_0005,1241;4820;4355;2665;4817;1341;3747;3396;3601;201,180,1800,1799,1799,0,0.05555555555555555,12.0,True,1.0,True,30.0,True,0.016613273870410644,0.03840457337709604,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,6,019f655b-25aa-7e73-8a48-903aa154f9db_0006,3139;4818;4450;1979;3863;1477;1707;4535;4705;4515,180,1800,1773,1773,0,1.5,39.0,True,1.0,True,54.0,True,0.022452077112280512,0.09664979325422582,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,7,019f655b-25ab-7ab9-b1f5-735697204b1e_0007,2488;3478;4638;1020;1402;1785;3152;2148;4672;1441,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,28.0,True,0.04176351336325684,0.2773669324800136,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,8,019f655b-25ac-7f24-9208-91d5c5825863_0008,4607;2293;4112;2313;4400;599;3909;3953;1299;3457,180,1800,1792,1792,0,0.4444444444444444,18.0,True,1.0,True,25.0,True,0.016661722242651472,0.0325424503271637,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,9,019f655b-25ad-795e-85e6-dbbb73cceb04_0009,4651;2446;4484;1083;4086;3698;91;3819;3011;1890,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,4.0,True,0.017548813138426735,0.03774738460156744,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,10,019f655b-25ae-7dd4-8973-fe5413e352a3_0010,3589;3606;2584;1930;2089;814;1402;2375;498;4099,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,18.0,True,0.02122729592772924,0.09634152914728715,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,11,019f655b-25af-7efb-8575-2b4ee340bcfd_0011,1604;4436;2715;3324;579;2716;1331;2058;3870;4523,180,1800,1797,1797,0,0.16666666666666666,13.0,True,1.0,True,15.0,True,0.022296741721948826,0.0975953167064155,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,12,019f655b-25b0-70f9-ba4c-5c2eb878de02_0012,2114;2339;1084;4292;4269;1844;1444;802;3496;1206,180,1800,1797,1797,0,0.16666666666666666,14.0,True,1.0,True,42.0,True,0.02348918246921953,0.09577204538670295,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,13,019f655b-25b1-7e8f-9647-05d3a8030855_0013,480;2141;999;4367;2446;106;3944;4983;4789;1841,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,22.0,True,0.01379255573748316,0.037370678391172585,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,14,019f655b-25b2-7c98-8b27-c03a9132baac_0014,2649;4569;4050;1493;1965;2196;3502;201;1206;996,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,1.0,True,0.022124569339845135,0.09647955363798437,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,15,019f655b-25b3-7928-9c97-c2f4537814fd_0015,224;2606;3374;2676;2813;3385;4599;4479;4002;2163,180,1800,1793,1793,0,0.3888888888888889,19.0,True,1.0,True,55.0,True,0.014378580657143172,0.03112421954391862,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,16,019f655b-25b4-7c14-91a4-fede2c367fec_0016,200;2889;3586;184;1989;308;1172;3057;4792;1,180,1800,1798,1798,0,0.1111111111111111,13.0,True,1.0,True,12.0,True,0.02259722061042571,0.08883696644871479,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,17,019f655b-25b5-7ac8-9f6f-811b28eb6fc8_0017,2720;4163;2859;1726;3158;704;3493;1619;3641;1697,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,48.0,True,0.021728659332159787,0.09309148906553086,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,18,019f655b-25b6-7b9a-9db8-3ed188517384_0018,4609;4630;755;2627;1791;4850;3487;2658;4237;129,180,1800,1799,1799,0,0.05555555555555555,11.0,True,1.0,True,7.0,True,0.016503803937844348,0.04033049817037897,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,19,019f655b-25b7-7933-9eec-580837a930cb_0019,3962;891;2093;2763;1765;4471;60;74;3064;1101,180,1800,1784,1784,0,0.8888888888888888,26.0,True,1.0,True,1.0,True,0.0229839289003227,0.09661520804490518,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,20,019f655b-25b8-7b5e-b17e-bccdf1fc4c15_0020,821;2515;13;1624;2267;3069;244;2189;2966;51,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,59.0,True,0.023548135489851296,0.10045875484144876,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,21,019f655b-25b9-7e05-b5f8-8fedf770adb4_0021,3160;2362;1489;4967;710;716;1955;4273;2212;3224,180,1800,1787,1787,0,0.7222222222222222,22.0,True,1.0,True,21.0,True,0.022192847545018057,0.08676220512014378,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,22,019f655b-25ba-7aac-bc70-07d720e70189_0022,3000;4228;2081;4911;3221;3422;4551;743;85;2717,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,24.0,True,0.013323694330993873,0.03634174749887831,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,23,019f655b-25bb-7252-ad72-a7751003fb45_0023,2942;616;4242;222;4071;3970;695;1311;2485;4940,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,20.0,True,0.013649475585616893,0.03791476053262758,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,24,019f655b-25bc-781d-be46-7a0e9963b8ee_0024,3156;2805;3319;3171;448;10;2057;2297;2060;64,180,1800,1796,1796,0,0.2222222222222222,13.0,True,1.0,True,55.0,True,0.02473104488010685,0.09913169865999591,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,25,019f655b-25bd-72f5-a285-c2d9c38c923a_0025,3460;4811;441;2342;2841;4616;1407;1758;2494;4516,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,5.0,True,0.015726474274894632,0.036361431566005284,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,26,019f655b-25be-768b-8d6c-ce64904afe1d_0026,4282;4800;2328;3628;4160;103;1341;3942;390;670,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,32.0,True,0.01571354098524709,0.03276835165273918,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,27,019f655b-25bf-7b29-a573-961140ddf95f_0027,4317;4613;2158;1801;2985;680;1215;3223;1130;660,180,1800,1799,1799,0,0.05555555555555555,10.0,True,1.0,True,8.0,True,0.020406685580585116,0.09342019470308767,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,28,019f655b-25c0-7cd2-98db-ac257e3fd1e0_0028,4614;3149;4287;2721;614;94;2486;380;1732;1577,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,8.0,True,0.022320832939349545,0.1001951468354274,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,29,019f655b-25c1-7352-accd-d4fc16f43331_0029,3989;2986;4048;299;2618;4444;2189;1332;2206;1846,180,1800,1793,1793,0,0.3888888888888889,17.0,True,1.0,True,5.0,True,0.017009197868451377,0.037180497156453905,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,30,019f655b-25c2-7c5b-bc0f-4c6c315594d0_0030,3147;4871;1141;6;992;1511;1462;3728;4458;1514,180,1800,1717,1717,0,4.611111111111111,96.0,True,1.0,True,56.0,True,0.023044296459092402,0.09156052288367286,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,31,019f655b-25c3-7cc5-8c4c-719c636f7920_0031,2663;1670;483;875;1571;4076;4534;4760;3201;3934,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,2.0,True,0.016734718767777677,0.038433550705359754,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,32,019f655b-25c4-77f2-9e55-b84b17891446_0032,3950;2622;123;3845;4167;688;89;2250;3813;21,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,72.0,True,0.023247062261784295,0.0957508813488311,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,33,019f655b-25c5-7b76-b526-9c1e2715b017_0033,4238;316;3200;1215;837;4825;2540;1697;4269;919,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,18.0,True,0.015599128344291922,0.03876074858506695,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,34,019f655b-25c6-7809-b0c4-81a882210f1c_0034,1267;300;4635;2218;3549;4018;533;2568;1092;2588,180,1800,1778,1778,0,1.2222222222222223,32.0,True,1.0,True,2.0,True,0.02158882786582833,0.09753664081853297,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,35,019f655b-25c7-7056-bd2f-4faf4243dc3c_0035,657;2383;3368;2715;1575;4061;2700;4703;4175;4675,180,1800,1784,1784,0,0.8888888888888888,26.0,True,1.0,True,1.0,True,0.012642552905196083,0.031078539825103446,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,36,019f655b-25c8-7c30-ab08-2c1952e0f4a8_0036,3550;1945;1409;4448;3602;1396;3427;2491;4186;371,180,1800,1799,1799,0,0.05555555555555555,11.0,True,1.0,True,22.0,True,0.014714518183139163,0.03577594732581696,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,37,019f655b-25c9-744b-8f61-0f13a9510686_0037,2884;4826;3311;3836;3288;1973;4782;1031;1225;2664,180,1800,1760,1760,0,2.2222222222222223,50.0,True,1.0,True,19.0,True,0.022388802786502595,0.09237199463375892,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,38,019f655b-25ca-7ac6-b2d2-0130fb74467b_0038,2463;2075;1488;1862;2407;4520;4842;3704;2301;1540,180,1800,1802,1802,0,-0.1111111111111111,10.0,True,1.0,True,74.0,True,0.021553795304413034,0.0952240957810208,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,39,019f655b-25cb-7a86-8fea-5747279032f8_0039,4756;4073;2270;3006;530;2331;4012;1620;4;4544,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,13.0,True,0.016225720056316468,0.04054479226641333,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,40,019f655b-25cc-77ea-94db-0e6a86be0c3b_0040,564;4255;4033;3897;2365;3337;261;4739;1256;4327,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,17.0,True,0.01740530838958285,0.04121519795437569,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,41,019f655b-25cd-727a-a091-a7787ed522c0_0041,1740;249;2203;4888;4246;4543;300;4905;4131;3988,180,1800,1780,1780,0,1.1111111111111112,32.0,True,1.0,True,83.0,True,0.015376803715727552,0.03739254999664181,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,42,019f655b-25ce-7a10-879a-37c4064bd469_0042,2126;3240;1421;652;910;4680;3726;3557;1827;4056,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,8.0,True,0.02251568330500126,0.09192921270282325,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,43,019f655b-25cf-714e-bf7f-2a17e06fca66_0043,1652;4561;4361;1775;4215;1809;3513;3067;4216;1866,180,1800,1796,1796,0,0.2222222222222222,15.0,True,5.0,True,72.0,True,0.020154983884514498,0.08969288320106407,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,44,019f655b-25d0-771b-8306-b32abb515687_0044,747;3070;4787;3081;3872;4988;4802;3633;2484;819,180,1800,1797,1797,0,0.16666666666666666,12.0,True,1.0,True,51.0,True,0.016146508860478026,0.03596265702490514,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,45,019f655b-25d1-72d4-998e-cb93ae4d03e2_0045,3217;4523;3696;2620;760;4219;3552;422;404;3838,180,1800,1802,1802,0,-0.1111111111111111,10.0,True,1.0,True,38.0,True,0.025409204606965392,0.09876972257068801,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,46,019f655b-25d2-7c7c-a2d9-3a976141ff95_0046,4798;2479;1367;4407;2979;772;1264;3689;3328;4345,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,9.0,True,0.021481612980141444,0.09080454251583707,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,47,019f655b-25d3-7528-a40a-c3690e62536c_0047,1027;3337;2400;1089;328;2276;2319;3168;3420;958,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,8.0,True,64.0,True,0.022267796728656104,0.10013135873894585,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,48,019f655b-25d4-76ad-8c32-71324574f2eb_0048,1428;1835;4495;4407;973;2541;915;3852;2371;488,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,21.0,True,0.023104048179500732,0.1012974778895388,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,50,49,019f655b-25d5-746b-bd10-d2080c5c4144_0049,3828;1195;1404;4809;3614;1095;2982;4446;4315;2831,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,28.0,True,0.02354177509005716,0.09054713245908479,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,0,019f655b-2f42-74ad-a702-8064402c022a_0000,3412;83;2446;3018;1586;2213;4636;3573;1324;3056,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,8.0,True,0.03266064338064476,0.07450593844032291,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,1,019f655b-2f43-7c11-91df-174a97d32764_0001,4882;2702;329;1903;981;4089;1772;4547;1522;2111,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,10.0,True,0.033248842795338046,0.12274729674936266,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,2,019f655b-2f44-7a75-9df7-ba11d5141526_0002,1226;655;4054;1351;2748;1889;1665;1339;1333;2361,180,1800,1736,1736,0,3.5555555555555554,60.0,True,1.0,True,27.0,True,0.02992714014245827,0.06249487811674749,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,3,019f655b-2f45-7eee-9a01-31cccaf83c07_0003,1106;4349;1910;2705;4651;2394;1026;4409;4180;484,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,13.0,True,0.03189300393931782,0.07408228102903064,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,4,019f655b-2f46-7c81-b22d-66edfef2e680_0004,1708;2458;2582;3180;618;2464;3017;331;3434;1554,180,1800,1798,1798,0,0.1111111111111111,13.0,True,1.0,True,27.0,True,0.03963254261715306,0.14231833839089222,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,5,019f655b-2f47-7e2c-a82a-5809ea49c7c0_0005,1241;4820;4355;2665;4817;1341;3747;3396;3601;201,180,1800,1800,1800,0,0.0,11.0,True,1.0,True,16.0,True,0.030233896001800632,0.07109713362678852,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,6,019f655b-2f48-76a7-9218-8755db0b6068_0006,3139;4818;4450;1979;3863;1477;1707;4535;4705;4515,180,1800,1788,1788,0,0.6666666666666666,24.0,True,1.0,True,26.0,True,0.0359718967602797,0.11562060508755749,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,7,019f655b-2f49-78e6-babc-6602cb7c0a11_0007,2488;3478;4638;1020;1402;1785;3152;2148;4672;1441,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,14.0,True,0.046991872888556406,0.1988402465863882,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,8,019f655b-2f4a-71fb-bf56-419ea4196c56_0008,4607;2293;4112;2313;4400;599;3909;3953;1299;3457,180,1800,1795,1795,0,0.2777777777777778,15.0,True,1.0,True,14.0,True,0.03253063947321533,0.07530999791569118,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,9,019f655b-2f4b-74e0-9eb8-ec7c548b5031_0009,4651;2446;4484;1083;4086;3698;91;3819;3011;1890,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,3.0,True,0.026850071100839278,0.07234817137645887,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,10,019f655b-2f4c-7ddb-8f5a-d2355b8ca99d_0010,3589;3606;2584;1930;2089;814;1402;2375;498;4099,180,1800,1799,1799,0,0.05555555555555555,10.0,True,1.0,True,9.0,True,0.04551307966937216,0.19453010911137433,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,11,019f655b-2f4d-72ee-852e-7f19b3ab3128_0011,1604;4436;2715;3324;579;2716;1331;2058;3870;4523,180,1800,1798,1798,0,0.1111111111111111,11.0,True,1.0,True,9.0,True,0.03486824920340617,0.12687678381117903,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,12,019f655b-2f4e-70d4-887b-f2ff7cfa8749_0012,2114;2339;1084;4292;4269;1844;1444;802;3496;1206,180,1800,1799,1799,0,0.05555555555555555,12.0,True,1.0,True,21.0,True,0.03685649069063486,0.12912490979372554,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,13,019f655b-2f4f-7df6-9aef-ebde8dce1d0c_0013,480;2141;999;4367;2446;106;3944;4983;4789;1841,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,12.0,True,0.03315131510352183,0.07978764005779546,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,14,019f655b-2f50-784b-a504-744fda8ff9cb_0014,2649;4569;4050;1493;1965;2196;3502;201;1206;996,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,1.0,True,0.035779585961695996,0.1277050967419852,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,15,019f655b-2f51-73cf-bfd8-b8122da1d1ad_0015,224;2606;3374;2676;2813;3385;4599;4479;4002;2163,180,1800,1798,1798,0,0.1111111111111111,13.0,True,1.0,True,29.0,True,0.02936512844374812,0.07443779982690266,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,16,019f655b-2f52-7d8b-8248-e247de314c9c_0016,200;2889;3586;184;1989;308;1172;3057;4792;1,180,1800,1799,1799,0,0.05555555555555555,12.0,True,1.0,True,7.0,True,0.03684646853060346,0.12020883741011831,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,17,019f655b-2f53-79ca-8951-c4561c04ee4d_0017,2720;4163;2859;1726;3158;704;3493;1619;3641;1697,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,25.0,True,0.03843575427530564,0.13243668036836612,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,18,019f655b-2f54-7935-8bae-ffde81d14b77_0018,4609;4630;755;2627;1791;4850;3487;2658;4237;129,180,1800,1799,1799,0,0.05555555555555555,11.0,True,1.0,True,4.0,True,0.02812876967350882,0.07049940293538456,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,19,019f655b-2f55-7594-b9f2-9d26a8aeea48_0019,3962;891;2093;2763;1765;4471;60;74;3064;1101,180,1800,1792,1792,0,0.4444444444444444,18.0,True,1.0,True,1.0,True,0.03730632138909264,0.1272970065790601,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,20,019f655b-2f56-7481-b0c9-07c82a2446ab_0020,821;2515;13;1624;2267;3069;244;2189;2966;51,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,30.0,True,0.048926808154123966,0.19399891811451778,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,21,019f655b-2f57-76a0-afe6-00acb6a04330_0021,3160;2362;1489;4967;710;716;1955;4273;2212;3224,180,1800,1793,1793,0,0.3888888888888889,16.0,True,1.0,True,12.0,True,0.03879625242857383,0.11500882205098169,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,22,019f655b-2f58-7d1a-a8e2-0ccbb2b353fa_0022,3000;4228;2081;4911;3221;3422;4551;743;85;2717,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,13.0,True,0.03250336049287767,0.06877570606139342,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,23,019f655b-2f59-7483-8c39-b6023cd02746_0023,2942;616;4242;222;4071;3970;695;1311;2485;4940,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,12.0,True,0.029189641018063983,0.07000955700971541,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,24,019f655b-2f5a-7c5d-8be6-af117f642451_0024,3156;2805;3319;3171;448;10;2057;2297;2060;64,180,1800,1798,1798,0,0.1111111111111111,12.0,True,1.0,True,28.0,True,0.03733110460055521,0.13957494419166425,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,25,019f655b-2f5b-7046-9da2-132e65c51840_0025,3460;4811;441;2342;2841;4616;1407;1758;2494;4516,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,3.0,True,0.029154289509996757,0.06540627062009226,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,26,019f655b-2f5c-798b-a2dc-6038c76ba07a_0026,4282;4800;2328;3628;4160;103;1341;3942;390;670,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,17.0,True,0.033409826808182316,0.07294375173070769,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,27,019f655b-2f5d-7e36-b6de-de7b411704e0_0027,4317;4613;2158;1801;2985;680;1215;3223;1130;660,180,1800,1799,1799,0,0.05555555555555555,10.0,True,1.0,True,5.0,True,0.03888503044230089,0.11727078571346601,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,28,019f655b-2f5e-7cbd-80d4-c6cc07fe2161_0028,4614;3149;4287;2721;614;94;2486;380;1732;1577,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,5.0,True,0.039735686617256016,0.13340121725468485,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,29,019f655b-2f5f-7635-b8b4-da8a29f1d026_0029,3989;2986;4048;299;2618;4444;2189;1332;2206;1846,180,1800,1796,1796,0,0.2222222222222222,14.0,True,1.0,True,3.0,True,0.02989268574711445,0.07361495822994532,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,30,019f655b-2f60-74df-948d-396fc7c14ea1_0030,3147;4871;1141;6;992;1511;1462;3728;4458;1514,180,1800,1769,1769,0,1.7222222222222223,44.0,True,1.0,True,39.0,True,0.04140754003268142,0.132008844023105,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,31,019f655b-2f61-7098-a0c9-9c9c61d7c449_0031,2663;1670;483;875;1571;4076;4534;4760;3201;3934,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,2.0,True,0.02870409327397457,0.07603724117659383,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,32,019f655b-2f62-718a-8c8b-70b8fe85ad9e_0032,3950;2622;123;3845;4167;688;89;2250;3813;21,180,1800,1801,1801,0,-0.05555555555555555,10.0,True,1.0,True,37.0,True,0.03689385887966577,0.12729855484023994,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,33,019f655b-2f63-73ef-97e7-c0658738959b_0033,4238;316;3200;1215;837;4825;2540;1697;4269;919,180,1800,1800,1800,0,0.0,10.0,True,1.0,True,10.0,True,0.06133191842529336,0.2980480987246838,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,34,019f655b-2f64-7a52-9732-43d2b006a79f_0034,1267;300;4635;2218;3549;4018;533;2568;1092;2588,180,1800,1796,1796,0,0.2222222222222222,14.0,True,1.0,True,2.0,True,0.039492186989534495,0.13382123897976114,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,35,019f655b-2f65-7318-939e-17cdd1f25b67_0035,657;2383;3368;2715;1575;4061;2700;4703;4175;4675,180,1800,1792,1792,0,0.4444444444444444,18.0,True,1.0,True,1.0,True,0.03198064997714718,0.07546788664483864,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,36,019f655b-2f66-722c-91a8-f7ceb40921ae_0036,3550;1945;1409;4448;3602;1396;3427;2491;4186;371,180,1800,1799,1799,0,0.05555555555555555,11.0,True,1.0,True,8.0,True,0.032043544907694586,0.07317920399854605,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,37,019f655b-2f67-7b60-9d59-aec570ae0e00_0037,2884;4826;3311;3836;3288;1973;4782;1031;1225;2664,180,1800,1790,1790,0,0.5555555555555556,20.0,True,1.0,True,10.0,True,0.039269890552568645,0.12542704659912687,0.5962189936206396,5.0,20.544,25.544
KURAMOTO,10,100,38,019f655b-2f68-7aaa-87fc-1522444edfec_0038,2463;2075;1488;1862;2407;4520;4842;3704;2301;1540,180,1800,1802,1802,0,-0.1111111111111111,10.0,True,1.0,True,36.0,True,0.051921284214716125,0.2464798928276471,0.5962189936206396,5.0,20.544,25.544
