function_slug,coupling_function,coupling_strength,initial_condition,run_number,run_id,cycle_index,cycle_start_ms,device_id,reference_device_id,reference_event_time_ms,reference_event_type,device_event_time_ms,device_event_type,time_diff_ms,phase_diff_rad,has_reference_event,has_device_event
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,0,0,1250.0,sent,1250.0,sent,0.0,0.0,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,1,0,1250.0,sent,1251.0,skipped,1.0,0.0006283185307179586,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,2,0,1250.0,sent,1252.0,skipped,2.0,0.0012566370614359172,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,3,0,1250.0,sent,1253.0,skipped,3.0,0.0018849555921538759,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,4,0,1250.0,sent,1254.0,skipped,4.0,0.0025132741228718345,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,5,0,1250.0,sent,1255.0,skipped,5.0,0.003141592653589793,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,6,0,1250.0,sent,1256.0,skipped,6.0,0.0037699111843077517,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,7,0,1250.0,sent,1257.0,skipped,7.0,0.0043982297150257105,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,8,0,1250.0,sent,1258.0,skipped,8.0,0.005026548245743669,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,9,0,1250.0,sent,1259.0,skipped,9.0,0.005654866776461627,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,10,0,1250.0,sent,1260.0,skipped,10.0,0.006283185307179586,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,11,0,1250.0,sent,1261.0,skipped,11.0,0.006911503837897545,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,12,0,1250.0,sent,1262.0,skipped,12.0,0.007539822368615503,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,13,0,1250.0,sent,3750.0,sent,2500.0,1.5707963267948966,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,14,0,1250.0,sent,3751.0,skipped,2501.0,1.5714246453256144,True,True
newsin,NewSIN,24,four_clusters,1,019f4e3f-2c6f-726a-981d-0232c68611cb_0000,1,0,15,0,1250.0,sent,3752.0,skipped,2502.0,1.5720529638563325,True,True
