function_slug,coupling_function,coupling_strength,initial_condition,run_number,run_id,cycle_index,cycle_start_ms,device_id,reference_device_id,reference_event_time_ms,reference_event_type,device_event_time_ms,device_event_type,time_diff_ms,phase_diff_rad,has_reference_event,has_device_event
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,0,0,1250.0,sent,1250.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,1,0,1250.0,sent,1251.0,skipped,1.0,0.0006283185307179586,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,2,0,1250.0,sent,1252.0,skipped,2.0,0.0012566370614359172,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,3,0,1250.0,sent,1253.0,skipped,3.0,0.0018849555921538759,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,4,0,1250.0,sent,1254.0,skipped,4.0,0.0025132741228718345,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,5,0,1250.0,sent,1255.0,skipped,5.0,0.003141592653589793,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,6,0,1250.0,sent,1256.0,skipped,6.0,0.0037699111843077517,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,7,0,1250.0,sent,1257.0,skipped,7.0,0.0043982297150257105,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,8,0,1250.0,sent,1258.0,skipped,8.0,0.005026548245743669,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,9,0,1250.0,sent,1259.0,skipped,9.0,0.005654866776461627,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,10,0,1250.0,sent,1260.0,skipped,10.0,0.006283185307179586,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,11,0,1250.0,sent,1261.0,skipped,11.0,0.006911503837897545,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,12,0,1250.0,sent,1262.0,skipped,12.0,0.007539822368615503,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,13,0,1250.0,sent,3750.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,14,0,1250.0,sent,3751.0,skipped,2501.0,1.5714246453256144,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,15,0,1250.0,sent,3752.0,skipped,2502.0,1.5720529638563325,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,16,0,1250.0,sent,3753.0,skipped,2503.0,1.5726812823870504,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,17,0,1250.0,sent,3754.0,skipped,2504.0,1.5733096009177683,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,18,0,1250.0,sent,3755.0,skipped,2505.0,1.5739379194484864,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,19,0,1250.0,sent,3756.0,skipped,2506.0,1.5745662379792043,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,20,0,1250.0,sent,3757.0,skipped,2507.0,1.5751945565099224,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,21,0,1250.0,sent,3758.0,skipped,2508.0,1.5758228750406402,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,22,0,1250.0,sent,3759.0,skipped,2509.0,1.576451193571358,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,23,0,1250.0,sent,3760.0,skipped,2510.0,1.5770795121020762,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,24,0,1250.0,sent,3761.0,skipped,2511.0,1.577707830632794,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,25,0,1250.0,sent,3762.0,skipped,2512.0,1.578336149163512,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,26,0,1250.0,sent,6250.0,sent,-5000.0,-3.141592653589793,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,27,0,1250.0,sent,6251.0,skipped,-4999.0,-3.140964335059075,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,28,0,1250.0,sent,6252.0,skipped,-4998.0,-3.1403360165283574,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,29,0,1250.0,sent,6253.0,skipped,-4997.0,-3.1397076979976393,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,30,0,1250.0,sent,6254.0,skipped,-4996.0,-3.139079379466921,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,31,0,1250.0,sent,6255.0,skipped,-4995.0,-3.1384510609362035,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,32,0,1250.0,sent,6256.0,skipped,-4994.0,-3.1378227424054854,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,33,0,1250.0,sent,6257.0,skipped,-4993.0,-3.1371944238747673,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,34,0,1250.0,sent,6258.0,skipped,-4992.0,-3.1365661053440492,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,35,0,1250.0,sent,6259.0,skipped,-4991.0,-3.1359377868133316,True,True
linear,LINEAR,10,four_clusters,2,019f4e3f-40db-75b8-bf72-b455c18e98bb_0001,1,0,36,0,1250.0,sent,6260.0,skipped,-4990.0,-3.1353094682826135,True,True
