time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
288.0,0,send_clear,283.0,288.0,,,
534.1896,7,send_clear,529.1896,534.1896,,,
780.0592,18,send_clear,775.0592,780.0592,,,
1029.74288,12,send_clear,1024.74288,1029.74288,,,
1299.158192,9,send_clear,1294.158192,1299.158192,,,
1573.0,5,send_clear,1568.0,1573.0,,,
1842.6896000000002,16,send_clear,1837.6896000000002,1842.6896000000002,,,
2099.1102400000004,14,send_clear,2094.1102400000004,2099.1102400000004,,,
2403.0,17,send_clear,2398.0,2403.0,,,
2759.0,11,send_clear,2754.0,2759.0,,,
3008.4896,19,send_clear,3003.4896,3008.4896,,,
3261.0302399999996,10,send_clear,3256.0302399999996,3261.0302399999996,,,
3267.73024,4,skip_busy,3262.73024,3267.73024,10,3261.0302399999996,3281.5742399999995
3877.0,8,send_clear,3872.0,3877.0,,,
4156.0,3,send_clear,4151.0,4156.0,,,
4407.9896,2,send_clear,4402.9896,4407.9896,,,
4424.1896,15,skip_busy,4419.1896,4424.1896,2,4407.9896,4428.5336
5074.0,13,send_clear,5069.0,5074.0,,,
5327.7896,6,send_clear,5322.7896,5327.7896,,,
5333.9896,1,skip_busy,5328.9896,5333.9896,6,5327.7896,5348.3336
5338.8895999999995,0,skip_busy,5333.8895999999995,5338.8895999999995,6,5327.7896,5348.3336
5591.9192,7,send_clear,5586.9192,5591.9192,,,
5854.2228000000005,18,send_clear,5849.2228000000005,5854.2228000000005,,,
6115.264408,12,send_clear,6110.264408,6115.264408,,,
6377.1433864,9,send_clear,6372.1433864,6377.1433864,,,
6640.21864776,5,send_clear,6635.21864776,6640.21864776,,,
6903.955342984,16,send_clear,6898.955342984,6903.955342984,,,
7166.9604326856,14,send_clear,7161.9604326856,7166.9604326856,,,
7434.05398941704,17,send_clear,7429.05398941704,7434.05398941704,,,
7759.0,11,send_clear,7754.0,7759.0,,,
8027.43856,19,send_clear,8022.43856,8027.43856,,,
8294.287328,10,send_clear,8289.287328,8294.287328,,,
8557.6212192,4,send_clear,8552.6212192,8557.6212192,,,
8877.0,8,send_clear,8872.0,8877.0,,,
9156.0,3,send_clear,9151.0,9156.0,,,
9424.68856,2,send_clear,9419.68856,9424.68856,,,
9690.628264,15,send_clear,9685.628264,9690.628264,,,
10074.0,13,send_clear,10069.0,10074.0,,,
10342.86856,6,send_clear,10337.86856,10342.86856,,,
10607.970264000001,1,send_clear,10602.970264000001,10607.970264000001,,,
10608.460264000001,0,skip_busy,10603.460264000001,10608.460264000001,1,10607.970264000001,10628.514264000001
10611.263224,7,skip_busy,10606.263224,10611.263224,1,10607.970264000001,10628.514264000001
10876.085117600001,18,send_clear,10871.085117600001,10876.085117600001,,,
11143.492646640001,12,send_clear,11138.492646640001,11143.492646640001,,,
11410.347320616002,9,send_clear,11405.347320616002,11410.347320616002,,,
11676.824053330402,5,send_clear,11671.824053330402,11676.824053330402,,,
11943.026782295761,16,send_clear,11938.026782295761,11943.026782295761,,,
12208.909747334745,14,send_clear,12203.909747334745,12208.909747334745,,,
12474.913771542973,17,send_clear,12469.913771542973,12474.913771542973,,,
12759.0,11,send_clear,12754.0,12759.0,,,
13029.333456,19,send_clear,13024.333456,13029.333456,,,
13299.3184432,10,send_clear,13294.3184432,13299.3184432,,,
13568.6383208,4,send_clear,13563.6383208,13568.6383208,,,
13877.0,8,send_clear,13872.0,13877.0,,,
14156.0,3,send_clear,14151.0,14156.0,,,
14426.358456,2,send_clear,14421.358456,14426.358456,,,
14696.2750368,15,send_clear,14691.2750368,14696.2750368,,,
15074.0,13,send_clear,15069.0,15074.0,,,
15344.376456,6,send_clear,15339.376456,15344.376456,,,
15614.2254368,1,send_clear,15609.2254368,15614.2254368,,,
15879.63851952,0,send_clear,15874.63851952,15879.63851952,,,
15879.918815519999,7,skip_busy,15874.918815519999,15879.918815519999,0,15879.63851952,15900.18251952
15883.90100488,18,skip_busy,15878.90100488,15883.90100488,0,15879.63851952,15900.18251952
16149.513532232,12,send_clear,16144.513532232,16149.513532232,,,
16419.0865110704,9,send_clear,16414.0865110704,16419.0865110704,,,
16688.3498652964,5,send_clear,16683.3498652964,16688.3498652964,,,
16957.30715699634,16,send_clear,16952.30715699634,16957.30715699634,,,
17225.95701603018,14,send_clear,17220.95701603018,17225.95701603018,,,
17494.342291581463,17,send_clear,17489.342291581463,17494.342291581463,,,
17764.29766242332,11,send_clear,17759.29766242332,17764.29766242332,,,
18034.29084178099,19,send_clear,18029.29084178099,18034.29084178099,,,
18304.28320192289,10,send_clear,18299.28320192289,18304.28320192289,,,
18574.208313810603,4,send_clear,18569.208313810603,18574.208313810603,,,
18877.0,8,send_clear,18872.0,18877.0,,,
19156.0,3,send_clear,19151.0,19156.0,,,
19426.5254456,2,send_clear,19421.5254456,19426.5254456,,,
19696.990004720003,15,send_clear,19691.990004720003,19696.990004720003,,,
20074.0,13,send_clear,20069.0,20074.0,,,
20344.527245600002,6,send_clear,20339.527245600002,20344.527245600002,,,
20614.986664720003,1,send_clear,20609.986664720003,20614.986664720003,,,
