time,oscillator_id,send_count,transmission_end_time,transmission_time_ms
103.0,24,1,123.544,20.544
293.0,21,1,313.544,20.544
343.8632,1,1,364.4072,20.544
407.9564,48,1,428.50039999999996,20.544
498.75012,40,1,519.29412,20.544
556.788236,6,1,577.332236,20.544
836.0,43,1,856.544,20.544
916.9632,26,1,937.5072,20.544
997.95216,42,1,1018.49616,20.544
1058.12536,32,1,1078.66936,20.544
1349.0,47,1,1369.544,20.544
1724.0,22,1,1744.544,20.544
1785.3632,46,1,1805.9072,20.544
1846.5164,7,1,1867.0604,20.544
1908.1286320000002,11,1,1928.6726320000002,20.544
2133.0,12,1,2153.544,20.544
2267.0,39,1,2287.544,20.544
2513.0,14,1,2533.544,20.544
2655.0,49,1,2675.544,20.544
2711.4632,45,1,2732.0072,20.544
2772.6164,4,1,2793.1603999999998,20.544
2825.849632,15,1,2846.393632,20.544
3063.0,31,1,3083.544,20.544
3127.1632,9,1,3147.7072,20.544
3224.11216,37,1,3244.65616,20.544
3673.0,27,1,3693.544,20.544
3913.0,41,1,3933.544,20.544
3968.7632,18,1,3989.3071999999997,20.544
4054.09216,25,1,4074.63616,20.544
4130.790848,3,1,4151.3348479999995,20.544
4232.2004544,30,1,4252.7444544,20.544
4348.02333632,33,1,4368.56733632,20.544
4527.0,20,1,4547.544,20.544
4598.8632,10,1,4619.4072,20.544
4656.0964,5,1,4676.6404,20.544
4711.877632,2,1,4732.421632,20.544
4769.5409736,23,1,4790.0849736,20.544
4845.5940348,29,1,4866.1380348,20.544
4935.24141044,35,1,4955.78541044,20.544
5023.035623132,19,1,5043.579623132,20.544
5115.1738869396,24,2,5135.7178869396,20.544
5171.51536608188,16,1,5192.0593660818795,20.544
5293.0,21,2,5313.544,20.544
5364.76744,1,2,5385.3114399999995,20.544
5432.336308,48,2,5452.880308,20.544
5490.3014308,0,1,5510.8454308,20.544
5543.74605272,40,2,5564.29005272,20.544
5600.390791924,6,2,5620.934791924,20.544
5836.0,43,2,5856.544,20.544
5928.83744,26,2,5949.38144,20.544
6013.3809439999995,42,2,6033.924943999999,20.544
6080.8652352,32,2,6101.4092352,20.544
6349.0,47,2,6369.544,20.544
6724.0,22,2,6744.544,20.544
6794.4632,38,1,6815.0072,20.544
6854.128368,13,1,6874.672368,20.544
6929.53625208,11,2,6950.08025208,20.544
7133.0,12,2,7153.544,20.544
7267.0,39,2,7287.544,20.544
7513.0,14,2,7533.544,20.544
7655.0,49,2,7675.544,20.544
7730.68744,45,2,7751.23144,20.544
7796.815708,4,2,7817.359708,20.544
7858.6328344799995,15,2,7879.176834479999,20.544
8063.0,31,2,8083.544,20.544
8127.1632,34,1,8147.7072,20.544
8198.098368,44,1,8218.642368,20.544
8257.426180800001,37,2,8277.9701808,20.544
8673.0,27,2,8693.544,20.544
8913.0,41,2,8933.544,20.544
8988.19744,18,2,9008.74144,20.544
9070.486944,25,2,9091.030944,20.544
9123.751144,36,1,9144.295144,20.544
9177.49255696,3,2,9198.03655696,20.544
9254.491169984001,30,2,9275.035169984001,20.544
9356.1268864192,33,2,9376.6708864192,20.544
9527.0,20,2,9547.544,20.544
9613.46744,10,2,9634.01144,20.544
9672.90564,28,1,9693.44964,20.544
9740.997334079999,2,2,9761.541334079999,20.544
9802.161901688,23,2,9822.705901688,20.544
9872.076527715199,29,2,9892.620527715198,20.544
9952.45514562256,35,2,9972.99914562256,20.544
10009.83534562256,8,1,10030.37934562256,20.544
10065.731079602187,19,2,10086.275079602186,20.544
10139.697391061796,24,3,10160.241391061796,20.544
10201.232713415118,16,2,10221.776713415118,20.544
10301.633014024535,21,3,10322.177014024535,20.544
10381.990312207361,1,3,10402.534312207361,20.544
10453.395709262208,48,3,10473.939709262208,20.544
10517.96181943421,0,2,10538.50581943421,20.544
10578.514650608127,40,3,10599.058650608127,20.544
10637.995305306382,6,3,10658.539305306382,20.544
10836.0,43,3,10856.544,20.544
10937.149408,26,3,10957.693408,20.544
11026.6746832,42,3,11047.2186832,20.544
11100.7712696,32,3,11121.3152696,20.544
11349.0,47,3,11369.544,20.544
11724.0,22,3,11744.544,20.544
11809.48744,38,2,11830.03144,20.544
11864.5912176,46,2,11885.1352176,20.544
11930.40835128,7,2,11950.95235128,20.544
12133.0,12,3,12153.544,20.544
12267.0,39,3,12287.544,20.544
12513.0,14,3,12533.544,20.544
12655.0,49,3,12675.544,20.544
12744.144408,45,3,12764.688408,20.544
12817.177518,4,3,12837.721518,20.544
