time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
91.0,5,send_clear,86.0,91.0,,,
152.0,11,send_clear,147.0,152.0,,,
220.0,34,send_clear,215.0,220.0,,,
323.0,28,send_clear,318.0,323.0,,,
414.0,18,send_clear,409.0,414.0,,,
594.0,7,send_clear,589.0,594.0,,,
611.0,0,backoff_retry,606.0,611.0,7,594.0,614.544
611.573001434046,0,backoff_retry,606.573001434046,611.573001434046,7,594.0,614.544
627.167823258374,0,send_clear,622.167823258374,627.167823258374,,,
662.0,4,send_clear,657.0,662.0,,,
698.0,33,send_clear,693.0,698.0,,,
934.0,9,send_clear,929.0,934.0,,,
1025.0,31,send_clear,1020.0,1025.0,,,
1053.0,44,send_clear,1048.0,1053.0,,,
1144.0,41,send_clear,1139.0,1144.0,,,
1265.0,38,send_clear,1260.0,1265.0,,,
1435.0,8,send_clear,1430.0,1435.0,,,
1684.0,46,send_clear,1679.0,1684.0,,,
1964.0,20,send_clear,1959.0,1964.0,,,
1994.0,10,send_clear,1989.0,1994.0,,,
1996.0,23,backoff_retry,1991.0,1996.0,10,1994.0,2014.544
1996.7237937578702,23,backoff_retry,1991.7237937578702,1996.7237937578702,10,1994.0,2014.544
2013.3388575796237,23,backoff_retry,2008.3388575796237,2013.3388575796237,10,1994.0,2014.544
2050.125013302538,23,send_clear,2045.1250133025378,2050.125013302538,,,
2076.0,32,send_clear,2071.0,2076.0,,,
2259.0,25,send_clear,2254.0,2259.0,,,
2346.0,49,send_clear,2341.0,2346.0,,,
2639.0,14,send_clear,2634.0,2639.0,,,
2822.0,39,send_clear,2817.0,2822.0,,,
2849.0,43,send_clear,2844.0,2849.0,,,
2996.0,19,send_clear,2991.0,2996.0,,,
3254.0,30,send_clear,3249.0,3254.0,,,
3268.0,48,backoff_retry,3263.0,3268.0,30,3254.0,3274.544
3271.0,27,backoff_retry,3266.0,3271.0,30,3254.0,3274.544
3271.657133448729,48,backoff_retry,3266.657133448729,3271.657133448729,30,3254.0,3274.544
3274.843102487273,48,backoff_retry,3269.843102487273,3274.843102487273,30,3254.0,3274.544
3276.131537489885,27,backoff_retry,3271.131537489885,3276.131537489885,30,3254.0,3274.544
3293.9758301751285,27,send_clear,3288.9758301751285,3293.9758301751285,,,
3268.0,48,skip_busy_exhausted,3296.1922869225573,3301.1922869225573,27,3293.9758301751285,3314.5198301751284
3370.0,29,send_clear,3365.0,3370.0,,,
3384.0,26,backoff_retry,3379.0,3384.0,29,3370.0,3390.544
3390.8363247436523,26,backoff_retry,3385.8363247436523,3390.8363247436523,29,3370.0,3390.544
3395.542874608767,26,backoff_retry,3390.542874608767,3395.542874608767,29,3370.0,3390.544
3407.0,12,send_clear,3402.0,3407.0,,,
3384.0,26,skip_busy_exhausted,3408.114758073789,3413.114758073789,12,3407.0,3427.544
3473.0,16,send_clear,3468.0,3473.0,,,
3559.0,6,send_clear,3554.0,3559.0,,,
3758.0,1,send_clear,3753.0,3758.0,,,
3814.0,13,send_clear,3809.0,3814.0,,,
3875.0,36,send_clear,3870.0,3875.0,,,
4018.0,42,send_clear,4013.0,4018.0,,,
4021.0,47,backoff_retry,4016.0,4021.0,42,4018.0,4038.544
4027.0488479688797,47,backoff_retry,4022.0488479688797,4027.0488479688797,42,4018.0,4038.544
4027.5818342843268,47,backoff_retry,4022.5818342843268,4027.5818342843268,42,4018.0,4038.544
4057.650315202813,47,send_clear,4052.650315202813,4057.650315202813,,,
4175.0,40,send_clear,4170.0,4175.0,,,
4219.0,3,send_clear,4214.0,4219.0,,,
4233.0,21,backoff_retry,4228.0,4233.0,3,4219.0,4239.544
4239.553593704465,21,backoff_retry,4234.553593704465,4239.553593704465,3,4219.0,4239.544
4246.119033556843,21,send_clear,4241.119033556843,4246.119033556843,,,
4263.0,24,backoff_retry,4258.0,4263.0,21,4246.119033556843,4266.6630335568425
4265.691929715368,24,backoff_retry,4260.691929715368,4265.691929715368,21,4246.119033556843,4266.6630335568425
4274.819548901761,24,send_clear,4269.819548901761,4274.819548901761,,,
4431.0,2,send_clear,4426.0,4431.0,,,
4560.0,45,send_clear,4555.0,4560.0,,,
4622.0,15,send_clear,4617.0,4622.0,,,
4640.0,37,backoff_retry,4635.0,4640.0,15,4622.0,4642.544
4646.075942721248,37,backoff_retry,4641.075942721248,4646.075942721248,15,4622.0,4642.544
4655.044798473903,37,send_clear,4650.044798473903,4655.044798473903,,,
4745.0,22,send_clear,4740.0,4745.0,,,
4835.0,17,send_clear,4830.0,4835.0,,,
4937.0,35,send_clear,4932.0,4937.0,,,
5091.0,5,send_clear,5086.0,5091.0,,,
5152.0,11,send_clear,5147.0,5152.0,,,
5220.0,34,send_clear,5215.0,5220.0,,,
5323.0,28,send_clear,5318.0,5323.0,,,
5414.0,18,send_clear,5409.0,5414.0,,,
5594.0,7,send_clear,5589.0,5594.0,,,
5611.0,0,backoff_retry,5606.0,5611.0,7,5594.0,5614.544
5620.665922095056,0,send_clear,5615.665922095056,5620.665922095056,,,
5662.0,4,send_clear,5657.0,5662.0,,,
5698.0,33,send_clear,5693.0,5698.0,,,
5934.0,9,send_clear,5929.0,5934.0,,,
6025.0,31,send_clear,6020.0,6025.0,,,
6053.0,44,send_clear,6048.0,6053.0,,,
6144.0,41,send_clear,6139.0,6144.0,,,
6265.0,38,send_clear,6260.0,6265.0,,,
6435.0,8,send_clear,6430.0,6435.0,,,
6684.0,46,send_clear,6679.0,6684.0,,,
6964.0,20,send_clear,6959.0,6964.0,,,
6994.0,10,send_clear,6989.0,6994.0,,,
6996.0,23,backoff_retry,6991.0,6996.0,10,6994.0,7014.544
7004.667930244125,23,backoff_retry,6999.667930244125,7004.667930244125,10,6994.0,7014.544
7022.007242696336,23,send_clear,7017.007242696336,7022.007242696336,,,
7076.0,32,send_clear,7071.0,7076.0,,,
7259.0,25,send_clear,7254.0,7259.0,,,
7346.0,49,send_clear,7341.0,7346.0,,,
7639.0,14,send_clear,7634.0,7639.0,,,
7822.0,39,send_clear,7817.0,7822.0,,,
7849.0,43,send_clear,7844.0,7849.0,,,
7996.0,19,send_clear,7991.0,7996.0,,,
8254.0,30,send_clear,8249.0,8254.0,,,
8268.0,48,backoff_retry,8263.0,8268.0,30,8254.0,8274.544
8271.0,27,backoff_retry,8266.0,8271.0,30,8254.0,8274.544
8272.247130938573,48,backoff_retry,8267.247130938573,8272.247130938573,30,8254.0,8274.544
8274.878263124887,48,backoff_retry,8269.878263124887,8274.878263124887,30,8254.0,8274.544
8276.661192007958,27,backoff_retry,8271.661192007958,8276.661192007958,30,8254.0,8274.544
8284.703800362688,48,send_clear,8279.703800362688,8284.703800362688,,,
8288.291036158704,27,backoff_retry,8283.291036158704,8288.291036158704,48,8284.703800362688,8305.247800362687
8271.0,27,skip_busy_exhausted,8287.866958293693,8292.866958293693,48,8284.703800362688,8305.247800362687
8370.0,29,send_clear,8365.0,8370.0,,,
8384.0,26,backoff_retry,8379.0,8384.0,29,8370.0,8390.544
8393.697986432713,26,backoff_retry,8388.697986432713,8393.697986432713,29,8370.0,8390.544
8394.449571933792,26,backoff_retry,8389.449571933792,8394.449571933792,29,8370.0,8390.544
8395.576895961618,26,send_clear,8390.576895961618,8395.576895961618,,,
