time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
2848.0,4,send_clear,2843.0,2848.0,,,
3968.772,0,send_clear,3963.772,3968.772,,,
4883.157999999999,2,send_clear,4878.157999999999,4883.157999999999,,,
4902.157999999999,1,skip_busy,4897.157999999999,4902.157999999999,2,4883.157999999999,4903.701999999999
5679.679999999999,3,send_clear,5674.679999999999,5679.679999999999,,,
7848.0,4,send_clear,7843.0,7848.0,,,
9043.658,0,send_clear,9038.658,9043.658,,,
10098.68,2,send_clear,10093.68,10098.68,,,
10948.190999999999,1,send_clear,10943.190999999999,10948.190999999999,,,
11621.593499999999,3,send_clear,11616.593499999999,11621.593499999999,,,
12870.068749999999,4,send_clear,12865.068749999999,12870.068749999999,,,
14092.135374999998,0,send_clear,14087.135374999998,14092.135374999998,,,
15230.6796875,2,send_clear,15225.6796875,15230.6796875,,,
16224.70734375,1,send_clear,16219.70734375,16224.70734375,,,
17058.422421875,3,send_clear,17053.422421875,17058.422421875,,,
18099.5175859375,4,send_clear,18094.5175859375,18099.5175859375,,,
19231.09848046875,0,send_clear,19226.09848046875,19231.09848046875,,,
20366.161083984378,2,send_clear,20361.161083984378,20366.161083984378,,,
21430.70621386719,1,send_clear,21425.70621386719,21430.70621386719,,,
22379.836317871097,3,send_clear,22374.836317871097,22379.836317871097,,,
23374.948951904298,4,send_clear,23369.948951904298,23374.948951904298,,,
24438.295716186527,0,send_clear,24433.295716186527,24438.295716186527,,,
25537.500400085453,2,send_clear,25532.500400085453,25537.500400085453,,,
26619.375306976322,1,send_clear,26614.375306976322,26619.375306976322,,,
27634.877812423714,3,send_clear,27629.877812423714,27634.877812423714,,,
28640.185382164007,4,send_clear,28635.185382164007,28640.185382164007,,,
29674.51254917527,0,send_clear,29669.51254917527,29674.51254917527,,,
30741.278474630362,2,send_clear,30736.278474630362,30741.278474630362,,,
31815.598890803347,1,send_clear,31810.598890803347,31815.598890803347,,,
32860.51035161353,3,send_clear,32855.51035161353,32860.51035161353,,,
33885.61986688877,4,send_clear,33880.61986688877,33885.61986688877,,,
34915.338208032015,0,send_clear,34910.338208032015,34915.338208032015,,,
35963.580341331195,2,send_clear,35958.580341331195,35963.580341331195,,,
37024.86161606727,1,send_clear,37019.86161606727,37024.86161606727,,,
38077.9579838404,3,send_clear,38072.9579838404,38077.9579838404,,,
39117.06092536458,4,send_clear,39112.06092536458,39117.06092536458,,,
40151.471566698296,0,send_clear,40146.471566698296,40151.471566698296,,,
41192.79795401475,2,send_clear,41187.79795401475,41192.79795401475,,,
42244.10178504101,1,send_clear,42239.10178504101,42244.10178504101,,,
