time,oscillator_id,send_count,transmission_end_time,transmission_time_ms
1965.0,3,1,1985.544,20.544
2984.8808,4,1,3005.4248,20.544
3911.7016,2,1,3932.2455999999997,20.544
5120.07192,0,1,5140.61592,20.544
6217.931144,1,1,6238.475144,20.544
7331.4326008,3,2,7351.9766008,20.544
8416.84786056,4,2,8437.39186056,20.544
9454.684782392,2,2,9475.228782392,20.544
10543.6817236744,0,2,10564.225723674399,20.544
11635.337349772079,1,2,11655.881349772078,20.544
12733.546725080454,3,3,12754.090725080454,20.544
13827.917865724317,4,3,13848.461865724317,20.544
14905.328740724623,2,3,14925.872740724622,20.544
15986.215435609556,0,3,16006.759435609556,20.544
17070.33280985831,1,3,17090.876809858313,20.544
18158.677784424955,3,4,18179.221784424957,20.544
19248.830608814766,4,4,19269.374608814767,20.544
20335.160848387724,2,4,20355.704848387726,20.544
21419.858024554276,0,4,21440.402024554278,20.544
22504.38126014549,1,4,22524.92526014549,20.544
23590.05101742933,3,5,23610.595017429332,20.544
24677.06569484496,4,5,24697.609694844963,20.544
25763.87504090779,2,5,25784.419040907793,20.544
26850.050736001736,0,5,26870.594736001738,20.544
27935.730693244863,1,5,27956.274693244864,20.544
29021.407590500203,3,6,29041.951590500204,20.544
30107.48582180363,4,6,30128.029821803633,20.544
31193.78338753488,2,6,31214.327387534882,20.544
32280.04439207494,0,6,32300.58839207494,20.544
33366.13108242592,1,6,33386.67508242592,20.544
34452.094834848205,3,7,34472.63883484821,20.544
35538.092930934836,4,7,35558.63693093484,20.544
36624.18086791485,2,7,36644.724867914854,20.544
37710.32072516288,0,7,37730.86472516288,20.544
38796.444632341794,1,7,38816.988632341796,20.544
39882.52049309372,3,8,39903.06449309372,20.544
40968.57302444606,4,8,40989.11702444606,20.544
42054.6361774867,2,8,42075.1801774867,20.544
43140.72234178955,0,8,43161.26634178955,20.544
44226.819828955224,1,8,44247.363828955225,20.544
45312.91082819677,3,9,45333.45482819677,20.544
46398.99028707156,4,9,46419.53428707156,20.544
47485.0648541961,2,9,47505.6088541961,20.544
48571.14290047414,0,9,48591.68690047414,20.544
49657.22677901846,1,9,49677.770779018465,20.544
50743.312793771955,3,10,50763.856793771956,20.544
51829.39684176184,4,10,51849.94084176184,20.544
52915.47804549212,2,10,52936.02204549212,20.544
54001.558301986726,0,10,54022.10230198673,20.544
55087.63964509625,1,10,55108.18364509625,20.544
56173.72238969896,3,11,56194.26638969896,20.544
57259.805525317825,4,11,57280.349525317826,20.544
58345.88808137011,2,11,58366.43208137011,20.544
59431.969947555095,0,11,59452.5139475551,20.544
60518.05165681744,1,11,60538.595656817444,20.544
61604.1336766819,3,12,61624.6776766819,20.544
62690.21603127268,4,12,62710.76003127268,20.544
63776.29844630191,2,12,63796.84244630191,20.544
64862.380696677865,0,12,64882.92469667787,20.544
65948.46278471974,1,12,65969.00678471974,20.544
67034.54485230839,3,13,67055.08885230838,20.544
68120.62700599767,4,13,68141.17100599766,20.544
69206.70923808894,2,13,69227.25323808893,20.544
70292.79147566561,0,13,70313.3354756656,20.544
71378.87366838184,1,13,71399.41766838184,20.544
72464.95582355981,3,14,72485.4998235598,20.544
73551.03797829116,4,14,73571.58197829116,20.544
74637.12015623049,2,14,74657.66415623049,20.544
75723.20235206102,0,14,75743.74635206102,20.544
76809.28454695726,1,14,76829.82854695726,20.544
77895.36672993802,3,15,77915.91072993801,20.544
78981.44890444395,4,15,79001.99290444395,20.544
80067.5310799799,2,15,80088.0750799799,20.544
81153.61326160423,0,15,81174.15726160422,20.544
82239.69544721014,1,15,82260.23944721013,20.544
83325.77763202849,3,16,83346.32163202848,20.544
84411.85981375312,4,16,84432.40381375312,20.544
85497.94199362115,2,16,85518.48599362114,20.544
86584.02417401607,0,16,86604.56817401607,20.544
87670.10635597429,1,16,87690.65035597429,20.544
88756.18853879055,3,17,88776.73253879054,20.544
89842.27072127932,4,17,89862.81472127931,20.544
90928.35290298186,2,17,90948.89690298185,20.544
92014.43508429211,0,17,92034.9790842921,20.544
93100.51726579676,1,17,93121.06126579676,20.544
94186.5994476949,3,18,94207.14344769489,20.544
95272.68162977022,4,18,95293.22562977021,20.544
96358.7638117337,2,18,96379.3078117337,20.544
97444.84599350122,0,18,97465.38999350122,20.544
98530.92817518988,1,18,98551.47217518988,20.544
99617.01035694138,3,19,99637.55435694137,20.544
100703.09253879002,4,19,100723.63653879002,20.544
101789.17472067312,2,19,101809.71872067312,20.544
102875.25690252155,0,19,102895.80090252154,20.544
103961.33908432204,1,19,103981.88308432203,20.544
105047.42126610783,3,20,105067.96526610783,20.544
106133.50344791249,4,20,106154.04744791248,20.544
107219.58562974067,2,20,107240.12962974067,20.544
108305.66781157494,0,20,108326.21181157493,20.544
109391.74999339906,1,20,109412.29399339906,20.544
110477.83217521169,3,21,110498.37617521168,20.544
111563.91435702193,4,21,111584.45835702193,20.544
112649.99653883756,2,21,112670.54053883755,20.544
113736.07872065877,0,21,113756.62272065876,20.544
114822.16090248086,1,21,114842.70490248085,20.544
115908.2430843001,3,22,115928.7870843001,20.544
