time,oscillator_id,send_count,transmission_end_time,transmission_time_ms
1520.0,1,1,1540.544,20.544
2716.772,2,1,2737.316,20.544
4590.0,3,1,4610.544,20.544
5579.272,0,1,5599.816,20.544
6373.407999999999,4,1,6393.951999999999,20.544
7164.429999999999,1,2,7184.973999999999,20.544
8075.873,2,2,8096.4169999999995,20.544
9590.0,3,2,9610.544,20.544
10719.908,0,2,10740.452,20.544
11681.93,4,2,11702.474,20.544
12558.452000000001,1,3,12578.996000000001,20.544
13452.4345,2,3,13472.9785,20.544
14656.489249999999,3,3,14677.033249999999,20.544
15823.470624999998,0,3,15844.014624999998,20.544
16887.9723125,4,3,16908.5163125,20.544
17858.48415625,1,4,17879.028156250002,20.544
18790.731328125003,2,4,18811.275328125004,20.544
19858.8822890625,3,4,19879.426289062503,20.544
20976.44845703125,0,4,20996.99245703125,20.544
22067.482384765626,4,4,22088.026384765628,20.544
23098.255270507812,1,5,23118.799270507814,20.544
24079.76529931641,2,5,24100.30929931641,20.544
25104.595794189456,3,5,25125.139794189457,20.544
26175.79412561035,0,5,26196.338125610353,20.544
27256.91025518799,4,5,27277.454255187993,20.544
28312.854762847903,1,6,28333.398762847904,20.544
29331.58203108216,2,6,29352.12603108216,20.544
30353.36091263581,3,6,30373.90491263581,20.544
31399.849519123083,0,6,31420.393519123085,20.544
32463.651887155538,4,6,32484.19588715554,20.544
33523.52532500173,1,7,33544.06932500173,20.544
34562.82567804195,2,7,34583.36967804195,20.544
35593.36529533888,3,7,35613.90929533888,20.544
36631.87940723098,0,7,36652.423407230985,20.544
37683.03764719326,4,7,37703.58164719326,20.544
38738.553486097495,1,8,38759.0974860975,20.544
39785.96158206972,2,8,39806.50558206972,20.544
40824.9354387043,3,8,40845.4794387043,20.544
41863.679422967645,0,8,41884.22342296765,20.544
42908.630535080454,4,8,42929.174535080456,20.544
43958.86401058898,1,9,43979.40801058898,20.544
45007.684796329355,2,9,45028.22879632936,20.544
46051.582117516824,3,9,46072.126117516826,20.544
47092.90277024223,0,9,47113.44677024223,20.544
