time,oscillator_id,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end
1611.0,0,send_clear,1606.0,1611.0,,,
1710.4772,4,send_clear,1705.4772,1710.4772,,,
4758.0,1,send_clear,4753.0,4758.0,,,
5246.9772,3,send_clear,5241.9772,5246.9772,,,
5489.3344,2,send_clear,5484.3344,5489.3344,,,
6611.0,0,send_clear,6606.0,6611.0,,,
6756.530540000001,4,send_clear,6751.530540000001,6756.530540000001,,,
9758.0,1,send_clear,9753.0,9758.0,,,
10273.555540000001,3,send_clear,10268.555540000001,10273.555540000001,,,
10543.310113,2,send_clear,10538.310113,10543.310113,,,
11611.0,0,send_clear,11606.0,11611.0,,,
11800.281213,4,send_clear,11795.281213,11800.281213,,,
14758.0,1,send_clear,14753.0,14758.0,,,
15298.804963,3,send_clear,15293.804963,15298.804963,,,
15593.2856651325,2,send_clear,15588.2856651325,15593.2856651325,,,
16611.141483256626,0,send_clear,16606.141483256626,16611.141483256626,,,
16841.851426512832,4,send_clear,16836.851426512832,16841.851426512832,,,
19758.0,1,send_clear,19753.0,19758.0,,,
20322.79191485,3,send_clear,20317.79191485,20322.79191485,,,
20639.587948524582,2,send_clear,20634.587948524582,20639.587948524582,,,
21613.591006520026,0,send_clear,21608.591006520026,21613.591006520026,,,
21881.465605513193,4,send_clear,21876.465605513193,21881.465605513193,,,
24758.0,1,send_clear,24753.0,24758.0,,,
25345.5795191075,3,send_clear,25340.5795191075,25345.5795191075,,,
25682.51513949881,2,send_clear,25677.51513949881,25682.51513949881,,,
26618.06441316897,0,send_clear,26613.06441316897,26618.06441316897,,,
26919.32274589598,4,send_clear,26914.32274589598,26919.32274589598,,,
29758.0,1,send_clear,29753.0,29758.0,,,
30367.227743152125,3,send_clear,30362.227743152125,30367.227743152125,,,
30722.339340555285,2,send_clear,30717.339340555285,30722.339340555285,,,
31624.305359538284,0,send_clear,31619.305359538284,31624.305359538284,,,
31955.599076578095,4,send_clear,31950.599076578095,31955.599076578095,,,
34758.0,1,send_clear,34753.0,34758.0,,,
35387.793555994525,3,send_clear,35382.793555994525,35387.793555994525,,,
35759.30897265088,2,send_clear,35754.30897265088,35759.30897265088,,,
36632.08274019392,0,send_clear,36627.08274019392,36632.08274019392,,,
36990.45045975889,4,send_clear,36985.45045975889,36990.45045975889,,,
39758.0,1,send_clear,39753.0,39758.0,,,
40407.3310781948,3,send_clear,40402.3310781948,40407.3310781948,,,
40793.65094172715,2,send_clear,40788.65094172715,40793.65094172715,,,
41641.188350270575,0,send_clear,41636.188350270575,41641.188350270575,,,
42024.01455428448,4,send_clear,42019.01455428448,42024.01455428448,,,
44758.0,1,send_clear,44753.0,44758.0,,,
45425.89172428506,3,send_clear,45420.89172428506,45425.89172428506,,,
45826.290180855045,2,send_clear,45821.290180855045,45826.290180855045,,,
46651.470641799795,0,send_clear,46646.470641799795,46651.470641799795,,,
47056.41455866024,4,send_clear,47051.41455866024,47056.41455866024,,,
49758.0,1,send_clear,49753.0,49758.0,,,
50443.524338070805,3,send_clear,50438.524338070805,50443.524338070805,,,
50858.179088715835,2,send_clear,50853.179088715835,50858.179088715835,,,
51662.8332641456,0,send_clear,51657.8332641456,51662.8332641456,,,
52087.76269393451,4,send_clear,52082.76269393451,52087.76269393451,,,
54758.0,1,send_clear,54753.0,54758.0,,,
55460.27532116727,3,send_clear,55455.27532116727,55460.27532116727,,,
55889.311100338404,2,send_clear,55884.311100338404,55889.311100338404,,,
56675.18435595524,0,send_clear,56670.18435595524,56675.18435595524,,,
57118.16097703554,4,send_clear,57113.16097703554,57118.16097703554,,,
59758.0,1,send_clear,59753.0,59758.0,,,
60476.1887551089,3,send_clear,60471.1887551089,60476.1887551089,,,
60919.682183076926,2,send_clear,60914.682183076926,60919.682183076926,,,
61688.43644731133,0,send_clear,61683.43644731133,61688.43644731133,,,
62147.70195054933,4,send_clear,62142.70195054933,62147.70195054933,,,
64758.0,1,send_clear,64753.0,64758.0,,,
65491.306517353456,3,send_clear,65486.306517353456,65491.306517353456,,,
65949.29059979075,2,send_clear,65944.29059979075,65949.29059979075,,,
66702.5063549353,0,send_clear,66697.5063549353,66702.5063549353,,,
67176.46937076864,4,send_clear,67171.46937076864,67176.46937076864,,,
69758.0,1,send_clear,69753.0,69758.0,,,
70505.66839148579,3,send_clear,70500.66839148579,70505.66839148579,,,
