run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f660b-460c-73a8-bf2b-9bae5ce08cd3_0000,0.3893185532816378,10,KURAMOTO,5,2000
019f660b-460d-7230-8bfc-af6b9f0fcbf3_0001,0.26377721072673654,10,KURAMOTO,5,2000
019f660b-460e-7495-bfc2-f9de80ce3d73_0002,0.3730684977391757,10,KURAMOTO,5,2000
019f660b-460f-7a22-bd6f-bc8a4f968376_0003,0.44453956032092723,10,KURAMOTO,5,2000
019f660b-4610-7d85-906c-057fe804beed_0004,0.514975505382478,10,KURAMOTO,5,2000
019f660b-4611-79a8-a33f-0ecd0e216822_0005,0.3331953488700953,10,KURAMOTO,5,2000
019f660b-4612-78a8-a3c2-d86f17e2bf6b_0006,0.5082785980835485,10,KURAMOTO,5,2000
019f660b-4613-7568-b8c1-54caf1e8e076_0007,0.3730434637749036,10,KURAMOTO,5,2000
019f660b-4614-7c3d-a119-9ee663b7f8e5_0008,0.4079301017310516,10,KURAMOTO,5,2000
019f660b-4615-70fa-a58b-5ff6593b5425_0009,0.2996953818290356,10,KURAMOTO,5,2000
019f660b-4616-777f-babb-5f30885cf732_0010,0.3284889216974377,10,KURAMOTO,5,2000
019f660b-4617-776f-a6c8-5bd37f3a2903_0011,0.40481928448382576,10,KURAMOTO,5,2000
019f660b-4618-70e8-9d57-b4e77b9adab5_0012,0.4092908143586332,10,KURAMOTO,5,2000
019f660b-4619-7c0c-9e13-1c754c252c69_0013,0.28338832660523156,10,KURAMOTO,5,2000
019f660b-461a-7a31-9921-a12adca82743_0014,0.4277178051814328,10,KURAMOTO,5,2000
019f660b-461b-77fe-b415-5d1e30bfdd5d_0015,0.5175752280162548,10,KURAMOTO,5,2000
019f660b-461c-72ad-a10d-be8617c4ec90_0016,0.2658074534697117,10,KURAMOTO,5,2000
019f660b-461d-7fb4-9e0a-788ed2cba912_0017,0.31920577082102697,10,KURAMOTO,5,2000
019f660b-461e-7ad2-870d-57fa5aa58d29_0018,0.2425750608775184,10,KURAMOTO,5,2000
019f660b-461f-7890-8415-724b084ee7d6_0019,0.3770390489319393,10,KURAMOTO,5,2000
019f660b-4620-7837-a451-3b4884879914_0020,0.26535353848981486,10,KURAMOTO,5,2000
019f660b-4621-7375-9272-e5370b18869c_0021,0.2720687215678354,10,KURAMOTO,5,2000
019f660b-4622-771b-add9-0b3f7a2120ae_0022,0.5406895924012641,10,KURAMOTO,5,2000
019f660b-4623-7da0-a532-388f06fc0dd8_0023,0.3259255663641942,10,KURAMOTO,5,2000
019f660b-4624-7ed8-9885-94132589a1ce_0024,0.4256214600504366,10,KURAMOTO,5,2000
019f660b-4625-76ef-b728-1ef015e839dc_0025,0.2850588945390006,10,KURAMOTO,5,2000
019f660b-4626-71e9-95ca-d05fd2711857_0026,0.38469159718068024,10,KURAMOTO,5,2000
019f660b-4627-79ee-8246-25a92162cee9_0027,0.30372224173127693,10,KURAMOTO,5,2000
019f660b-4628-7b55-9c06-ea57bd55b850_0028,0.5774831513415771,10,KURAMOTO,5,2000
019f660b-4629-7179-bb33-6fc2b23b938c_0029,0.4139647859112097,10,KURAMOTO,5,2000
019f660b-462a-797c-84ed-fcbe82fa35db_0030,0.2809037859844154,10,KURAMOTO,5,2000
