run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6680-5d0f-7ec9-a306-ab9775baf4f0_0000,0.22754467126239394,10,LINEAR,10,300
019f6680-5d10-79bb-8d48-bd732713ce0b_0001,0.2275769934379,10,LINEAR,10,300
019f6680-5d11-7d77-96b5-4aa0919f655b_0002,0.1905199504976947,10,LINEAR,10,300
019f6680-5d12-7183-a6da-0ff952e6a8e6_0003,0.22499167544311233,10,LINEAR,10,300
019f6680-5d13-7eff-a0be-c97b5b4b0882_0004,0.18377746792974142,10,LINEAR,10,300
019f6680-5d14-735c-bc6d-eaf4a8eb2303_0005,0.22810710166677292,10,LINEAR,10,300
019f6680-5d15-7b93-bd3d-4ef6b4c018e2_0006,0.22778728872787607,10,LINEAR,10,300
019f6680-5d16-7f7b-89be-51f34942d226_0007,0.22389668885646646,10,LINEAR,10,300
019f6680-5d17-7ed3-8d4c-306af6dfbcb3_0008,0.18582388242806322,10,LINEAR,10,300
019f6680-5d18-7041-a0c5-23ad12f0a726_0009,0.23203679478519396,10,LINEAR,10,300
019f6680-5d19-7b44-a8b7-03192ad366d1_0010,0.1862402839709784,10,LINEAR,10,300
019f6680-5d1a-7930-a105-f1a1df1d91cb_0011,0.18760569034427835,10,LINEAR,10,300
019f6680-5d1b-7eab-ac32-730bbcbd90d5_0012,0.2250294200811839,10,LINEAR,10,300
019f6680-5d1c-71c4-9a8e-be84e4d76870_0013,0.22235407609178065,10,LINEAR,10,300
019f6680-5d1d-7f6e-85ea-1cfb53768ee4_0014,0.23263281019150947,10,LINEAR,10,300
019f6680-5d1e-76d1-bc00-e458ef63a634_0015,0.2244112593233103,10,LINEAR,10,300
019f6680-5d1f-7ae6-af2a-3ede8c40da87_0016,0.18418409870665137,10,LINEAR,10,300
019f6680-5d20-7a65-9b0a-974403d6a2fc_0017,0.18475355700555468,10,LINEAR,10,300
019f6680-5d21-7d5d-82f8-eba8c8057e8c_0018,0.22738899258859938,10,LINEAR,10,300
019f6680-5d22-7d08-87a2-0815d068dcbe_0019,0.22765143418328387,10,LINEAR,10,300
019f6680-5d23-7cef-aaaf-3158073ca93b_0020,0.19428956475769055,10,LINEAR,10,300
019f6680-5d24-7a15-ac5a-6e3fba2b9256_0021,0.22300828682595303,10,LINEAR,10,300
019f6680-5d25-76b4-838a-8263056eba41_0022,0.22527635557664522,10,LINEAR,10,300
019f6680-5d26-7b5b-95ec-3f66333e825c_0023,0.22121899837363598,10,LINEAR,10,300
019f6680-5d27-78ad-af75-058bedc3f3cf_0024,0.22382329843119816,10,LINEAR,10,300
019f6680-5d28-78f2-b24f-06509bcd7f4e_0025,0.19385844835529384,10,LINEAR,10,300
019f6680-5d29-7fb4-8151-fe11be137149_0026,0.22636682213782477,10,LINEAR,10,300
019f6680-5d2a-740e-b8b8-59175646faaf_0027,0.19008360323359466,10,LINEAR,10,300
