run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6610-0665-72b8-bcbf-c9b96aa37685_0000,0.34450860852133713,10,KURAMOTO,10,10
019f6610-0666-7bbf-a8a3-7293728d4c76_0001,0.19081454036504936,10,KURAMOTO,10,10
019f6610-0667-7b2e-bcc2-94268193d8e2_0002,0.24146043540600076,10,KURAMOTO,10,10
019f6610-0668-7141-8c93-db90543ebd32_0003,0.37546966259166686,10,KURAMOTO,10,10
019f6610-0669-7f0a-98b0-c8a77bffcd43_0004,0.024824670826870388,10,KURAMOTO,10,10
019f6610-066a-700a-9f2d-5f8a0d193d00_0005,0.1658955929145842,10,KURAMOTO,10,10
019f6610-066b-7292-83ef-2d6da0c2546e_0006,0.22064116278115034,10,KURAMOTO,10,10
019f6610-066c-76a9-bb83-70b78c0e9c67_0007,0.24105970416335526,10,KURAMOTO,10,10
019f6610-066d-7308-9279-6257800cd7ab_0008,0.6754448894868128,10,KURAMOTO,10,10
019f6610-066e-74af-9a82-4ea4c308a68b_0009,0.27534983584128075,10,KURAMOTO,10,10
019f6610-066f-7a20-9a16-e1258cdab97d_0010,0.22805360412696302,10,KURAMOTO,10,10
019f6610-0670-7106-baee-ce20d33c2e5a_0011,0.27143968451921907,10,KURAMOTO,10,10
019f6610-0671-7331-84d1-cbb682a538d9_0012,0.34623263666565923,10,KURAMOTO,10,10
019f6610-0672-7187-8e2b-63a09cc41e0d_0013,0.03018094512111975,10,KURAMOTO,10,10
019f6610-0673-717d-89e3-e3a0a25018ff_0014,0.2203721621093612,10,KURAMOTO,10,10
019f6610-0674-746f-b456-34f6d2551e48_0015,0.02408319130379711,10,KURAMOTO,10,10
019f6610-0675-7fd3-9542-ef4fbfd5f45e_0016,0.4435222271696911,10,KURAMOTO,10,10
019f6610-0676-7153-9e31-99c1d770f65a_0017,0.2912039015045784,10,KURAMOTO,10,10
019f6610-0677-7e66-82a8-d1bbc02bbd67_0018,0.2603342443502371,10,KURAMOTO,10,10
019f6610-0678-7aa7-9451-740b57427e5d_0019,0.4249967477972886,10,KURAMOTO,10,10
019f6610-0679-7584-8345-0c1da86b3075_0020,0.36081626179279613,10,KURAMOTO,10,10
019f6610-067a-7d54-839c-0bba8a841fe7_0021,0.022966922445885503,10,KURAMOTO,10,10
