run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6682-0626-7be6-9082-115106e6dd01_0000,0.4498191332475184,10,LINEAR,10,700
019f6682-0627-7d0a-878e-7071611a19d7_0001,0.4865568534627064,10,LINEAR,10,700
019f6682-0628-7a6b-a4d7-2b16458a445a_0002,0.38524903010592476,10,LINEAR,10,700
019f6682-0629-729e-8470-ebc2550a6631_0003,0.4866020076782925,10,LINEAR,10,700
019f6682-062a-7be0-9750-40e59506a0ad_0004,0.45001271370685414,10,LINEAR,10,700
019f6682-062b-7e27-b066-dcae18feeabf_0005,0.48650027145245794,10,LINEAR,10,700
019f6682-062c-747b-98dd-a10702e697b2_0006,0.44982782037232905,10,LINEAR,10,700
019f6682-062d-78f1-a6c1-fd6901a9e3a0_0007,0.4497748259167885,10,LINEAR,10,700
019f6682-062e-78dc-8409-19eaa1b124fa_0008,0.4866978215696444,10,LINEAR,10,700
019f6682-062f-7a81-a345-a9cf29bab34a_0009,0.45085747006108956,10,LINEAR,10,700
019f6682-0630-7a16-a2df-5a674f82f973_0010,0.45092542839525107,10,LINEAR,10,700
019f6682-0631-77ee-96f8-ee90f281a754_0011,0.48673071703529514,10,LINEAR,10,700
019f6682-0632-76fe-942b-ad251dc7bdf6_0012,0.450732735339961,10,LINEAR,10,700
019f6682-0633-7948-9a5b-58b866af9fb8_0013,0.48656227937071045,10,LINEAR,10,700
019f6682-0634-7180-9e14-9df1159e3b79_0014,0.3842645347478215,10,LINEAR,10,700
019f6682-0635-77ba-b730-9dcd3169b8b3_0015,0.4508838769536182,10,LINEAR,10,700
019f6682-0636-7215-8100-5351139b88c8_0016,0.4866975783899464,10,LINEAR,10,700
019f6682-0637-7b05-ba70-48a4daf84a2d_0017,0.45000051519399487,10,LINEAR,10,700
019f6682-0638-71e8-adba-48ad97a2f30c_0018,0.4499676469264524,10,LINEAR,10,700
019f6682-0639-73fd-921a-4cf05f6cd416_0019,0.44999649161055916,10,LINEAR,10,700
019f6682-063a-789c-b91a-f045f91a52ed_0020,0.38428796448860486,10,LINEAR,10,700
019f6682-063b-71f2-9c84-096cb5a9bfa0_0021,0.48733602108723034,10,LINEAR,10,700
019f6682-063c-7b33-9c9b-eb1cc31149a3_0022,0.4508608489268694,10,LINEAR,10,700
019f6682-063d-78c0-aed2-ccf7d3f705db_0023,0.4500419709066669,10,LINEAR,10,700
019f6682-063e-746a-ad0d-8793952968e5_0024,0.45000725934297237,10,LINEAR,10,700
019f6682-063f-7c67-8f9f-bee9ebb794a6_0025,0.38427823338403416,10,LINEAR,10,700
019f6682-0640-7b2c-8aec-c4347d28e208_0026,0.4499476571829374,10,LINEAR,10,700
019f6682-0641-7960-8d1b-6de7e56d1a58_0027,0.3842906900258426,10,LINEAR,10,700
019f6682-0642-798a-aff7-11db44169329_0028,0.4509188693211546,10,LINEAR,10,700
019f6682-0643-706c-873f-33b957585db8_0029,0.4934813460076408,10,LINEAR,10,700
019f6682-0644-7777-8830-5a91b59fbeab_0030,0.45003645740577997,10,LINEAR,10,700
019f6682-0645-724e-96ba-98cd82dcb9e3_0031,0.38330880406555534,10,LINEAR,10,700
019f6682-0646-79ed-8d9b-f733a4b500ea_0032,0.48745490231366323,10,LINEAR,10,700
019f6682-0647-7d57-8e85-36a3994a8bf8_0033,0.44979115301953876,10,LINEAR,10,700
019f6682-0648-71c3-9751-74bb23b4dd53_0034,0.3843150405021183,10,LINEAR,10,700
019f6682-0649-7dcb-9b0d-a7c3072635d4_0035,0.449937432581711,10,LINEAR,10,700
019f6682-064a-72f8-93cf-9605379a102f_0036,0.45068474262091796,10,LINEAR,10,700
019f6682-064b-73f9-8e99-15267d34ca2c_0037,0.38426159602369986,10,LINEAR,10,700
019f6682-064c-7514-9831-27a31f563146_0038,0.38428725397876506,10,LINEAR,10,700
019f6682-064d-77e8-b67b-2680e4950f57_0039,0.45001973658734207,10,LINEAR,10,700
019f6682-064e-7dc4-a5a5-22287c8d67ff_0040,0.48651109849573143,10,LINEAR,10,700
019f6682-064f-70d0-84d7-4e23955e5229_0041,0.45078938100651983,10,LINEAR,10,700
019f6682-0650-7933-b18d-293ac4da0dec_0042,0.48740528758843854,10,LINEAR,10,700
019f6682-0651-7c4f-b53b-8539a2607d69_0043,0.38330932042966903,10,LINEAR,10,700
019f6682-0652-7056-afe3-42b5627eaffb_0044,0.44992234937253645,10,LINEAR,10,700
019f6682-0653-7e1e-91b7-5cd8e0066d57_0045,0.4497027560123156,10,LINEAR,10,700
019f6682-0654-73c9-a70b-592f8de94ad7_0046,0.48672507080097793,10,LINEAR,10,700
