run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6667-ab80-7f1a-a96a-e3e88aa58ae3_0000,0.5370405027608887,10,LINEAR,5,7
019f6667-ab81-7115-a47d-3b10d3b472c3_0001,0.7108354335937499,10,LINEAR,5,7
019f6667-ab82-730d-8c0e-9da33ef8e048_0002,1.1727132207867814,10,LINEAR,5,7
019f6667-ab83-7eff-afb7-19f96722c635_0003,0.929944313870761,10,LINEAR,5,7
019f6667-ab84-7816-942a-af6c08933ea5_0004,0.6360445140748815,10,LINEAR,5,7
019f6667-ab85-7227-a081-2973d126f000_0005,0.4415320801983321,10,LINEAR,5,7
019f6667-ab86-7f4b-bf39-c30708283751_0006,0.9420932890063811,10,LINEAR,5,7
019f6667-ab87-7c64-adfe-62aab10df7f1_0007,0.8894908315210033,10,LINEAR,5,7
019f6667-ab88-7216-b6aa-ec300fabf97e_0008,0.963283641883104,10,LINEAR,5,7
019f6667-ab89-733e-9f86-7d582eae06fa_0009,0.42690218413269376,10,LINEAR,5,7
019f6667-ab8a-7963-b18a-6ac30996df29_0010,0.6410083064047262,10,LINEAR,5,7
019f6667-ab8b-7724-a547-8b4c5d8858ec_0011,1.0089217209201646,10,LINEAR,5,7
019f6667-ab8c-742f-82ce-4fa5f33e94aa_0012,0.6243203140064726,10,LINEAR,5,7
019f6667-ab8d-7858-be0a-2aac15940541_0013,0.5909757465209199,10,LINEAR,5,7
019f6667-ab8e-7739-848c-ae5d80eb4c19_0014,0.751631303338238,10,LINEAR,5,7
019f6667-ab8f-763d-a12d-7628501ac439_0015,0.6212011088458932,10,LINEAR,5,7
019f6667-ab90-712e-aa3a-5d2fad3aef76_0016,0.6735625818232635,10,LINEAR,5,7
019f6667-ab91-79d2-9a7f-12979c362f56_0017,0.5257999292319993,10,LINEAR,5,7
019f6667-ab92-7454-90e0-aa9daf1385d8_0018,0.9307013487618416,10,LINEAR,5,7
019f6667-ab93-7f57-9bdb-8bd2c65fe76f_0019,0.6545542412981098,10,LINEAR,5,7
019f6667-ab94-7b93-bfac-c214fd288aef_0020,0.8580292650585539,10,LINEAR,5,7
019f6667-ab95-7761-ab80-b977ed5e59fc_0021,0.5162443777267106,10,LINEAR,5,7
019f6667-ab96-7ece-b8fd-df995c05b568_0022,0.43197139952412006,10,LINEAR,5,7
019f6667-ab97-741b-a70a-15380607eda8_0023,0.8580206627197058,10,LINEAR,5,7
019f6667-ab98-7f41-beb2-9ae5e69193a7_0024,0.7296238995370363,10,LINEAR,5,7
019f6667-ab99-7bdf-bca3-069cd37493c4_0025,0.7114220017609159,10,LINEAR,5,7
