run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6664-bb2a-735a-b806-283d4d3b19a8_0000,0.756427899829177,10,LINEAR,5,1
019f6664-bb2b-7033-80ef-5c6d8a03ee42_0001,0.9707083101254061,10,LINEAR,5,1
019f6664-bb2c-76ba-9b16-3e3091c55e78_0002,1.7304751702289234,10,LINEAR,5,1
019f6664-bb2d-7144-8cb8-74ece4fa5afa_0003,1.24324911768866,10,LINEAR,5,1
019f6664-bb2e-7402-8cc9-c63fdccf3a1c_0004,0.6361028928377053,10,LINEAR,5,1
019f6664-bb2f-7f09-8fbc-7ac7e7d0ce95_0005,0.4857365458631535,10,LINEAR,5,1
019f6664-bb30-7749-acde-0f1c76e821e8_0006,1.3978891574500598,10,LINEAR,5,1
019f6664-bb31-73d1-b628-fe4dc9a5db0b_0007,1.0005133555113273,10,LINEAR,5,1
019f6664-bb32-76af-845d-33cc3e12086d_0008,1.4427044087507703,10,LINEAR,5,1
019f6664-bb33-728b-a439-afc57deb4c4c_0009,0.5096702792924857,10,LINEAR,5,1
019f6664-bb34-702c-b816-57c12d08e502_0010,0.6968686816780366,10,LINEAR,5,1
019f6664-bb35-742b-bc02-ba4f19098a2b_0011,1.3871076604182409,10,LINEAR,5,1
019f6664-bb36-7357-a468-9447c9f7fd77_0012,0.8865593384166749,10,LINEAR,5,1
019f6664-bb37-7561-8928-a171e55dfc53_0013,0.741684243580007,10,LINEAR,5,1
019f6664-bb38-7c55-b40e-80fd7714cd79_0014,0.8913370978517955,10,LINEAR,5,1
019f6664-bb39-7e40-b1b4-f478610079cb_0015,0.7206609395292194,10,LINEAR,5,1
019f6664-bb3a-7db5-8c81-40e59235386d_0016,0.803578252524361,10,LINEAR,5,1
019f6664-bb3b-72e2-9dea-c137deaa59be_0017,0.8803573375415663,10,LINEAR,5,1
019f6664-bb3c-75ef-9b6d-e5c332e3e7e0_0018,1.077643113824297,10,LINEAR,5,1
019f6664-bb3d-759c-b24b-5062843b9549_0019,0.768567840848347,10,LINEAR,5,1
019f6664-bb3e-79ac-9f56-573478df0665_0020,1.1211517439524523,10,LINEAR,5,1
019f6664-bb3f-749a-b758-215b28bd7acc_0021,0.6770287492294211,10,LINEAR,5,1
019f6664-bb40-7db0-8948-6aa336f4b7ab_0022,0.4323446059063496,10,LINEAR,5,1
019f6664-bb41-777f-9316-0cf3eee53dd3_0023,1.0534460811823998,10,LINEAR,5,1
019f6664-bb42-7eff-840b-661afc9161d0_0024,0.8501911589369812,10,LINEAR,5,1
019f6664-bb43-7de7-a56a-14a3f7c60bfc_0025,1.0038080178736628,10,LINEAR,5,1
019f6664-bb44-71f6-88f1-9cb664d2af5c_0026,0.7272537391360411,10,LINEAR,5,1
019f6664-bb45-785c-9328-4844a2823871_0027,1.353780260995198,10,LINEAR,5,1
019f6664-bb46-7c6e-b2a9-c3ca7e9c34f8_0028,1.275972941981545,10,LINEAR,5,1
019f6664-bb47-7ca2-bf2f-a36d8254ca6e_0029,1.2704550858420764,10,LINEAR,5,1
019f6664-bb48-7ace-b943-cbe733119362_0030,0.747304856446662,10,LINEAR,5,1
019f6664-bb49-7772-90ec-b46d79ebdbe9_0031,0.7823970526817666,10,LINEAR,5,1
019f6664-bb4a-7342-bb9e-4e45dbfcf184_0032,0.5383762699674545,10,LINEAR,5,1
019f6664-bb4b-7cc3-8948-a194dcc222e8_0033,0.7613935312276927,10,LINEAR,5,1
019f6664-bb4c-71b5-8f8f-47b8754156b9_0034,1.9117621894226382,10,LINEAR,5,1
019f6664-bb4d-7f71-b21c-ec92bba74041_0035,1.2457600837332048,10,LINEAR,5,1
019f6664-bb4e-77df-adde-ba21f0d3d62c_0036,1.226931729835263,10,LINEAR,5,1
019f6664-bb4f-79fa-b879-0c67145a4748_0037,0.9731730050478692,10,LINEAR,5,1
019f6664-bb50-73bd-9463-2638b1ad7575_0038,1.2325363609626623,10,LINEAR,5,1
019f6664-bb51-7038-9792-dd3aad272aac_0039,1.1963855496448323,10,LINEAR,5,1
019f6664-bb52-7bb3-a0ed-ad8b4425fce1_0040,0.6775552422960284,10,LINEAR,5,1
019f6664-bb53-7a74-87de-835e4fc0bb53_0041,1.0922088614808367,10,LINEAR,5,1
019f6664-bb54-741a-b34b-29e6049231ed_0042,1.065935036133069,10,LINEAR,5,1
019f6664-bb55-76b8-9d28-d52421214001_0043,1.3368207049585306,10,LINEAR,5,1
019f6664-bb56-7a1e-b59b-02141dbd323c_0044,0.465798706105039,10,LINEAR,5,1
