run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6672-bbff-722a-a1c5-756ea2b4eed5_0000,0.024624826931280437,10,LINEAR,5,2000
019f6672-bc00-7193-8d61-ad5c79d89231_0001,0.06287228790078994,10,LINEAR,5,2000
019f6672-bc01-7346-b851-d7cb70403501_0002,0.006511749510215133,10,LINEAR,5,2000
019f6672-bc02-7dfc-8ca6-4361ce2c0220_0003,0.7750168103940585,10,LINEAR,5,2000
019f6672-bc03-7438-93b8-3d19f812da5c_0004,0.008153157484111016,10,LINEAR,5,2000
019f6672-bc04-7979-9133-f30771515ff9_0005,0.8816072518903859,10,LINEAR,5,2000
019f6672-bc05-7b10-8849-97363f48a3c9_0006,0.1317436025420055,10,LINEAR,5,2000
019f6672-bc06-736b-9f22-53d694bed821_0007,0.07574727382485477,10,LINEAR,5,2000
019f6672-bc07-783f-88cc-18653d9b1627_0008,0.01331807017844239,10,LINEAR,5,2000
019f6672-bc08-7f77-ba5a-44da0e525d65_0009,0.06153432326043799,10,LINEAR,5,2000
019f6672-bc09-775a-861a-c7c3ea909e62_0010,0.019256325628021948,10,LINEAR,5,2000
019f6672-bc0a-79ee-a617-c0c093476640_0011,0.05911343576872138,10,LINEAR,5,2000
019f6672-bc0b-7130-9592-0e76bac51972_0012,0.8816072518904271,10,LINEAR,5,2000
019f6672-bc0c-733d-b60e-f1a57dabdd96_0013,0.07152742542223484,10,LINEAR,5,2000
019f6672-bc0d-7bab-b99b-7f3e1f765e28_0014,0.2016632012909425,10,LINEAR,5,2000
019f6672-bc0e-7306-b9a6-1d2a4e00f165_0015,0.022015585860623937,10,LINEAR,5,2000
019f6672-bc0f-7c63-83a4-716c9c5ab41f_0016,0.8816072518904209,10,LINEAR,5,2000
019f6672-bc10-7231-b8ae-c98f06ce5f8e_0017,0.07375905453679957,10,LINEAR,5,2000
019f6672-bc11-7c49-9aee-140ccd28caef_0018,0.05740879762318367,10,LINEAR,5,2000
019f6672-bc12-772f-975e-13394e9a644a_0019,0.809761984492315,10,LINEAR,5,2000
019f6672-bc13-73a4-a640-5c1380706903_0020,0.08943373071229273,10,LINEAR,5,2000
019f6672-bc14-738d-b27b-85a30b6a4cb2_0021,0.03144390714789732,10,LINEAR,5,2000
019f6672-bc15-7912-9dcb-71ba6e4351f4_0022,0.06841164587311764,10,LINEAR,5,2000
019f6672-bc16-7cfd-adb8-25669f3de504_0023,0.04536040342841757,10,LINEAR,5,2000
019f6672-bc17-724a-86e9-87e2a379638a_0024,0.02306796861288029,10,LINEAR,5,2000
019f6672-bc18-708b-8af8-15d3a8aecf0d_0025,0.08897831810341184,10,LINEAR,5,2000
019f6672-bc19-7aa3-84e3-ca7771d8efe6_0026,0.0696311757499765,10,LINEAR,5,2000
019f6672-bc1a-7b07-a386-79f0c98f7109_0027,0.12388207717638067,10,LINEAR,5,2000
019f6672-bc1b-72c3-8d50-15d6ac3b479a_0028,0.062033607935973456,10,LINEAR,5,2000
019f6672-bc1c-75d5-bd52-12ac5a6c2ce6_0029,0.02607388828468789,10,LINEAR,5,2000
019f6672-bc1d-7473-b1d7-8e525410a92d_0030,0.07620736580161355,10,LINEAR,5,2000
019f6672-bc1e-7c0f-9d88-28a865dd5eaf_0031,0.02521980604529081,10,LINEAR,5,2000
019f6672-bc1f-714d-add7-6cf94c0760da_0032,0.7750168103939594,10,LINEAR,5,2000
019f6672-bc20-703a-984f-76cbea4543ef_0033,0.775016810393985,10,LINEAR,5,2000
019f6672-bc21-7d6c-b189-2cf0646a734e_0034,0.023942699510197993,10,LINEAR,5,2000
019f6672-bc22-705a-a76b-4ee41b818ebb_0035,0.06769072834747372,10,LINEAR,5,2000
019f6672-bc23-7e66-9331-f59459c83f73_0036,0.09633749958311413,10,LINEAR,5,2000
019f6672-bc24-7477-b22b-ce7cd527614a_0037,0.07648427262449249,10,LINEAR,5,2000
019f6672-bc25-793d-b491-f237fe608528_0038,0.1263774890037839,10,LINEAR,5,2000
019f6672-bc26-76c4-8473-b9059fd4f43a_0039,0.023923266179798956,10,LINEAR,5,2000
019f6672-bc27-7e62-a71b-6cc2a4ad34de_0040,0.07228107133462523,10,LINEAR,5,2000
019f6672-bc28-78bf-99a4-81df864aa228_0041,0.025012050874806763,10,LINEAR,5,2000
019f6672-bc29-7793-a409-2500fcd2c306_0042,0.0809525090913929,10,LINEAR,5,2000
019f6672-bc2a-74b1-ad00-82848436311b_0043,0.06578371820641063,10,LINEAR,5,2000
019f6672-bc2b-79d2-84b0-06e14768f8c3_0044,0.9727093284176964,10,LINEAR,5,2000
