run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6685-b1a3-790f-9f56-11b41825a2fb_0000,0.1826002617408366,10,LINEAR,20,1
019f6685-b1a4-71a9-a683-fe7e51fc92a3_0001,0.16476448591013898,10,LINEAR,20,1
019f6685-b1a5-7942-8460-508b3310cd68_0002,0.25486017517932474,10,LINEAR,20,1
019f6685-b1a6-784c-a6b2-5e1f7102c23c_0003,0.258900184362477,10,LINEAR,20,1
019f6685-b1a7-7564-9af2-e2d2d7c1c775_0004,0.15378216250275586,10,LINEAR,20,1
019f6685-b1a8-7752-a903-71e5716f0610_0005,0.15587622975170617,10,LINEAR,20,1
019f6685-b1a9-7749-9dc2-019014cd8284_0006,0.2414639557925713,10,LINEAR,20,1
019f6685-b1aa-736d-8f0e-7c0d3f016039_0007,0.165078054836472,10,LINEAR,20,1
019f6685-b1ab-701b-89af-dc9e0cd15453_0008,0.3634975136756101,10,LINEAR,20,1
019f6685-b1ac-7af0-87c2-dbb1aadfc239_0009,0.24273725405349406,10,LINEAR,20,1
019f6685-b1ad-760c-afa0-1c097324b8cf_0010,0.16382197424029293,10,LINEAR,20,1
019f6685-b1ae-74cc-9d10-3a433d0ff4df_0011,0.2647249084958359,10,LINEAR,20,1
019f6685-b1af-7f7c-a01a-371115797da4_0012,0.28830995620668126,10,LINEAR,20,1
019f6685-b1b0-781e-b368-100f25b3aab1_0013,0.17079620951123792,10,LINEAR,20,1
019f6685-b1b1-7b16-98af-23920e620724_0014,0.21356986037707054,10,LINEAR,20,1
019f6685-b1b2-7f9d-bbcc-fd4a543e37f9_0015,0.1244592428067669,10,LINEAR,20,1
019f6685-b1b3-7bb0-8153-dd31672d71ca_0016,0.29667717123926723,10,LINEAR,20,1
019f6685-b1b4-7fb5-8caf-cb34c58bc4c9_0017,0.1519652494679931,10,LINEAR,20,1
019f6685-b1b5-71a7-b4d2-30f8b40ad685_0018,0.30890044597790844,10,LINEAR,20,1
019f6685-b1b6-75aa-955d-28d9c22f5db7_0019,0.2302184408456215,10,LINEAR,20,1
019f6685-b1b7-7a7f-bd69-8386a465d8ed_0020,0.29551503859635136,10,LINEAR,20,1
019f6685-b1b8-7f19-9b94-0a51d96339a6_0021,0.17023294816100829,10,LINEAR,20,1
019f6685-b1b9-74c2-b630-4851dd350767_0022,0.11816921019292766,10,LINEAR,20,1
019f6685-b1ba-706a-bd08-99988c9a8ff1_0023,0.17117557681772627,10,LINEAR,20,1
019f6685-b1bb-7843-bf52-dfafc55eec6c_0024,0.14927342103712568,10,LINEAR,20,1
019f6685-b1bc-71b5-8780-190b4a0d8784_0025,0.2610915506449369,10,LINEAR,20,1
019f6685-b1bd-7f78-b6d6-769703f901ec_0026,0.1281890583988234,10,LINEAR,20,1
019f6685-b1be-7c6d-8503-42af8625d9de_0027,0.4098444630030283,10,LINEAR,20,1
019f6685-b1bf-7df8-9855-760491d6a8b9_0028,0.2801489772486311,10,LINEAR,20,1
019f6685-b1c0-70a2-8183-ecc75a252ba3_0029,0.1679427282711981,10,LINEAR,20,1
019f6685-b1c1-7515-88e9-d62d81a18aba_0030,0.24695704522890544,10,LINEAR,20,1
019f6685-b1c2-7c94-a504-34e3260ab56a_0031,0.19150349300377173,10,LINEAR,20,1
019f6685-b1c3-7c31-8bf1-06d657664c2b_0032,0.16219141800331785,10,LINEAR,20,1
019f6685-b1c4-7e83-b232-d1954f63d89e_0033,0.18790384336986507,10,LINEAR,20,1
019f6685-b1c5-70cd-aef7-2939d65d3682_0034,0.18878844928804966,10,LINEAR,20,1
019f6685-b1c6-7877-ba05-5a934ec6600c_0035,0.1598341094360864,10,LINEAR,20,1
019f6685-b1c7-7b53-931d-32f2179f32be_0036,0.16232372738362516,10,LINEAR,20,1
019f6685-b1c8-7275-aeac-8440ab18997e_0037,0.1842246341118306,10,LINEAR,20,1
019f6685-b1c9-714e-b1fc-22dba62bd20d_0038,0.13626008471337364,10,LINEAR,20,1
019f6685-b1ca-70f0-944d-e2941a41bc49_0039,0.14165088215908142,10,LINEAR,20,1
019f6685-b1cb-72ba-bcee-e637a67c491a_0040,0.23313220179200878,10,LINEAR,20,1
019f6685-b1cc-7b7c-9d6a-2d428a08ca9b_0041,0.21673781849314758,10,LINEAR,20,1
019f6685-b1cd-75d7-93e7-631af890c60d_0042,0.21548986246394414,10,LINEAR,20,1
019f6685-b1ce-70cb-9f52-d08b80cb7448_0043,0.18645503486368992,10,LINEAR,20,1
019f6685-b1cf-7daf-a206-abad23dee276_0044,0.10711940976155634,10,LINEAR,20,1
019f6685-b1d0-7bab-8c52-f0fda7af0c65_0045,0.14581865017870071,10,LINEAR,20,1
019f6685-b1d1-756a-bb54-ee1c49507342_0046,0.18530450594186515,10,LINEAR,20,1
019f6685-b1d2-70cc-9b3b-165997bfb229_0047,0.31295026366491613,10,LINEAR,20,1
019f6685-b1d3-74b4-acc8-978196a7d659_0048,0.24979654015990463,10,LINEAR,20,1
019f6685-b1d4-723f-adda-262b20d6eebd_0049,0.23973466020742923,10,LINEAR,20,1
019f6685-b1d5-7cdb-9aee-2fa00391d5f9_0050,0.11565283301731913,10,LINEAR,20,1
019f6685-b1d6-72d6-9e5b-e9610577adca_0051,0.21077487266341519,10,LINEAR,20,1
019f6685-b1d7-7f32-bf27-88820c0d9146_0052,0.17168676673324074,10,LINEAR,20,1
019f6685-b1d8-7a5c-b3f7-87c9ac0eb6a8_0053,0.19462685407217414,10,LINEAR,20,1
019f6685-b1d9-70fc-996e-370943312681_0054,0.21286438663160184,10,LINEAR,20,1
019f6685-b1da-766a-bebd-5b3cadfd638e_0055,0.24859111050582028,10,LINEAR,20,1
019f6685-b1db-7d3c-bd2b-bfd0e3a7d66d_0056,0.2624810605886173,10,LINEAR,20,1
019f6685-b1dc-7c02-8c71-ea88bdf05963_0057,0.23545141709475387,10,LINEAR,20,1
019f6685-b1dd-7164-8ccf-12dedc61ed9f_0058,0.09969073176708158,10,LINEAR,20,1
019f6685-b1de-7e46-b617-d2a1ae4ab579_0059,0.2727886218695118,10,LINEAR,20,1
019f6685-b1df-791d-b32f-e86a5c69e8da_0060,0.15429045656452176,10,LINEAR,20,1
019f6685-b1e0-7040-b044-ae8bbc082d65_0061,0.17761607891490483,10,LINEAR,20,1
019f6685-b1e1-7ff7-a0de-30b9b189c83a_0062,0.1785450157317719,10,LINEAR,20,1
019f6685-b1e2-7622-8cd6-6e7e551446f4_0063,0.18922272740047524,10,LINEAR,20,1
019f6685-b1e3-7ef7-9c9a-487bfb9a3686_0064,0.29571044188309104,10,LINEAR,20,1
019f6685-b1e4-7871-aca9-b83e1da20d55_0065,0.28638628277117495,10,LINEAR,20,1
019f6685-b1e5-7aac-9aff-bf48ad00372e_0066,0.11679866984878921,10,LINEAR,20,1
019f6685-b1e6-78c5-b3a1-b71080ca7319_0067,0.11892918442479206,10,LINEAR,20,1
019f6685-b1e7-74d6-b5fc-5acdc547e682_0068,0.20120834095003381,10,LINEAR,20,1
019f6685-b1e8-7acd-984a-dc96ffb144fa_0069,0.24640836026209684,10,LINEAR,20,1
019f6685-b1e9-7eff-b048-1badeedd728c_0070,0.32424460414002965,10,LINEAR,20,1
019f6685-b1ea-7a12-9a7f-f5b664d1a8ff_0071,0.23610898021461288,10,LINEAR,20,1
019f6685-b1eb-72b8-b57d-60886f9b32cf_0072,0.26112139568308346,10,LINEAR,20,1
019f6685-b1ec-7b03-8c4f-319114e0fb22_0073,0.19709397208106894,10,LINEAR,20,1
019f6685-b1ed-702e-b324-59e6a9a62ba5_0074,0.2393859774656646,10,LINEAR,20,1
019f6685-b1ee-793a-b94d-f4a95378c03f_0075,0.3287646416512307,10,LINEAR,20,1
019f6685-b1ef-7746-9496-b674f69e4bab_0076,0.20139940405435705,10,LINEAR,20,1
019f6685-b1f0-74b6-b673-370cf1856121_0077,0.32249708471676597,10,LINEAR,20,1
019f6685-b1f1-7a22-bf8b-a7f48e29a85d_0078,0.20642062716954523,10,LINEAR,20,1
019f6685-b1f2-70cf-b71a-56015f91fe41_0079,0.19360544439356592,10,LINEAR,20,1
019f6685-b1f3-7bd6-8d38-230211497dfb_0080,0.18078596574784825,10,LINEAR,20,1
019f6685-b1f4-76c6-a1e6-18c31639b7e8_0081,0.1864973191901454,10,LINEAR,20,1
019f6685-b1f5-7082-bdf7-d63099739451_0082,0.23760102989928225,10,LINEAR,20,1
019f6685-b1f6-7de1-989a-3307dad85662_0083,0.23102341448253147,10,LINEAR,20,1
019f6685-b1f7-73c3-8fd5-7030edd58e7d_0084,0.2111427985589422,10,LINEAR,20,1
019f6685-b1f8-7d19-b0f8-055e06dd5391_0085,0.21396896284716854,10,LINEAR,20,1
019f6685-b1f9-7728-9499-1065b4899e3d_0086,0.15080182876537077,10,LINEAR,20,1
019f6685-b1fa-7360-9f95-ff1f7febaa8f_0087,0.3633441140958196,10,LINEAR,20,1
019f6685-b1fb-74ce-82d5-1fff7dce6d20_0088,0.14003689577468093,10,LINEAR,20,1
