run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f66dd-f376-79d8-be25-a07867fcd39d_0002,1.1397372866675135,9,LINEAR,50,2000
019f66dd-f378-7d43-b0bf-da245a5dde27_0004,0.926413586400913,6,LINEAR,50,2000
019f66dd-f379-7140-89cf-98d3559d2ef5_0005,0.7945306280958058,9,LINEAR,50,2000
019f66dd-f37c-7534-93f6-0fccb80e9d8d_0008,7.479638037716666e-05,8,LINEAR,50,2000
019f66dd-f37d-79d9-933c-0bf2bb9f2264_0009,0.7248668587157945,8,LINEAR,50,2000
019f66dd-f37e-719a-8d29-ecdc5c54c4e5_0010,0.4232198775471629,9,LINEAR,50,2000
019f66dd-f381-795f-9f26-82af3028d73b_0013,0.054422271418117805,10,LINEAR,50,2000
019f66dd-f384-7ec9-95be-4dcd87fd411d_0016,0.9454475451164909,10,LINEAR,50,2000
019f66dd-f385-7b9a-b95d-a9555c4a6571_0017,0.9302468910557515,5,LINEAR,50,2000
019f66dd-f387-7be4-b439-accf5158a792_0019,1.0939675736564716,8,LINEAR,50,2000
019f66dd-f388-74f2-87ed-0d854a860ac1_0020,5.668082613543903e-05,5,LINEAR,50,2000
019f66dd-f389-7d57-bcc5-a619bf675269_0021,0.8492034524952783,2,LINEAR,50,2000
019f66dd-f38a-7c45-847d-c6b849fcf44e_0022,0.7856768562500348,7,LINEAR,50,2000
019f66dd-f38c-7ad2-9cfd-6e8bb7127e55_0024,0.0007843218898950623,10,LINEAR,50,2000
019f66dd-f38e-72dd-9aee-74bec2bc98f0_0026,2.208650017134955e-05,10,LINEAR,50,2000
019f66dd-f38f-7ab2-a826-37f3f11ff25a_0027,1.079167609707962,9,LINEAR,50,2000
019f66dd-f391-732a-8fd4-80aaba5f8364_0029,0.6962890028772423,8,LINEAR,50,2000
019f66dd-f392-70ac-86ff-6c557fc43fd4_0030,0.5417666064465537,6,LINEAR,50,2000
019f66dd-f393-789f-b051-7213e5d25ebf_0031,0.4520412156829482,10,LINEAR,50,2000
019f66dd-f395-747c-9396-96b0bd692326_0033,0.951669018702946,5,LINEAR,50,2000
019f66dd-f397-72b3-9821-a8004d5027dc_0035,0.001457962960609745,10,LINEAR,50,2000
019f66dd-f398-7670-9df5-dc125159bcdb_0036,1.1633877215700128,9,LINEAR,50,2000
019f66dd-f39a-79ed-a8b8-0e2d8441f88c_0038,0.0680250844972863,8,LINEAR,50,2000
019f66dd-f39c-788a-9f40-d81dc69a3cdf_0040,8.709102497247291e-07,5,LINEAR,50,2000
019f66dd-f39d-7bbf-abea-277250193b4e_0041,0.5347974601087804,1,LINEAR,50,2000
019f66dd-f39e-74cb-9d96-f76fe9723238_0042,0.8303139909273665,9,LINEAR,50,2000
019f66dd-f3a1-74e9-8ec1-74c1396c7f3b_0045,,6,LINEAR,50,2000
019f66dd-f3a2-7076-9b43-d6f95bdfaaeb_0046,0.8673089888062844,5,LINEAR,50,2000
019f66dd-f3a3-75bb-bbad-6e062bb7515a_0047,0.9810491707794166,6,LINEAR,50,2000
019f66dd-f3a4-7ca4-8ed1-7dc458075b3e_0048,0.9043640610899907,7,LINEAR,50,2000
019f66dd-f3a5-7de9-bdfd-e43fece6469c_0049,0.7395965639660779,3,LINEAR,50,2000
019f66dd-f3a6-7a65-a6c8-8057a95ca435_0050,0.8297342211394989,8,LINEAR,50,2000
019f66dd-f3aa-77f5-83b4-536236cfa083_0054,0.06793036993180437,9,LINEAR,50,2000
019f66dd-f3ab-707e-b2af-ee0a09041074_0055,1.0040679853326704,7,LINEAR,50,2000
019f66dd-f3ac-7373-9b28-cac85c1788e6_0056,0.13603837794016588,4,LINEAR,50,2000
019f66dd-f3ad-702d-8ed6-756629a2672b_0057,0.79020912960409,4,LINEAR,50,2000
019f66dd-f3b0-7df3-9a51-eb942d04f93f_0060,0.7133695512260175,6,LINEAR,50,2000
019f66dd-f3b1-7d2a-8257-7b8a8056e122_0061,1.5055289925909745,8,LINEAR,50,2000
019f66dd-f3b2-7b85-bd41-7092187af24b_0062,,6,LINEAR,50,2000
019f66dd-f3b6-7e17-9bc4-1239c30442be_0066,0.8517910991388222,8,LINEAR,50,2000
019f66dd-f3b9-7df2-ade8-d3d7871676f0_0069,0.8067467502050835,2,LINEAR,50,2000
019f66dd-f3bb-7b41-b60a-6cef2532a700_0071,0.8873413691451361,8,LINEAR,50,2000
019f66dd-f3c0-7514-843d-22f40b8b5f15_0076,0.9521918531627325,5,LINEAR,50,2000
019f66dd-f3c3-724d-bf71-54b4416788bc_0079,1.0756662218768784,10,LINEAR,50,2000
019f66dd-f3c7-79f6-ab86-d23296404d80_0083,,6,LINEAR,50,2000
019f66dd-f3c9-74e9-991d-82dfbe9adfff_0085,0.7603056605232991,10,LINEAR,50,2000
019f66dd-f3ca-7467-8b84-eba70574e554_0086,1.0726067345644952,6,LINEAR,50,2000
019f66dd-f3cc-7863-b674-2f5700ea9768_0088,0.8089796508945448,4,LINEAR,50,2000
