run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6689-a010-7bac-9487-41ff3e716636_0000,0.013591474491607677,10,LINEAR,20,5
019f6689-a011-7071-9613-d59ca66f1abb_0001,0.031390391498779355,10,LINEAR,20,5
019f6689-a012-78e0-b27c-9d331b29fa89_0002,0.05402266417797892,10,LINEAR,20,5
019f6689-a013-779b-acfa-1903669cf262_0003,0.12790087540221043,10,LINEAR,20,5
019f6689-a014-7f76-8745-9fd8558ab0cf_0004,0.014334835311592015,10,LINEAR,20,5
019f6689-a015-71c3-b737-6244b9e4efcd_0005,0.015019790950586828,10,LINEAR,20,5
019f6689-a016-7dca-83a6-032f4065374d_0006,0.03781539606556504,10,LINEAR,20,5
019f6689-a017-780b-9384-7d1a615d1cc5_0007,0.02948264469920907,10,LINEAR,20,5
019f6689-a018-74a8-8869-c753e7c811e4_0008,0.16690571361280895,10,LINEAR,20,5
019f6689-a019-778e-ba97-a4150676fc37_0009,0.06510498381229914,10,LINEAR,20,5
019f6689-a01a-7113-86a2-93cf3dc5c567_0010,0.0167665418272602,10,LINEAR,20,5
019f6689-a01b-7053-9060-93fc8d642ab2_0011,0.08648498460331874,10,LINEAR,20,5
019f6689-a01c-709c-92e3-2bd6c0a0c816_0012,0.05863851005765006,10,LINEAR,20,5
019f6689-a01d-76b4-9632-79b384dc9f03_0013,0.019651534875680665,10,LINEAR,20,5
019f6689-a01e-792c-b03c-6448d3df2312_0014,0.040505764200947904,10,LINEAR,20,5
019f6689-a01f-74de-85b0-42c95af235d2_0015,0.011868447143144592,10,LINEAR,20,5
019f6689-a020-7970-812d-d63a177260f5_0016,0.1327277495353315,10,LINEAR,20,5
019f6689-a021-7fce-a84c-040ba4b19c38_0017,0.01583929526016255,10,LINEAR,20,5
019f6689-a022-7d60-9133-831d868141d2_0018,0.1325765511501687,10,LINEAR,20,5
019f6689-a023-779b-80eb-42e1ad8db519_0019,0.08869919119518095,10,LINEAR,20,5
019f6689-a024-7635-9228-a54311c6a965_0020,0.09488098766043283,10,LINEAR,20,5
019f6689-a025-725a-922d-067f9222de5a_0021,0.014428990320455696,10,LINEAR,20,5
019f6689-a026-72c9-a27d-3763b5464210_0022,0.02253349681436256,10,LINEAR,20,5
019f6689-a027-7015-b851-8b1b0ed57813_0023,0.017724346393642374,10,LINEAR,20,5
019f6689-a028-72c6-8d2f-9f2bf2a0109a_0024,0.04675657692369474,10,LINEAR,20,5
019f6689-a029-76b7-8fa5-49a39035da1a_0025,0.11951156967777232,10,LINEAR,20,5
019f6689-a02a-7ec1-b548-8d81213ba1dc_0026,0.026658871871669126,10,LINEAR,20,5
019f6689-a02b-7efe-832b-d0fb0fc903a7_0027,0.18035220602878585,10,LINEAR,20,5
019f6689-a02c-7efe-9cf6-755aa6d53780_0028,0.0954642512118123,10,LINEAR,20,5
019f6689-a02d-7823-8bbe-9e69f4dd38a6_0029,0.06499137815238558,10,LINEAR,20,5
019f6689-a02e-7d26-a63f-2135eacc41a0_0030,0.035834551126089534,10,LINEAR,20,5
