run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f661d-b4b0-7102-8be7-71f2ec0d704c_0000,0.23619622693753586,10,KURAMOTO,20,2
019f661d-b4b1-770f-bfca-ea7ca51d2903_0001,0.19283999175807337,10,KURAMOTO,20,2
019f661d-b4b2-7be5-a3e2-b474eeee73d7_0002,0.3042374472073647,10,KURAMOTO,20,2
019f661d-b4b3-7df4-9af4-807139f22e88_0003,0.29423932298129746,10,KURAMOTO,20,2
019f661d-b4b4-758e-9e73-bdad99abd258_0004,0.2036173940087877,10,KURAMOTO,20,2
019f661d-b4b5-7003-9833-6739dbd95870_0005,0.20271715203003932,10,KURAMOTO,20,2
019f661d-b4b6-7612-b1c5-fe6b71b78f45_0006,0.27369493513763304,10,KURAMOTO,20,2
019f661d-b4b7-7c78-bd86-1ef4e35963d7_0007,0.21245833568283454,10,KURAMOTO,20,2
019f661d-b4b8-74a1-9fb6-ff41f11a0a43_0008,0.39434803037933,10,KURAMOTO,20,2
019f661d-b4b9-77af-8d90-efa1825d8dab_0009,0.29680436802176535,10,KURAMOTO,20,2
019f661d-b4ba-7c56-8167-f0f9b871b19e_0010,0.22837668944633185,10,KURAMOTO,20,2
019f661d-b4bb-7633-9d1b-836dd027587e_0011,0.301464932221115,10,KURAMOTO,20,2
019f661d-b4bc-70d8-b570-3af5f98f37df_0012,0.34288267191758415,10,KURAMOTO,20,2
019f661d-b4bd-7628-a8da-f52716cabcc1_0013,0.23244534908377198,10,KURAMOTO,20,2
019f661d-b4be-7404-90b0-ad8cb44b0f6a_0014,0.28075949946933526,10,KURAMOTO,20,2
019f661d-b4bf-7118-9140-4eb24b0bd199_0015,0.204914712801025,10,KURAMOTO,20,2
019f661d-b4c0-712c-8979-4c65804eef2d_0016,0.35313592151021445,10,KURAMOTO,20,2
019f661d-b4c1-7cd2-8d80-cc55033639e7_0017,0.20325681032798615,10,KURAMOTO,20,2
019f661d-b4c2-7b97-ae3a-738e9ea5a642_0018,0.3307141175824363,10,KURAMOTO,20,2
019f661d-b4c3-753b-b4ca-fc45fa79d7ca_0019,0.2580307303644916,10,KURAMOTO,20,2
019f661d-b4c4-75ec-b0dd-b3e551a81a9b_0020,0.3273951724822244,10,KURAMOTO,20,2
019f661d-b4c5-7c7c-85e0-d77bd9669c60_0021,0.22109043242221568,10,KURAMOTO,20,2
019f661d-b4c6-7167-8297-6569d4b43669_0022,0.1779732344770169,10,KURAMOTO,20,2
019f661d-b4c7-7a5c-a225-9c86610fd9e2_0023,0.2326937718769563,10,KURAMOTO,20,2
019f661d-b4c8-70e9-b6ba-4c18177502a3_0024,0.1922842503351276,10,KURAMOTO,20,2
019f661d-b4c9-794b-8af8-f0be394f6852_0025,0.29359023139159746,10,KURAMOTO,20,2
019f661d-b4ca-7c62-9aab-d58942af6430_0026,0.16588491800215827,10,KURAMOTO,20,2
019f661d-b4cb-744d-a50d-2bbd48d671b2_0027,0.4618341067941893,10,KURAMOTO,20,2
019f661d-b4cc-7f06-a8dc-290b56773fc1_0028,0.33293760405571493,10,KURAMOTO,20,2
019f661d-b4cd-7cde-ac54-2c881b41d250_0029,0.19526407528190254,10,KURAMOTO,20,2
019f661d-b4ce-75b9-abfd-b6a6e0399072_0030,0.2966777563944799,10,KURAMOTO,20,2
019f661d-b4cf-762f-8ebd-5714fe5294e4_0031,0.23305967508826245,10,KURAMOTO,20,2
019f661d-b4d0-73de-a2d0-0c0ffb72c95d_0032,0.2219806667050785,10,KURAMOTO,20,2
019f661d-b4d1-79a3-aa69-dd35545d14d4_0033,0.234907615008137,10,KURAMOTO,20,2
019f661d-b4d2-708c-87dc-d449fc090f00_0034,0.2269382865792669,10,KURAMOTO,20,2
019f661d-b4d3-7b94-85b9-912b3b59254e_0035,0.2190891015574396,10,KURAMOTO,20,2
019f661d-b4d4-7750-bda7-6d9d8810feb7_0036,0.2236770113673857,10,KURAMOTO,20,2
019f661d-b4d5-7de6-a85e-e70c8ee3c848_0037,0.24036423916546928,10,KURAMOTO,20,2
019f661d-b4d6-795f-86a8-914f7ffc6310_0038,0.18272533590837642,10,KURAMOTO,20,2
019f661d-b4d7-7cc9-8046-4dce088742da_0039,0.22646829130842566,10,KURAMOTO,20,2
019f661d-b4d8-7bfb-a41c-1a8decdaca0f_0040,0.28808691636365247,10,KURAMOTO,20,2
019f661d-b4d9-788d-ae55-c3cbf8b521b2_0041,0.2620083958749067,10,KURAMOTO,20,2
019f661d-b4da-74d3-b92c-b0b50cbbd077_0042,0.24508929268596188,10,KURAMOTO,20,2
019f661d-b4db-7b39-bd6e-dd2440e22cfa_0043,0.23498686234761762,10,KURAMOTO,20,2
019f661d-b4dc-71a6-8317-617a1c3868ab_0044,0.15411465373925748,10,KURAMOTO,20,2
019f661d-b4dd-7296-a167-2119933d6aeb_0045,0.2017151557221671,10,KURAMOTO,20,2
019f661d-b4de-70f8-8f37-eeabe73a0a9c_0046,0.23213531765133277,10,KURAMOTO,20,2
019f661d-b4df-73e4-9dd8-69a97deaae3f_0047,0.3631583209825425,10,KURAMOTO,20,2
019f661d-b4e0-7444-8be2-ef4de429ab27_0048,0.3007494354628269,10,KURAMOTO,20,2
019f661d-b4e1-72e5-8409-4d7b68d0043c_0049,0.31214555735241517,10,KURAMOTO,20,2
019f661d-b4e2-75d4-8e44-9c44e35c39d1_0050,0.16553665565941894,10,KURAMOTO,20,2
019f661d-b4e3-76a2-8066-c1e7f7ddfaa6_0051,0.2496569123438272,10,KURAMOTO,20,2
019f661d-b4e4-741f-837f-bce3a4683c40_0052,0.23893737167302578,10,KURAMOTO,20,2
019f661d-b4e5-7d91-88cb-1c1d3bca0e8d_0053,0.23852536505662153,10,KURAMOTO,20,2
019f661d-b4e6-7d0b-b9c5-d15885807461_0054,0.2533580698533659,10,KURAMOTO,20,2
019f661d-b4e7-78a8-9243-ca33572b22da_0055,0.31050489273570003,10,KURAMOTO,20,2
019f661d-b4e8-73b7-8220-a0efeb6b6f47_0056,0.28619176740426633,10,KURAMOTO,20,2
019f661d-b4e9-7a2c-9648-8b4eda985c41_0057,0.2836883071951629,10,KURAMOTO,20,2
019f661d-b4ea-7dba-9b4d-3c5b33d5ab2e_0058,0.12917788839998634,10,KURAMOTO,20,2
019f661d-b4eb-71fb-8786-26b037094df3_0059,0.2993042080069939,10,KURAMOTO,20,2
019f661d-b4ec-75fd-a0a6-2d7a6c31f136_0060,0.22100378985701355,10,KURAMOTO,20,2
019f661d-b4ed-7b5c-b1d4-bf7589a688a0_0061,0.21152383627155014,10,KURAMOTO,20,2
019f661d-b4ee-7c6c-a84f-74b22ea401f9_0062,0.22847629010287016,10,KURAMOTO,20,2
019f661d-b4ef-7b18-a4bb-2054605b2290_0063,0.2518835864677811,10,KURAMOTO,20,2
019f661d-b4f0-7706-ba63-36900e3f6ad4_0064,0.35380878294457946,10,KURAMOTO,20,2
019f661d-b4f1-725b-b6a2-51d19efaee81_0065,0.3233128638242023,10,KURAMOTO,20,2
019f661d-b4f2-7242-a4b3-fbe24cd2061f_0066,0.16224882532999305,10,KURAMOTO,20,2
019f661d-b4f3-733a-8405-7a62bc0a36b9_0067,0.17308317168936677,10,KURAMOTO,20,2
019f661d-b4f4-7e93-8743-b5f8f1cb51f2_0068,0.22737821297028002,10,KURAMOTO,20,2
019f661d-b4f5-764a-881b-b1e2f8ec4d24_0069,0.27356829172884767,10,KURAMOTO,20,2
019f661d-b4f6-76ce-b454-b8ec2aabb6b1_0070,0.36457772026393687,10,KURAMOTO,20,2
019f661d-b4f7-70d5-8fd3-4a396dfd4a81_0071,0.32048451056750543,10,KURAMOTO,20,2
019f661d-b4f8-71ed-b7c6-8ecc53eb087b_0072,0.3207138516696834,10,KURAMOTO,20,2
019f661d-b4f9-7a40-87f4-11d38a692e26_0073,0.24349390497066983,10,KURAMOTO,20,2
019f661d-b4fa-7d73-a7ac-71e782fc94e0_0074,0.28156494275477495,10,KURAMOTO,20,2
019f661d-b4fb-7c0c-828a-15fa6e945d99_0075,0.3928563198357117,10,KURAMOTO,20,2
019f661d-b4fc-7a00-9ba3-a22131aec1d1_0076,0.29391150650408365,10,KURAMOTO,20,2
019f661d-b4fd-778d-8fed-fa69a83d0c0f_0077,0.38039363983666696,10,KURAMOTO,20,2
019f661d-b4fe-7a3a-a72a-4b9c5e3e6f62_0078,0.2502276300277438,10,KURAMOTO,20,2
019f661d-b4ff-7b00-8a5c-80e333e93fb5_0079,0.22274734873925497,10,KURAMOTO,20,2
019f661d-b500-7b56-84e7-439fb749cc96_0080,0.2358779972238345,10,KURAMOTO,20,2
019f661d-b501-7f49-9bfc-df6462a7b9df_0081,0.21180906755923737,10,KURAMOTO,20,2
019f661d-b502-7264-a19e-ec0ae94194cb_0082,0.2824621240866179,10,KURAMOTO,20,2
019f661d-b503-79fb-ac93-c7f21e330e67_0083,0.26814273280039025,10,KURAMOTO,20,2
019f661d-b504-756c-98bb-cd1d13f5b333_0084,0.26873172026573205,10,KURAMOTO,20,2
019f661d-b505-7d5b-9f54-6728632dcfc4_0085,0.2562498816252606,10,KURAMOTO,20,2
019f661d-b506-726c-bf7c-cd71c5dcdcc4_0086,0.2161114538328699,10,KURAMOTO,20,2
019f661d-b507-7766-b50c-ff97f4d21383_0087,0.40245643629911704,10,KURAMOTO,20,2
019f661d-b508-75a5-9437-346145b17864_0088,0.20507982590388915,10,KURAMOTO,20,2
019f661d-b509-7d7e-887c-ae9307dfaf21_0089,0.1907722690582196,10,KURAMOTO,20,2
019f661d-b50a-758f-aafd-df068c877720_0090,0.11802124759820554,10,KURAMOTO,20,2
019f661d-b50b-72e7-afd8-671e4927b78d_0091,0.22177675837488792,10,KURAMOTO,20,2
019f661d-b50c-7a38-be99-eafbdc4a9588_0092,0.22505728139584144,10,KURAMOTO,20,2
019f661d-b50d-7a8a-9e39-120d1fa16526_0093,0.22512759674114421,10,KURAMOTO,20,2
019f661d-b50e-7d3a-a592-f97223b633f8_0094,0.25499978435205384,10,KURAMOTO,20,2
019f661d-b50f-779e-9e3a-7f31af0d963b_0095,0.2654151142852467,10,KURAMOTO,20,2
019f661d-b510-71a6-ad8f-6bbc8996f49b_0096,0.2476000606680327,10,KURAMOTO,20,2
019f661d-b511-73a2-a617-bfba062bd3e1_0097,0.26479238210136546,10,KURAMOTO,20,2
019f661d-b512-7e15-9f38-a98046bb2c26_0098,0.2722114014626715,10,KURAMOTO,20,2
019f661d-b513-7467-acff-39a6368ac41c_0099,0.23535444774814757,10,KURAMOTO,20,2
019f661d-b514-7eae-9191-4b4a83862089_0100,0.2709597369658466,10,KURAMOTO,20,2
019f661d-b515-7574-8d92-33eb4ebad972_0101,0.2641716851114374,10,KURAMOTO,20,2
019f661d-b516-71c8-b1ab-b31da8df7355_0102,0.3319472356519692,10,KURAMOTO,20,2
019f661d-b517-7658-b65d-bbdeb388e8c0_0103,0.2636429591713648,10,KURAMOTO,20,2
019f661d-b518-7d3a-a062-d6b7f8e4d461_0104,0.17655717600986315,10,KURAMOTO,20,2
019f661d-b519-72c5-a7e9-2fd0adf226d7_0105,0.2243855948538087,10,KURAMOTO,20,2
019f661d-b51a-7412-8a22-1368f6ff6f4a_0106,0.3057307325795372,10,KURAMOTO,20,2
019f661d-b51b-72b8-b629-064d62d19b7c_0107,0.19488141355107114,10,KURAMOTO,20,2
019f661d-b51c-75ae-bf32-eecab8705c26_0108,0.26685190606503756,10,KURAMOTO,20,2
019f661d-b51d-7ff7-9702-5ca3d303bebf_0109,0.4085053477006495,10,KURAMOTO,20,2
019f661d-b51e-74d7-aa7b-f332e0a1059f_0110,0.15518656010486676,10,KURAMOTO,20,2
019f661d-b51f-7bcd-9579-fa9bb765de94_0111,0.2539203229152507,10,KURAMOTO,20,2
019f661d-b520-74fd-8e6a-72d18996a61d_0112,0.2530918641270778,10,KURAMOTO,20,2
019f661d-b521-75ef-996f-5a668dcf9b70_0113,0.18994399475130816,10,KURAMOTO,20,2
019f661d-b522-7ca4-b17b-7808ad52fe62_0114,0.21990499825525936,10,KURAMOTO,20,2
019f661d-b523-7e47-8a3c-5c0a6898f540_0115,0.38099286218331874,10,KURAMOTO,20,2
019f661d-b524-7d88-9429-983d70f8c06d_0116,0.25769764554688523,10,KURAMOTO,20,2
019f661d-b525-74b1-94cc-f238b364b083_0117,0.2067601161930201,10,KURAMOTO,20,2
019f661d-b526-78cd-a5fc-fd206b9ceb9f_0118,0.22807551680885094,10,KURAMOTO,20,2
019f661d-b527-76be-8ce6-eb37911f0890_0119,0.46161442607221365,10,KURAMOTO,20,2
019f661d-b528-72f9-9c5e-b5d02ac996cd_0120,0.2349006049263907,10,KURAMOTO,20,2
019f661d-b529-794c-99df-43b9192e0383_0121,0.29268511481986736,10,KURAMOTO,20,2
