run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f66ca-a9ef-7999-855d-cb41f9d92a8e_0000,0.11657271045702847,10,LINEAR,50,200
019f66ca-a9f0-7dc2-a49d-90a3a812d8ac_0001,0.11253885419276048,9,LINEAR,50,200
019f66ca-a9f1-7dd3-a4f6-d64af3fe42d7_0002,0.12393882022121225,10,LINEAR,50,200
019f66ca-a9f2-74db-99ef-79a0de6c4971_0003,0.11963963519233627,10,LINEAR,50,200
019f66ca-a9f3-7850-9218-ab62beb5cacc_0004,0.11755285808888433,9,LINEAR,50,200
019f66ca-a9f4-71c5-b60d-08ad1d95c91a_0005,0.1541540265834656,10,LINEAR,50,200
019f66ca-a9f5-75f3-a05a-76a065cb1168_0006,0.11556623964588193,9,LINEAR,50,200
019f66ca-a9f6-729c-96d8-526386460570_0007,0.10941421879692781,10,LINEAR,50,200
019f66ca-a9f7-7860-9636-e2843d90b414_0008,0.10874032707904481,9,LINEAR,50,200
019f66ca-a9f8-799d-949e-02dec46c44ed_0009,0.11579652151341913,9,LINEAR,50,200
019f66ca-a9f9-754d-9be7-95e12d19d5f2_0010,0.1101733496832913,9,LINEAR,50,200
019f66ca-a9fa-7e9d-9bde-7aaca2755dd5_0011,0.12266159454313338,10,LINEAR,50,200
019f66ca-a9fb-7f9e-a201-41de565df488_0012,0.11503373958580113,10,LINEAR,50,200
019f66ca-a9fc-70d7-a633-d4a74fb8e138_0013,0.11136262891624056,10,LINEAR,50,200
019f66ca-a9fd-7c15-afeb-a796ad8004a2_0014,0.12402734932017578,10,LINEAR,50,200
019f66ca-a9fe-7c21-b0c4-cbfd7c00daab_0015,0.12235494342370905,10,LINEAR,50,200
019f66ca-a9ff-77de-b142-22239e485738_0016,0.11372194273531508,10,LINEAR,50,200
019f66ca-aa01-71e4-a5dc-8cbacf7842e9_0018,0.11388230263425757,9,LINEAR,50,200
019f66ca-aa02-7a25-8cc0-9c7fcae59ba2_0019,0.11521470909635469,8,LINEAR,50,200
019f66ca-aa03-71fa-bd8c-09b3802fd687_0020,0.12637264999964076,10,LINEAR,50,200
019f66ca-aa04-730a-974f-3743d7b70eed_0021,0.12673628390687702,10,LINEAR,50,200
019f66ca-aa05-7a99-bc3a-8949638a567f_0022,0.11789452910506526,10,LINEAR,50,200
019f66ca-aa06-75e2-9297-c24f701010b1_0023,0.11553513244092262,6,LINEAR,50,200
019f66ca-aa07-748f-ba22-8508e10dcca4_0024,0.11498990141432909,9,LINEAR,50,200
019f66ca-aa08-7831-91dc-d41ae10d7db5_0025,0.11205087854366634,9,LINEAR,50,200
019f66ca-aa09-759e-aa8f-002e9a575045_0026,0.11495356224962329,9,LINEAR,50,200
019f66ca-aa0a-787b-adee-9b6268e285f7_0027,0.11768293555659994,8,LINEAR,50,200
019f66ca-aa0b-7a7e-876b-46c27cd54e3e_0028,0.13246448299347902,10,LINEAR,50,200
019f66ca-aa0c-78ef-8997-1935f54e0396_0029,0.10967163446015357,9,LINEAR,50,200
019f66ca-aa0d-759c-8e9e-654baceb57d4_0030,0.11050833665913777,10,LINEAR,50,200
019f66ca-aa0e-7659-9aee-44baf5c97597_0031,0.11934163695082807,10,LINEAR,50,200
019f66ca-aa0f-7104-a0ce-91ec5c0aa7b9_0032,0.1163016228345063,9,LINEAR,50,200
019f66ca-aa10-76d0-96e9-cf5da93c2e63_0033,0.12651820890763724,10,LINEAR,50,200
