run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6662-356f-7721-ac9a-4cf779fc935b_0000,0.09931226925507955,10,KURAMOTO,50,2000
019f6662-3570-7afa-880a-1842b4d1ce58_0001,0.0895123533363987,10,KURAMOTO,50,2000
019f6662-3571-7ede-9671-64f1469d33a3_0002,0.09922550725195138,10,KURAMOTO,50,2000
019f6662-3572-7023-870b-e2aff350cab9_0003,0.10200201485464606,9,KURAMOTO,50,2000
019f6662-3573-7504-8cce-38c3216b328f_0004,0.0954590021129962,10,KURAMOTO,50,2000
019f6662-3574-7475-a2b5-a95c6386e3a3_0005,0.09832562109638991,10,KURAMOTO,50,2000
019f6662-3575-7ec3-8394-3a7a0efe12a6_0006,0.08691625228395645,10,KURAMOTO,50,2000
019f6662-3576-7e59-b740-68ad0006f681_0007,0.09516904055613823,10,KURAMOTO,50,2000
019f6662-3577-70bc-8dbf-ea17158f2dd3_0008,0.10305689839357605,10,KURAMOTO,50,2000
019f6662-3578-7ae3-b11c-39bdf1c552ae_0009,0.0976330030461581,10,KURAMOTO,50,2000
019f6662-3579-76f7-b1ae-0ced5e22640e_0010,0.09249532969561777,10,KURAMOTO,50,2000
019f6662-357a-7a5b-a397-178fddf40aaa_0011,0.08692201513799984,10,KURAMOTO,50,2000
019f6662-357b-77a8-95f8-f363916401e3_0012,0.09248587177768554,10,KURAMOTO,50,2000
019f6662-357c-712b-97a9-b95f72590846_0013,0.11270862026730517,10,KURAMOTO,50,2000
019f6662-357d-73bb-b0dc-86f2b322cba6_0014,0.09017900409075848,10,KURAMOTO,50,2000
019f6662-357e-7b5c-9e30-5750240d9080_0015,0.09332743667678414,10,KURAMOTO,50,2000
019f6662-357f-7ba5-9848-89c4b063d6e1_0016,0.09149275587109126,10,KURAMOTO,50,2000
019f6662-3580-7961-b16b-17907462422f_0017,0.0917742784930452,10,KURAMOTO,50,2000
019f6662-3581-7411-af5e-a64149e2958a_0018,0.09427819348499915,10,KURAMOTO,50,2000
019f6662-3582-762b-86f9-98d79403a18e_0019,0.09912801351881043,10,KURAMOTO,50,2000
019f6662-3583-7ba8-8ec3-b911f4d63c44_0020,0.10310065474218563,10,KURAMOTO,50,2000
019f6662-3584-750c-999e-c998dfe2fbed_0021,0.08526347668129809,10,KURAMOTO,50,2000
019f6662-3585-7b1d-b72a-87e9d9f41546_0022,0.08599635106024259,10,KURAMOTO,50,2000
019f6662-3586-7688-9815-7fa8d7aed8e6_0023,0.10015771182746538,10,KURAMOTO,50,2000
019f6662-3587-73e4-bfd0-c05d87baa011_0024,0.08523372960064472,10,KURAMOTO,50,2000
019f6662-3588-753a-a2f9-8457363b29f1_0025,0.10067150144829473,10,KURAMOTO,50,2000
019f6662-3589-7573-9539-99fb2d385690_0026,0.08765376792800277,9,KURAMOTO,50,2000
