run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f66c3-c9ae-7883-91e6-6ed0dc525377_0000,0.06812259833852984,10,LINEAR,50,100
019f66c3-c9af-76c0-9f02-56495e43493d_0001,0.06053148843909636,10,LINEAR,50,100
019f66c3-c9b0-71ae-9afd-2325dfcb8619_0002,0.06383853461254997,10,LINEAR,50,100
019f66c3-c9b1-7dd0-a4d9-ec5dc63792ca_0003,0.06067273639531094,10,LINEAR,50,100
019f66c3-c9b2-7a08-b05e-baa857945267_0004,0.06516309468759854,10,LINEAR,50,100
019f66c3-c9b3-74d5-a281-456c76539ad0_0005,0.06400258743484225,10,LINEAR,50,100
019f66c3-c9b4-7d30-a157-c0ea3c2d297d_0006,0.06337674380943033,10,LINEAR,50,100
019f66c3-c9b5-7183-82d6-2cd1647c0e21_0007,0.06035901207136561,10,LINEAR,50,100
019f66c3-c9b6-7891-9f47-b6063e61ee4c_0008,0.062263152690086955,10,LINEAR,50,100
019f66c3-c9b7-7629-8560-bc0106735ffb_0009,0.06191197866535009,10,LINEAR,50,100
019f66c3-c9b8-7677-9cbc-28a82cff2f76_0010,0.0660302789451151,10,LINEAR,50,100
019f66c3-c9b9-70ab-b394-f452d07cdc3d_0011,0.06280416714670352,10,LINEAR,50,100
019f66c3-c9ba-7149-935c-52fd2044566a_0012,0.06326511188703535,10,LINEAR,50,100
019f66c3-c9bb-784d-9bf7-4a1264af03ed_0013,0.06162977702625279,10,LINEAR,50,100
019f66c3-c9bc-7b09-bbc1-54cd49b57d60_0014,0.06206293724884317,10,LINEAR,50,100
019f66c3-c9bd-7dcb-99bd-b0ae3fb28ce6_0015,0.0633105382738322,10,LINEAR,50,100
019f66c3-c9be-772d-8d25-483ae1907ecf_0016,0.059880940018092854,7,LINEAR,50,100
019f66c3-c9bf-7096-a128-cee3fbc5f021_0017,0.06460081626504045,10,LINEAR,50,100
019f66c3-c9c0-7d9b-8add-5cd56a689904_0018,0.060494244002714616,8,LINEAR,50,100
019f66c3-c9c1-7f6a-bdb9-384494d3db8d_0019,0.06217665185405504,10,LINEAR,50,100
019f66c3-c9c2-79a0-93ca-cd937165d9a9_0020,0.0654195766110338,10,LINEAR,50,100
019f66c3-c9c3-70dc-b1d0-5f9e7b4fa489_0021,0.0586152731916574,10,LINEAR,50,100
019f66c3-c9c4-761e-8cfb-83d59abf0cf8_0022,0.06393673973450203,10,LINEAR,50,100
019f66c3-c9c5-7edc-859d-713ce6c254f5_0023,0.06259547287437464,10,LINEAR,50,100
019f66c3-c9c6-7750-aa37-d282a6b5f4e7_0024,0.06414710994855333,10,LINEAR,50,100
019f66c3-c9c7-796c-ac80-5d48225ecd36_0025,0.06401360215133145,10,LINEAR,50,100
019f66c3-c9c8-70b3-a212-d39f55347d42_0026,0.06310429285886329,10,LINEAR,50,100
019f66c3-c9c9-76a9-9a83-24a06c60b479_0027,0.06134662538537951,10,LINEAR,50,100
019f66c3-c9ca-758f-9a65-1aa42edf764d_0028,0.06651521784161843,10,LINEAR,50,100
019f66c3-c9cb-73b9-8d43-c02f57ce2469_0029,0.06565251575933702,10,LINEAR,50,100
019f66c3-c9cc-736f-9a84-1d787e69bc41_0030,0.06166226063869519,10,LINEAR,50,100
019f66c3-c9cd-777e-a9fb-b8b8bb82fe27_0031,0.06401977685961119,10,LINEAR,50,100
019f66c3-c9ce-7f3e-82af-3b93c07d45c5_0032,0.0680570548257005,10,LINEAR,50,100
019f66c3-c9cf-7577-8d49-c1864ef53234_0033,0.06496550436108056,10,LINEAR,50,100
019f66c3-c9d0-77c8-befa-312a0ac2a9a6_0034,0.06050983079633893,9,LINEAR,50,100
019f66c3-c9d1-7543-ba11-8f95d7b9223e_0035,0.06222060876482879,10,LINEAR,50,100
019f66c3-c9d2-7ed0-a525-310794c15f7a_0036,0.0663238242984037,10,LINEAR,50,100
019f66c3-c9d3-7769-ba85-9aa5d62f5678_0037,0.06285686422319008,10,LINEAR,50,100
019f66c3-c9d4-7979-b9b5-ec4d9dee2a42_0038,0.06390864068199616,10,LINEAR,50,100
019f66c3-c9d5-740f-988c-8db505f339b4_0039,0.061445766887574874,10,LINEAR,50,100
019f66c3-c9d6-72f0-af2b-3e12d72e3264_0040,0.06908101476809328,10,LINEAR,50,100
019f66c3-c9d7-71ee-8913-c1394cc73c6f_0041,0.0644717656804809,10,LINEAR,50,100
019f66c3-c9d8-7a05-8821-134bf15bd937_0042,0.06257475630336504,10,LINEAR,50,100
019f66c3-c9d9-719d-a4be-6c128e2bc083_0043,0.06529158625339433,10,LINEAR,50,100
019f66c3-c9da-75d7-af24-3e28cd998279_0044,0.06701567696630147,10,LINEAR,50,100
019f66c3-c9db-76eb-8252-41390887f730_0045,0.06543030014127829,10,LINEAR,50,100
019f66c3-c9dc-756b-8fc9-c078a365937e_0046,0.06494912106696168,10,LINEAR,50,100
019f66c3-c9dd-78e7-ab0d-af4003fb05ba_0047,0.06229472592861327,10,LINEAR,50,100
019f66c3-c9de-7c6c-bb5c-e379f850c1f2_0048,0.06125316608250235,10,LINEAR,50,100
019f66c3-c9df-7c3c-b951-1b1e1962d9a0_0049,0.0626343162754492,10,LINEAR,50,100
019f66c3-c9e0-7910-b19b-94501dc85e73_0050,0.064070914928077,10,LINEAR,50,100
019f66c3-c9e1-7c2f-9970-9946715b9355_0051,0.06247978131712665,10,LINEAR,50,100
019f66c3-c9e2-77d0-8f28-eb5c0f6e4309_0052,0.06328376812579997,10,LINEAR,50,100
019f66c3-c9e3-7227-bd12-28b5e79ccaed_0053,0.06226205987110548,10,LINEAR,50,100
019f66c3-c9e4-78e6-b7a8-11c5d07fec02_0054,0.06615911656520672,10,LINEAR,50,100
019f66c3-c9e5-7ba2-a5db-ceeb89d521d6_0055,0.060467951890419626,10,LINEAR,50,100
019f66c3-c9e6-78e9-ba4f-64772aa00879_0056,0.0655786235876372,10,LINEAR,50,100
019f66c3-c9e7-7e80-9016-249df7d1670f_0057,0.06438008811285864,10,LINEAR,50,100
019f66c3-c9e8-7f71-ad24-dd7947d4cb1c_0058,0.0634761340655006,10,LINEAR,50,100
019f66c3-c9e9-7959-8506-49c54a718fc9_0059,0.06185142018860159,10,LINEAR,50,100
019f66c3-c9eb-7044-a6fa-47b315d99395_0061,0.06560882184962141,10,LINEAR,50,100
019f66c3-c9ec-77e2-9c20-9a757a5d3226_0062,0.06064875593287343,10,LINEAR,50,100
019f66c3-c9ed-73b5-93a4-0ee26f1bc192_0063,0.059345934519700806,10,LINEAR,50,100
019f66c3-c9ee-7876-b7ff-2cadb4b9bd27_0064,0.06265879809894018,10,LINEAR,50,100
019f66c3-c9ef-7757-8922-a6e52750ddd0_0065,0.06487557363436916,10,LINEAR,50,100
019f66c3-c9f0-7a78-bb88-870498fb91b4_0066,0.06498071438261485,10,LINEAR,50,100
019f66c3-c9f1-78ef-845b-62b27a76fa7b_0067,0.06581250918335393,10,LINEAR,50,100
019f66c3-c9f2-76d0-a50c-18a4716c065f_0068,0.06228629999257175,10,LINEAR,50,100
019f66c3-c9f4-76c6-911e-380b65250217_0070,0.06303653108960271,10,LINEAR,50,100
019f66c3-c9f5-7ead-9a2d-fb9b65398721_0071,0.06289217092029024,10,LINEAR,50,100
019f66c3-c9f6-7c67-a554-9e4e383dcce6_0072,0.06101073308380535,10,LINEAR,50,100
019f66c3-c9f7-7157-9202-ac51caf6f80f_0073,0.06225129391606947,10,LINEAR,50,100
019f66c3-c9f8-7c8c-a757-5ac62547a444_0074,0.06179149031061905,10,LINEAR,50,100
019f66c3-c9f9-7387-98d3-de1e996fa9ab_0075,0.0640571271846306,10,LINEAR,50,100
019f66c3-c9fa-7d8b-bd08-10637ccd5028_0076,0.06273455202950406,10,LINEAR,50,100
019f66c3-c9fb-7d6d-8f7d-b9b98fd9b5bb_0077,0.062157243918497154,10,LINEAR,50,100
019f66c3-c9fc-729a-a74d-973e8aa0ccd9_0078,0.06152683545991482,8,LINEAR,50,100
019f66c3-c9fd-7cba-972c-4b4b58102c62_0079,0.06401071194980394,10,LINEAR,50,100
019f66c3-c9fe-71cb-9227-cbcc0578604f_0080,0.06413477431936818,10,LINEAR,50,100
019f66c3-c9ff-7b5e-8434-64c0f054b1b4_0081,0.06258901857509479,10,LINEAR,50,100
019f66c3-ca00-7e6b-bb71-6cbd68e35a09_0082,0.06629978268668976,10,LINEAR,50,100
019f66c3-ca01-7011-b304-0ab408c8416c_0083,0.06331204261979291,10,LINEAR,50,100
019f66c3-ca02-7d30-a711-1cba60a0bbee_0084,0.06235018904150991,10,LINEAR,50,100
019f66c3-ca03-7f75-a38c-7629f564b9ff_0085,0.06647049101332858,10,LINEAR,50,100
019f66c3-ca04-7449-849a-e9e92c6de0f2_0086,0.06900326299357286,10,LINEAR,50,100
019f66c3-ca05-71bf-87e5-8edeb6c5b6c3_0087,0.06249910416176045,10,LINEAR,50,100
019f66c3-ca06-78d4-a64c-41ed0d5cc445_0088,0.06555303371949858,10,LINEAR,50,100
019f66c3-ca07-7535-900d-b915404c3c88_0089,0.06710208299595732,10,LINEAR,50,100
019f66c3-ca08-74c2-8fbf-ba2bc610163b_0090,0.06344981432456041,10,LINEAR,50,100
019f66c3-ca09-7f23-bce2-a01f9399c576_0091,0.06478745434274658,10,LINEAR,50,100
019f66c3-ca0a-73a1-83ca-0c70fad402b1_0092,0.06259922883086926,10,LINEAR,50,100
019f66c3-ca0b-7fcd-bc6e-874a0f45ab2c_0093,0.06478475293452066,10,LINEAR,50,100
