run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6612-6a40-7fea-a76e-c85c1cadd5e6_0000,0.030410122264881927,10,KURAMOTO,10,30
019f6612-6a41-7741-a9de-62ed65606130_0001,0.20813615738246724,10,KURAMOTO,10,30
019f6612-6a42-7f5b-aaa4-f1278c2bc029_0002,0.1766811508069574,10,KURAMOTO,10,30
019f6612-6a43-7331-9a1e-d7c7294f5c5b_0003,0.012715214174902196,10,KURAMOTO,10,30
019f6612-6a44-7bdf-ba3c-c8e08c82def8_0004,0.029660496096445405,10,KURAMOTO,10,30
019f6612-6a45-70cf-965f-2dc5813d835c_0005,0.01090165109828678,10,KURAMOTO,10,30
019f6612-6a46-7656-8760-f9dfc2b2098e_0006,0.03076141187213872,10,KURAMOTO,10,30
019f6612-6a47-76f8-9e68-11501e0878ff_0007,0.028869551609586562,10,KURAMOTO,10,30
019f6612-6a48-742f-bdc9-42fced93ca9c_0008,0.392442062881348,10,KURAMOTO,10,30
019f6612-6a49-7299-ab36-07dcd05b0dc2_0009,0.029812845836697938,10,KURAMOTO,10,30
019f6612-6a4a-72d5-b3f0-b78b6a175feb_0010,0.031116898678287003,10,KURAMOTO,10,30
019f6612-6a4b-716b-aea9-f30e9c0d1861_0011,0.0325920187611339,10,KURAMOTO,10,30
019f6612-6a4c-7da4-9d89-bd18837be54f_0012,0.030783806403198617,10,KURAMOTO,10,30
019f6612-6a4d-7f22-99d9-4620f52e1d64_0013,0.02876262178438025,10,KURAMOTO,10,30
019f6612-6a4e-79ae-ab21-508d6de528da_0014,0.029234230042868275,10,KURAMOTO,10,30
019f6612-6a4f-7694-b4e3-63074676e85b_0015,0.030551018716226196,10,KURAMOTO,10,30
019f6612-6a50-7d71-b6b6-c4c8f2825e79_0016,0.01084996303435937,10,KURAMOTO,10,30
019f6612-6a51-7d05-a3d1-d7107c874a0f_0017,0.030607852464298608,10,KURAMOTO,10,30
019f6612-6a52-7133-a125-68d4600624f3_0018,0.02923830907417515,10,KURAMOTO,10,30
019f6612-6a53-7066-a706-9123ac27d622_0019,0.03045465877646921,10,KURAMOTO,10,30
