run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6676-05e2-7247-b946-bec272b6bc7a_0000,0.18398792449505658,10,LINEAR,10,5
019f6676-05e3-7284-85ba-7c73fc452607_0001,0.1623955156683659,10,LINEAR,10,5
019f6676-05e4-7bfe-9191-700754f43254_0002,0.2282919981928079,10,LINEAR,10,5
019f6676-05e5-7877-9003-ddda6220d82f_0003,0.28847910178802805,10,LINEAR,10,5
019f6676-05e6-7da1-b50b-efd60073b3df_0004,0.024113069154625293,10,LINEAR,10,5
019f6676-05e7-7051-91f2-f71474e43654_0005,0.18172039723967565,10,LINEAR,10,5
019f6676-05e8-72c6-8874-5d63f2f80ef8_0006,0.10039982236000171,10,LINEAR,10,5
019f6676-05e9-7ed1-802a-ca1aa2d85c74_0007,0.19450889388645906,10,LINEAR,10,5
019f6676-05ea-7aa0-a317-3c84f8211b22_0008,0.5779486793204306,10,LINEAR,10,5
019f6676-05eb-7c58-b9a8-656d5521a9dc_0009,0.13907407622288348,10,LINEAR,10,5
019f6676-05ec-7411-bdfc-8574f2e9e818_0010,0.09180921845821736,10,LINEAR,10,5
019f6676-05ed-7402-9269-1fd19a40090c_0011,0.1973230660516177,10,LINEAR,10,5
019f6676-05ee-7a7b-9e24-1d9e6ea015e9_0012,0.23937976729723479,10,LINEAR,10,5
019f6676-05ef-77d2-b4c8-597e243160d4_0013,0.023451588587099736,10,LINEAR,10,5
019f6676-05f0-7160-8567-bc4b7d27bc0d_0014,0.20770667177634333,10,LINEAR,10,5
019f6676-05f1-7dbb-b525-c5b59d4095db_0015,0.022948790322045245,10,LINEAR,10,5
019f6676-05f2-7165-adc0-2ffadfe5502c_0016,0.3410667876274622,10,LINEAR,10,5
019f6676-05f3-740f-91f0-d39c43c45207_0017,0.13600696057988687,10,LINEAR,10,5
019f6676-05f4-7f82-9e0e-f2e6013ace51_0018,0.20690801089085803,10,LINEAR,10,5
019f6676-05f5-7273-98c7-ef88d94ba5eb_0019,0.33325106751523376,10,LINEAR,10,5
019f6676-05f6-7237-8f21-dd8c0a90aa66_0020,0.3840382162554187,10,LINEAR,10,5
019f6676-05f7-7489-9f92-d7d317a32d5d_0021,0.022786673839261883,10,LINEAR,10,5
019f6676-05f8-7457-8e71-d738e877853b_0022,0.022715156664413583,10,LINEAR,10,5
019f6676-05f9-7e28-9cb3-b1c41e6181b7_0023,0.0317534708722939,10,LINEAR,10,5
019f6676-05fa-7e1d-ab24-83ba188cf594_0024,0.040562159663069496,10,LINEAR,10,5
019f6676-05fb-7bb5-8b4c-dd4b015ecd63_0025,0.4193619215140931,10,LINEAR,10,5
019f6676-05fc-7108-822d-e87b6d4eb962_0026,0.21113538943685867,10,LINEAR,10,5
019f6676-05fd-799d-ba14-a9d4ae5f2129_0027,0.43956468258045184,10,LINEAR,10,5
019f6676-05fe-709e-bcb4-2998ddbf5edb_0028,0.2382466517508978,10,LINEAR,10,5
019f6676-05ff-75d1-aab4-755af5c1b1d3_0029,0.3815378560066544,10,LINEAR,10,5
019f6676-0600-7661-8052-d1b259367ace_0030,0.04503511722735002,10,LINEAR,10,5
019f6676-0601-7dda-95b0-2592c236cfe5_0031,0.21665280049336832,10,LINEAR,10,5
019f6676-0602-71c4-b2c9-6962ca20c9c1_0032,0.07030323040099126,10,LINEAR,10,5
019f6676-0603-7bb1-9245-894dbd22a9ec_0033,0.3798650583109141,10,LINEAR,10,5
019f6676-0604-7d2a-9189-029d757610da_0034,0.3489264644512479,10,LINEAR,10,5
019f6676-0605-7589-9c15-080a01cc9ffb_0035,0.051813404890908445,10,LINEAR,10,5
019f6676-0606-76c3-82f6-49802575c6fe_0036,0.15599284363901458,10,LINEAR,10,5
019f6676-0607-7719-8549-086ee8cabf87_0037,0.38379942967018543,10,LINEAR,10,5
019f6676-0608-7aaf-b654-7b45a3bc92d4_0038,0.10457641411075953,10,LINEAR,10,5
019f6676-0609-740e-b3c3-175c51013561_0039,0.13113441695122707,10,LINEAR,10,5
