run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6622-562a-7fb0-a41e-b54c83630429_0000,0.16264843234194543,10,KURAMOTO,20,10
019f6622-562b-76d3-8b6e-a5648dae1011_0001,0.1262127855707877,10,KURAMOTO,20,10
019f6622-562c-79f1-8429-1c584ae2eb40_0002,0.17989719248614885,10,KURAMOTO,20,10
019f6622-562d-7b19-8897-b519a38d27e5_0003,0.23162730710519003,10,KURAMOTO,20,10
019f6622-562e-7969-b489-fcdf89749732_0004,0.08829090137061832,10,KURAMOTO,20,10
019f6622-562f-7bbe-9c7e-a76bc91c8fcc_0005,0.06674072227302814,10,KURAMOTO,20,10
019f6622-5630-7f61-84ec-374c34c12ac4_0006,0.17713539535258502,10,KURAMOTO,20,10
019f6622-5631-7456-855c-64c1598ec4dd_0007,0.15286970497026703,10,KURAMOTO,20,10
019f6622-5632-791b-adbb-16b0ff8203f0_0008,0.3243742318562744,10,KURAMOTO,20,10
019f6622-5633-7dbb-90bf-dbb99ab27833_0009,0.17917913712211628,10,KURAMOTO,20,10
019f6622-5634-78a8-b240-63ae000f5544_0010,0.09683142350227372,10,KURAMOTO,20,10
019f6622-5635-7e7a-bdd7-bcf8451aa238_0011,0.18180266707683607,10,KURAMOTO,20,10
019f6622-5636-7310-ba62-57d9fad589f2_0012,0.24552651825897093,10,KURAMOTO,20,10
019f6622-5637-7cfe-a1f6-d7a593a244b4_0013,0.14156393640367954,10,KURAMOTO,20,10
019f6622-5638-7b59-a732-80f5cd4da5a4_0014,0.14590445005261946,10,KURAMOTO,20,10
019f6622-5639-7101-9b9e-19780c34c616_0015,0.04420761863187404,10,KURAMOTO,20,10
019f6622-563a-7c97-ab4f-bcb07bb32d13_0016,0.25433877278814154,10,KURAMOTO,20,10
019f6622-563b-798a-9c0e-a61ad4e3cf52_0017,0.09626962535779857,10,KURAMOTO,20,10
019f6622-563c-7568-b507-3ad03a3d89bc_0018,0.18158430200728204,10,KURAMOTO,20,10
019f6622-563d-7224-b1b1-747706e90887_0019,0.1598256976693478,10,KURAMOTO,20,10
019f6622-563e-7cd9-b9ff-f08ac697c597_0020,0.2167584896719978,10,KURAMOTO,20,10
019f6622-563f-7beb-a82b-579f8030ad3b_0021,0.11644206789055848,10,KURAMOTO,20,10
