run_id,final_10_cycle_adjacent_phase_gap_std_mean_rad,final_10_observed_cycle_count,coupling_function,device_count,k
019f6614-021d-7991-be12-87d4ea77808e_0000,0.07760735711566673,10,KURAMOTO,10,70
019f6614-021e-7f03-9975-7218466a0b8a_0001,0.06045532854473431,10,KURAMOTO,10,70
019f6614-021f-7a19-a9bd-20b06e5fb692_0002,0.05850473181008459,10,KURAMOTO,10,70
019f6614-0220-7ffc-9958-89d38fce6b57_0003,0.06340216333156747,10,KURAMOTO,10,70
019f6614-0221-76fb-a473-bf6317d21652_0004,0.07908741861605849,10,KURAMOTO,10,70
019f6614-0222-77be-a82e-61a7815fc53d_0005,0.0945260292312498,10,KURAMOTO,10,70
019f6614-0223-71a5-bc0a-c6c615b7f882_0006,0.06114036503475887,10,KURAMOTO,10,70
019f6614-0224-7df1-ad74-aa034aebb9c7_0007,0.060355236662049935,10,KURAMOTO,10,70
019f6614-0225-7a53-a84c-e996a8ddbaeb_0008,0.08099692145118544,10,KURAMOTO,10,70
019f6614-0226-7ccc-a4da-7ad49e17367d_0009,0.06518986547940797,10,KURAMOTO,10,70
019f6614-0227-702c-a203-a10469ec8d8e_0010,0.0991547947843572,10,KURAMOTO,10,70
019f6614-0228-7674-8868-366408d30a42_0011,0.0801748769804684,10,KURAMOTO,10,70
019f6614-0229-76bf-918c-23774fe304ee_0012,0.09523468828086956,10,KURAMOTO,10,70
019f6614-022a-7366-92bb-047d8f7e5283_0013,0.07894922279167475,10,KURAMOTO,10,70
019f6614-022b-7572-a7bf-ee6bdfb7063d_0014,0.06479338691773405,10,KURAMOTO,10,70
019f6614-022c-7997-8f06-c2fb6b654d32_0015,0.06092705423621371,10,KURAMOTO,10,70
019f6614-022d-7327-a601-5d74bc6c7570_0016,0.09883856613499975,10,KURAMOTO,10,70
019f6614-022e-7455-924b-21f4a08296e1_0017,0.12208674964992702,10,KURAMOTO,10,70
019f6614-022f-76aa-a7bb-9e996c237150_0018,0.08010880878399258,10,KURAMOTO,10,70
019f6614-0230-75ac-ac36-10667220e57e_0019,0.07709472295486544,10,KURAMOTO,10,70
019f6614-0231-7953-bf98-28b12ea42ffe_0020,0.07711342554754867,10,KURAMOTO,10,70
019f6614-0232-74bb-bb6c-336e3e26e6a7_0021,0.07625237481787753,10,KURAMOTO,10,70
019f6614-0233-7cd7-9dce-409bc5adc36a_0022,0.0919405698807546,10,KURAMOTO,10,70
019f6614-0234-71e5-8947-ef40536088f9_0023,0.08140646961252959,10,KURAMOTO,10,70
019f6614-0235-704c-a4fe-8e23cdcc8df5_0024,0.08530494631104543,10,KURAMOTO,10,70
019f6614-0236-7436-ab01-ba4497bc3383_0025,0.025335017528109276,10,KURAMOTO,10,70
019f6614-0237-73c1-9e4a-3c12d929ec40_0026,0.04590485695419855,10,KURAMOTO,10,70
019f6614-0238-7727-b290-7ad06e61243e_0027,0.07679083926429746,10,KURAMOTO,10,70
019f6614-0239-7cb2-aa6e-dc9f64ca2689_0028,0.08153502963393741,10,KURAMOTO,10,70
019f6614-023a-799c-94e1-e9265e7e5b12_0029,0.08520016974764288,10,KURAMOTO,10,70
019f6614-023b-748a-90a0-e8597affd551_0030,0.0803747844446895,10,KURAMOTO,10,70
019f6614-023c-7004-b349-f86cc8eaed66_0031,0.07974026354898851,10,KURAMOTO,10,70
019f6614-023d-706d-b6d3-b9ca926bd039_0032,0.07903199991634927,10,KURAMOTO,10,70
019f6614-023e-79b0-904e-bddd233cae0a_0033,0.07969483056959561,10,KURAMOTO,10,70
019f6614-023f-7302-8410-513e2f076d0d_0034,0.04069966964635148,10,KURAMOTO,10,70
019f6614-0240-7798-80c3-5935cab9b1b7_0035,0.08076939760829156,10,KURAMOTO,10,70
019f6614-0241-7d25-9f1a-084bce42d150_0036,0.04493492793725428,10,KURAMOTO,10,70
019f6614-0242-7d37-bfbe-eacc859a02b7_0037,0.08175072387196458,10,KURAMOTO,10,70
019f6614-0243-7678-b4e5-adaf1b4662d5_0038,0.09862872469155214,10,KURAMOTO,10,70
019f6614-0244-7df8-bc7c-5bf61c7c7fdd_0039,0.08142045986504598,10,KURAMOTO,10,70
019f6614-0245-75e1-8ae7-902680de684f_0040,0.09852470803201432,10,KURAMOTO,10,70
019f6614-0246-781b-9626-674ebfe5ab22_0041,0.08392414546528407,10,KURAMOTO,10,70
019f6614-0247-7812-bc6c-697ac0a50103_0042,0.04420223954438428,10,KURAMOTO,10,70
019f6614-0248-7888-a9e5-af923778c772_0043,0.07982744092005994,10,KURAMOTO,10,70
019f6614-0249-783b-a1d8-57ed95fe6714_0044,0.0662273178044962,10,KURAMOTO,10,70
