function,label,residual_column,time_point_min,k,residual_phase_spacing_error,n_runs
LINEAR,frog chorus based,residual_median,30,54.0,0.0377588495051489,491
LINEAR,frog chorus based,residual_median,30,55.0,0.0380787877089746,495
LINEAR,frog chorus based,residual_median,30,56.0,0.0384595649169122,494
LINEAR,frog chorus based,residual_median,30,57.0,0.0389165779615503,494
LINEAR,frog chorus based,residual_median,30,58.0,0.0391627318145458,492
LINEAR,frog chorus based,residual_median,30,59.0,0.0395967076353003,495
LINEAR,frog chorus based,residual_median,30,60.0,0.0400228438312967,490
LINEAR,frog chorus based,residual_median,30,61.0,0.040449926641039,497
LINEAR,frog chorus based,residual_median,30,62.0,0.0407102347732745,489
LINEAR,frog chorus based,residual_median,30,63.0,0.0411997459556229,494
LINEAR,frog chorus based,residual_median,30,64.0,0.0415852171331662,493
LINEAR,frog chorus based,residual_median,30,65.0,0.0420856441081503,491
LINEAR,frog chorus based,residual_median,30,66.0,0.042513846578299,498
LINEAR,frog chorus based,residual_median,30,67.0,0.0428641669588245,491
LINEAR,frog chorus based,residual_median,30,68.0,0.0432317077559356,494
LINEAR,frog chorus based,residual_median,30,69.0,0.0436497791279685,494
LINEAR,frog chorus based,residual_median,30,70.0,0.044151359446309,493
LINEAR,frog chorus based,residual_median,30,71.0,0.0444285070519678,494
LINEAR,frog chorus based,residual_median,30,72.0,0.0449439358584322,493
LINEAR,frog chorus based,residual_median,30,73.0,0.0454209152507439,493
LINEAR,frog chorus based,residual_median,30,74.0,0.0458999712780838,494
LINEAR,frog chorus based,residual_median,30,75.0,0.046178041986614,491
LINEAR,frog chorus based,residual_median,30,76.0,0.04668354116625,497
LINEAR,frog chorus based,residual_median,30,77.0,0.0471396067597493,494
LINEAR,frog chorus based,residual_median,30,78.0,0.0475855775036201,494
LINEAR,frog chorus based,residual_median,30,79.0,0.048103224839824,494
LINEAR,frog chorus based,residual_median,30,80.0,0.0486565990938013,493
LINEAR,frog chorus based,residual_median,30,81.0,0.0491401541783743,494
LINEAR,frog chorus based,residual_median,30,82.0,0.0496406005999471,496
LINEAR,frog chorus based,residual_median,30,83.0,0.0500595284338357,492
LINEAR,frog chorus based,residual_median,30,84.0,0.0505832083128344,495
LINEAR,frog chorus based,residual_median,30,85.0,0.0510142384886265,492
LINEAR,frog chorus based,residual_median,30,86.0,0.0516046292203541,493
LINEAR,frog chorus based,residual_median,30,87.0,0.0520356199691299,491
LINEAR,frog chorus based,residual_median,30,88.0,0.0526056894060108,493
LINEAR,frog chorus based,residual_median,30,89.0,0.0530524007144384,490
LINEAR,frog chorus based,residual_median,30,90.0,0.0535708644320974,492
LINEAR,frog chorus based,residual_median,30,91.0,0.0540643804723844,494
LINEAR,frog chorus based,residual_median,30,92.0,0.0545860129097558,495
LINEAR,frog chorus based,residual_median,30,93.0,0.0552583249550904,493
LINEAR,frog chorus based,residual_median,30,94.0,0.0555814258653265,491
LINEAR,frog chorus based,residual_median,30,95.0,0.0562151732346843,495
LINEAR,frog chorus based,residual_median,30,96.0,0.0567822121351543,494
LINEAR,frog chorus based,residual_median,30,97.0,0.057214118162823,493
LINEAR,frog chorus based,residual_median,30,98.0,0.05766848145056,491
LINEAR,frog chorus based,residual_median,30,99.0,0.0582908371348129,489
LINEAR,frog chorus based,residual_median,30,100.0,0.0588699936678309,493
LINEAR,frog chorus based,residual_median,30,101.0,0.0594210517730458,494
LINEAR,frog chorus based,residual_median,30,102.0,0.0597585408444789,491
LINEAR,frog chorus based,residual_median,30,103.0,0.0603167715486338,490
LINEAR,frog chorus based,residual_median,30,104.0,0.0609967344723055,491
LINEAR,frog chorus based,residual_median,30,105.0,0.0616982106134941,494
LINEAR,frog chorus based,residual_median,30,106.0,0.0621728030993443,495
LINEAR,frog chorus based,residual_median,30,107.0,0.0623940894468203,497
LINEAR,frog chorus based,residual_median,30,108.0,0.0632619043904474,494
LINEAR,frog chorus based,residual_median,30,109.0,0.0637908497454137,489
LINEAR,frog chorus based,residual_median,30,110.0,0.0640847784741761,488
LINEAR,frog chorus based,residual_median,30,111.0,0.0649520619358037,493
LINEAR,frog chorus based,residual_median,30,112.0,0.065271704856054,494
LINEAR,frog chorus based,residual_median,30,113.0,0.0657133671212384,493
LINEAR,frog chorus based,residual_median,30,114.0,0.0663120974256065,495
LINEAR,frog chorus based,residual_median,30,115.0,0.0668437205645091,493
LINEAR,frog chorus based,residual_median,30,116.0,0.0673075141191647,492
LINEAR,frog chorus based,residual_median,30,117.0,0.0679035901969716,493
LINEAR,frog chorus based,residual_median,30,118.0,0.0684186200797949,494
LINEAR,frog chorus based,residual_median,30,119.0,0.0688509905334044,492
LINEAR,frog chorus based,residual_median,30,120.0,0.06914216934421,496
LINEAR,frog chorus based,residual_median,30,121.0,0.0696038822664786,496
LINEAR,frog chorus based,residual_median,30,122.0,0.0701243447923538,495
LINEAR,frog chorus based,residual_median,30,123.0,0.070500270818566,496
LINEAR,frog chorus based,residual_median,30,124.0,0.0710805721684258,493
LINEAR,frog chorus based,residual_median,30,125.0,0.071671430172716,494
LINEAR,frog chorus based,residual_median,30,126.0,0.0716457123599448,491
LINEAR,frog chorus based,residual_median,30,127.0,0.0725003516473765,493
LINEAR,frog chorus based,residual_median,30,128.0,0.0726953899994569,486
LINEAR,frog chorus based,residual_median,30,129.0,0.0730780009353179,493
LINEAR,frog chorus based,residual_median,30,130.0,0.0736679808309121,485
LINEAR,frog chorus based,residual_median,30,131.0,0.0739353941310894,493
LINEAR,frog chorus based,residual_median,30,132.0,0.0745950451515674,493
LINEAR,frog chorus based,residual_median,30,133.0,0.0750065962891678,490
LINEAR,frog chorus based,residual_median,30,134.0,0.0753425448566834,489
LINEAR,frog chorus based,residual_median,30,135.0,0.0760026911464683,491
LINEAR,frog chorus based,residual_median,30,136.0,0.0764089898804593,494
LINEAR,frog chorus based,residual_median,30,137.0,0.0764793402474328,490
LINEAR,frog chorus based,residual_median,30,138.0,0.076922744802643,490
LINEAR,frog chorus based,residual_median,30,139.0,0.077755280938067,497
LINEAR,frog chorus based,residual_median,30,140.0,0.0782440619643966,493
LINEAR,frog chorus based,residual_median,30,141.0,0.0786289092746779,493
LINEAR,frog chorus based,residual_median,30,142.0,0.0789294487204844,486
LINEAR,frog chorus based,residual_median,30,143.0,0.0792843866663544,492
LINEAR,frog chorus based,residual_median,30,144.0,0.0799717418708648,496
LINEAR,frog chorus based,residual_median,30,145.0,0.080605609307124,490
LINEAR,frog chorus based,residual_median,30,146.0,0.0805120330055223,489
LINEAR,frog chorus based,residual_median,30,147.0,0.0810161611983419,493
LINEAR,frog chorus based,residual_median,30,148.0,0.0819871983399445,489
LINEAR,frog chorus based,residual_median,30,149.0,0.0824314285709022,490
LINEAR,frog chorus based,residual_median,30,150.0,0.0829446205882786,492
LINEAR,frog chorus based,residual_3min_median,3,1.0,0.0821557856127752,499
LINEAR,frog chorus based,residual_3min_median,3,2.0,0.0765222887710779,499
LINEAR,frog chorus based,residual_3min_median,3,3.0,0.0711568291488798,500
LINEAR,frog chorus based,residual_3min_median,3,4.0,0.0659823448877444,500
LINEAR,frog chorus based,residual_3min_median,3,5.0,0.0617259233762278,500
LINEAR,frog chorus based,residual_3min_median,3,6.0,0.0580577963402744,500
LINEAR,frog chorus based,residual_3min_median,3,7.0,0.0548139634406456,500
LINEAR,frog chorus based,residual_3min_median,3,8.0,0.0521047734280451,500
LINEAR,frog chorus based,residual_3min_median,3,9.0,0.0498567026398087,499
LINEAR,frog chorus based,residual_3min_median,3,10.0,0.0476465582374012,498
LINEAR,frog chorus based,residual_3min_median,3,11.0,0.045699267838828,498
LINEAR,frog chorus based,residual_3min_median,3,12.0,0.0437794550123898,498
LINEAR,frog chorus based,residual_3min_median,3,13.0,0.0420733958976122,499
LINEAR,frog chorus based,residual_3min_median,3,14.0,0.0408249197645059,495
LINEAR,frog chorus based,residual_3min_median,3,15.0,0.0394556720485328,496
LINEAR,frog chorus based,residual_3min_median,3,16.0,0.0383758791229895,495
LINEAR,frog chorus based,residual_3min_median,3,17.0,0.0373294937056889,498
LINEAR,frog chorus based,residual_3min_median,3,18.0,0.0365751537960052,493
LINEAR,frog chorus based,residual_3min_median,3,19.0,0.0358234969956895,494
LINEAR,frog chorus based,residual_3min_median,3,20.0,0.0351726644099547,495
LINEAR,frog chorus based,residual_3min_median,3,21.0,0.034894872937385,491
LINEAR,frog chorus based,residual_3min_median,3,22.0,0.0346007854567476,491
LINEAR,frog chorus based,residual_3min_median,3,23.0,0.0343824551850118,491
LINEAR,frog chorus based,residual_3min_median,3,24.0,0.0341039176369859,490
LINEAR,frog chorus based,residual_3min_median,3,25.0,0.033948176380072,493
LINEAR,frog chorus based,residual_3min_median,3,26.0,0.0342463474457534,492
LINEAR,frog chorus based,residual_3min_median,3,27.0,0.034168989168344,493
LINEAR,frog chorus based,residual_3min_median,3,28.0,0.0343899078542686,496
LINEAR,frog chorus based,residual_3min_median,3,29.0,0.0341532033152591,492
LINEAR,frog chorus based,residual_3min_median,3,30.0,0.0342560042438219,494
LINEAR,frog chorus based,residual_3min_median,3,31.0,0.0344431295046337,491
LINEAR,frog chorus based,residual_3min_median,3,32.0,0.0350015199101583,489
LINEAR,frog chorus based,residual_3min_median,3,33.0,0.0349757468601112,493
LINEAR,frog chorus based,residual_3min_median,3,34.0,0.0352929998493184,492
LINEAR,frog chorus based,residual_3min_median,3,35.0,0.035590671071973,489
LINEAR,frog chorus based,residual_3min_median,3,36.0,0.0357092916969274,494
LINEAR,frog chorus based,residual_3min_median,3,37.0,0.0363116788640445,492
LINEAR,frog chorus based,residual_3min_median,3,38.0,0.0366676851157544,488
LINEAR,frog chorus based,residual_3min_median,3,39.0,0.0371548564261341,491
LINEAR,frog chorus based,residual_3min_median,3,40.0,0.0372926798507185,494
LINEAR,frog chorus based,residual_3min_median,3,41.0,0.0375434474880903,489
LINEAR,frog chorus based,residual_3min_median,3,42.0,0.0377410952655136,492
LINEAR,frog chorus based,residual_3min_median,3,43.0,0.0383099354882555,495
LINEAR,frog chorus based,residual_3min_median,3,44.0,0.0384953264084076,492
LINEAR,frog chorus based,residual_3min_median,3,45.0,0.0388171975180384,494
LINEAR,frog chorus based,residual_3min_median,3,46.0,0.0392460418983829,494
LINEAR,frog chorus based,residual_3min_median,3,47.0,0.0394356766391211,491
LINEAR,frog chorus based,residual_3min_median,3,48.0,0.0397971405432134,495
LINEAR,frog chorus based,residual_3min_median,3,49.0,0.0401975944719229,491
LINEAR,frog chorus based,residual_3min_median,3,50.0,0.0406609411455616,492
LINEAR,frog chorus based,residual_3min_median,3,51.0,0.040980144360976,494
LINEAR,frog chorus based,residual_3min_median,3,52.0,0.0414819497696971,491
LINEAR,frog chorus based,residual_3min_median,3,53.0,0.0418670446774643,487
LINEAR,frog chorus based,residual_3min_median,3,54.0,0.0422802687543353,491
LINEAR,frog chorus based,residual_3min_median,3,55.0,0.0426283650775921,495
LINEAR,frog chorus based,residual_3min_median,3,56.0,0.0430345887124091,494
LINEAR,frog chorus based,residual_3min_median,3,57.0,0.0434308009278711,494
LINEAR,frog chorus based,residual_3min_median,3,58.0,0.0436075636480803,492
LINEAR,frog chorus based,residual_3min_median,3,59.0,0.0440385960507626,495
LINEAR,frog chorus based,residual_3min_median,3,60.0,0.0443345615024277,490
LINEAR,frog chorus based,residual_3min_median,3,61.0,0.0449080213158397,497
LINEAR,frog chorus based,residual_3min_median,3,62.0,0.0451949789460195,489
LINEAR,frog chorus based,residual_3min_median,3,63.0,0.0454802032632767,494
LINEAR,frog chorus based,residual_3min_median,3,64.0,0.0456314651244196,493
LINEAR,frog chorus based,residual_3min_median,3,65.0,0.0460696114837412,491
LINEAR,frog chorus based,residual_3min_median,3,66.0,0.0462572610874819,498
LINEAR,frog chorus based,residual_3min_median,3,67.0,0.046404646676534,491
LINEAR,frog chorus based,residual_3min_median,3,68.0,0.0467930300314578,494
LINEAR,frog chorus based,residual_3min_median,3,69.0,0.0469730688746923,494
LINEAR,frog chorus based,residual_3min_median,3,70.0,0.0473217254378023,493
LINEAR,frog chorus based,residual_3min_median,3,71.0,0.047540497231637,494
LINEAR,frog chorus based,residual_3min_median,3,72.0,0.0476875162624977,493
LINEAR,frog chorus based,residual_3min_median,3,73.0,0.0479665113015219,493
LINEAR,frog chorus based,residual_3min_median,3,74.0,0.0484676816071702,494
LINEAR,frog chorus based,residual_3min_median,3,75.0,0.0485810953941821,491
LINEAR,frog chorus based,residual_3min_median,3,76.0,0.0489319889939207,497
LINEAR,frog chorus based,residual_3min_median,3,77.0,0.0493386676095144,494
LINEAR,frog chorus based,residual_3min_median,3,78.0,0.0494857981618887,494
LINEAR,frog chorus based,residual_3min_median,3,79.0,0.0497812411592639,494
LINEAR,frog chorus based,residual_3min_median,3,80.0,0.0500862864010055,493
LINEAR,frog chorus based,residual_3min_median,3,81.0,0.0502379623233231,494
LINEAR,frog chorus based,residual_3min_median,3,82.0,0.050655630447962,496
LINEAR,frog chorus based,residual_3min_median,3,83.0,0.0510578233941031,492
LINEAR,frog chorus based,residual_3min_median,3,84.0,0.0514040321781746,495
LINEAR,frog chorus based,residual_3min_median,3,85.0,0.0517720230165081,492
LINEAR,frog chorus based,residual_3min_median,3,86.0,0.0520207398069395,493
LINEAR,frog chorus based,residual_3min_median,3,87.0,0.0522820033079506,491
LINEAR,frog chorus based,residual_3min_median,3,88.0,0.0527526301789508,493
LINEAR,frog chorus based,residual_3min_median,3,89.0,0.0531602174902785,490
LINEAR,frog chorus based,residual_3min_median,3,90.0,0.0535518875827104,492
LINEAR,frog chorus based,residual_3min_median,3,91.0,0.0537424564735168,494
LINEAR,frog chorus based,residual_3min_median,3,92.0,0.0543486521378874,495
LINEAR,frog chorus based,residual_3min_median,3,93.0,0.0545718399549907,493
LINEAR,frog chorus based,residual_3min_median,3,94.0,0.0552483887912133,491
LINEAR,frog chorus based,residual_3min_median,3,95.0,0.0556853003796951,495
LINEAR,frog chorus based,residual_3min_median,3,96.0,0.0558684383149436,494
LINEAR,frog chorus based,residual_3min_median,3,97.0,0.0563533086470557,493
LINEAR,frog chorus based,residual_3min_median,3,98.0,0.0566934814257666,491
LINEAR,frog chorus based,residual_3min_median,3,99.0,0.0572167397695213,489
LINEAR,frog chorus based,residual_3min_median,3,100.0,0.057556856429249,493
LINEAR,frog chorus based,residual_3min_median,3,101.0,0.0580395670334533,494
LINEAR,frog chorus based,residual_3min_median,3,102.0,0.0586307820063743,491
LINEAR,frog chorus based,residual_3min_median,3,103.0,0.0592391968564882,490
LINEAR,frog chorus based,residual_3min_median,3,104.0,0.0596906825552375,491
LINEAR,frog chorus based,residual_3min_median,3,105.0,0.0601870924091621,494
LINEAR,frog chorus based,residual_3min_median,3,106.0,0.0607010635800015,495
LINEAR,frog chorus based,residual_3min_median,3,107.0,0.0611790844943225,497
LINEAR,frog chorus based,residual_3min_median,3,108.0,0.0618006740685985,494
LINEAR,frog chorus based,residual_3min_median,3,109.0,0.0622842169353691,489
LINEAR,frog chorus based,residual_3min_median,3,110.0,0.0628317653952729,488
LINEAR,frog chorus based,residual_3min_median,3,111.0,0.063500316741002,493
LINEAR,frog chorus based,residual_3min_median,3,112.0,0.0637126129322379,494
LINEAR,frog chorus based,residual_3min_median,3,113.0,0.0642566119218006,493
LINEAR,frog chorus based,residual_3min_median,3,114.0,0.0646402687179701,495
LINEAR,frog chorus based,residual_3min_median,3,115.0,0.0652486325023582,493
LINEAR,frog chorus based,residual_3min_median,3,116.0,0.0656974738348206,492
LINEAR,frog chorus based,residual_3min_median,3,117.0,0.0663582058528348,493
LINEAR,frog chorus based,residual_3min_median,3,118.0,0.0670190916072287,494
LINEAR,frog chorus based,residual_3min_median,3,119.0,0.0672250983942628,492
LINEAR,frog chorus based,residual_3min_median,3,120.0,0.0679964562624777,496
LINEAR,frog chorus based,residual_3min_median,3,121.0,0.0686051036804298,496
LINEAR,frog chorus based,residual_3min_median,3,122.0,0.0690473495677068,495
LINEAR,frog chorus based,residual_3min_median,3,123.0,0.0696588163328437,496
LINEAR,frog chorus based,residual_3min_median,3,124.0,0.0702648482455035,493
LINEAR,frog chorus based,residual_3min_median,3,125.0,0.0707563094115263,494
LINEAR,frog chorus based,residual_3min_median,3,126.0,0.0712860719579975,491
LINEAR,frog chorus based,residual_3min_median,3,127.0,0.0714491394652984,493
LINEAR,frog chorus based,residual_3min_median,3,128.0,0.0721434381328961,486
LINEAR,frog chorus based,residual_3min_median,3,129.0,0.0725713599908279,493
LINEAR,frog chorus based,residual_3min_median,3,130.0,0.0731403272209891,485
LINEAR,frog chorus based,residual_3min_median,3,131.0,0.0736437018835689,493
LINEAR,frog chorus based,residual_3min_median,3,132.0,0.0741067029791432,493
LINEAR,frog chorus based,residual_3min_median,3,133.0,0.0746288504432265,490
LINEAR,frog chorus based,residual_3min_median,3,134.0,0.0753614367820679,489
LINEAR,frog chorus based,residual_3min_median,3,135.0,0.0756551593591118,491
LINEAR,frog chorus based,residual_3min_median,3,136.0,0.0760895009208217,494
LINEAR,frog chorus based,residual_3min_median,3,137.0,0.0766406542517907,490
LINEAR,frog chorus based,residual_3min_median,3,138.0,0.0770491148119949,490
LINEAR,frog chorus based,residual_3min_median,3,139.0,0.0776405730884044,497
LINEAR,frog chorus based,residual_3min_median,3,140.0,0.0782640855390573,493
LINEAR,frog chorus based,residual_3min_median,3,141.0,0.0787453055410367,493
LINEAR,frog chorus based,residual_3min_median,3,142.0,0.0791274653449386,486
LINEAR,frog chorus based,residual_3min_median,3,143.0,0.0795866184555626,492
LINEAR,frog chorus based,residual_3min_median,3,144.0,0.080163642210361,496
LINEAR,frog chorus based,residual_3min_median,3,145.0,0.0805203199227757,490
LINEAR,frog chorus based,residual_3min_median,3,146.0,0.0811039756021888,489
LINEAR,frog chorus based,residual_3min_median,3,147.0,0.0817165162654546,493
LINEAR,frog chorus based,residual_3min_median,3,148.0,0.0818735368930729,489
LINEAR,frog chorus based,residual_3min_median,3,149.0,0.0825320300536455,490
LINEAR,frog chorus based,residual_3min_median,3,150.0,0.0830117942429186,492
LINEAR_4,modified frog chorus based,residual_median,30,1.0,0.0403850076546017,499
LINEAR_4,modified frog chorus based,residual_median,30,2.0,0.0235900153806362,500
LINEAR_4,modified frog chorus based,residual_median,30,3.0,0.0161703888858478,500
LINEAR_4,modified frog chorus based,residual_median,30,4.0,0.0125402784440331,500
LINEAR_4,modified frog chorus based,residual_median,30,5.0,0.0128167023390039,500
LINEAR_4,modified frog chorus based,residual_median,30,6.0,0.0138061867205733,500
LINEAR_4,modified frog chorus based,residual_median,30,7.0,0.0148470596905495,500
LINEAR_4,modified frog chorus based,residual_median,30,8.0,0.0157281065617708,500
LINEAR_4,modified frog chorus based,residual_median,30,9.0,0.016650679137341,499
LINEAR_4,modified frog chorus based,residual_median,30,10.0,0.0172655266143106,498
LINEAR_4,modified frog chorus based,residual_median,30,11.0,0.0182616318624926,497
LINEAR_4,modified frog chorus based,residual_median,30,12.0,0.0187756268519873,499
LINEAR_4,modified frog chorus based,residual_median,30,13.0,0.0192161840682986,499
LINEAR_4,modified frog chorus based,residual_median,30,14.0,0.0201325643713997,499
LINEAR_4,modified frog chorus based,residual_median,30,15.0,0.0205878429444171,496
LINEAR_4,modified frog chorus based,residual_median,30,16.0,0.0213860735905357,499
LINEAR_4,modified frog chorus based,residual_median,30,17.0,0.021689356328202,496
LINEAR_4,modified frog chorus based,residual_median,30,18.0,0.021929271306524,498
LINEAR_4,modified frog chorus based,residual_median,30,19.0,0.0226745388481738,497
LINEAR_4,modified frog chorus based,residual_median,30,20.0,0.0229408066409917,496
LINEAR_4,modified frog chorus based,residual_median,30,21.0,0.0235125632078777,494
LINEAR_4,modified frog chorus based,residual_median,30,22.0,0.0238688937019027,494
LINEAR_4,modified frog chorus based,residual_median,30,23.0,0.0239116951758373,493
LINEAR_4,modified frog chorus based,residual_median,30,24.0,0.024418663587348,491
LINEAR_4,modified frog chorus based,residual_median,30,25.0,0.0245713836187053,492
LINEAR_4,modified frog chorus based,residual_median,30,26.0,0.0252994161200632,492
LINEAR_4,modified frog chorus based,residual_median,30,27.0,0.0257158767155096,494
LINEAR_4,modified frog chorus based,residual_median,30,28.0,0.0258507622234119,492
LINEAR_4,modified frog chorus based,residual_median,30,29.0,0.0258164692517453,489
LINEAR_4,modified frog chorus based,residual_median,30,30.0,0.0262415344887762,494
LINEAR_4,modified frog chorus based,residual_median,30,31.0,0.0263881526191138,489
LINEAR_4,modified frog chorus based,residual_median,30,32.0,0.0265223779360054,489
LINEAR_4,modified frog chorus based,residual_median,30,33.0,0.0270345905154107,491
LINEAR_4,modified frog chorus based,residual_median,30,34.0,0.0269976250719246,484
LINEAR_4,modified frog chorus based,residual_median,30,35.0,0.0273921591468619,491
LINEAR_4,modified frog chorus based,residual_median,30,36.0,0.027815415873069,486
LINEAR_4,modified frog chorus based,residual_median,30,37.0,0.0279820599579993,488
LINEAR_4,modified frog chorus based,residual_median,30,38.0,0.0282316512694411,485
LINEAR_4,modified frog chorus based,residual_median,30,39.0,0.0283100961947385,488
LINEAR_4,modified frog chorus based,residual_median,30,40.0,0.0290901659653228,490
LINEAR_4,modified frog chorus based,residual_median,30,41.0,0.0290611972599787,489
LINEAR_4,modified frog chorus based,residual_median,30,42.0,0.0291922249529525,488
LINEAR_4,modified frog chorus based,residual_median,30,43.0,0.0295161075673049,492
LINEAR_4,modified frog chorus based,residual_median,30,44.0,0.0299025798547466,486
LINEAR_4,modified frog chorus based,residual_median,30,45.0,0.0300932237790231,487
LINEAR_4,modified frog chorus based,residual_median,30,46.0,0.0303203334816701,488
LINEAR_4,modified frog chorus based,residual_median,30,47.0,0.0306734681332559,490
LINEAR_4,modified frog chorus based,residual_median,30,48.0,0.0308435076913192,490
LINEAR_4,modified frog chorus based,residual_median,30,49.0,0.0310411516835885,494
LINEAR_4,modified frog chorus based,residual_median,30,50.0,0.0314573978472931,486
LINEAR_4,modified frog chorus based,residual_median,30,51.0,0.0318229598312655,494
LINEAR_4,modified frog chorus based,residual_median,30,52.0,0.0318768872314986,487
LINEAR_4,modified frog chorus based,residual_median,30,53.0,0.0322711836699998,486
LINEAR_4,modified frog chorus based,residual_median,30,54.0,0.032611572135244,491
LINEAR_4,modified frog chorus based,residual_median,30,55.0,0.0328710152704848,491
LINEAR_4,modified frog chorus based,residual_median,30,56.0,0.0333697635252411,490
LINEAR_4,modified frog chorus based,residual_median,30,57.0,0.0337154219874747,491
LINEAR_4,modified frog chorus based,residual_median,30,58.0,0.0339589913236954,491
LINEAR_4,modified frog chorus based,residual_median,30,59.0,0.0343329165357952,492
LINEAR_4,modified frog chorus based,residual_median,30,60.0,0.0347157242775102,493
LINEAR_4,modified frog chorus based,residual_median,30,61.0,0.0352897663152062,496
LINEAR_4,modified frog chorus based,residual_median,30,62.0,0.0356361362362256,492
LINEAR_4,modified frog chorus based,residual_median,30,63.0,0.0359176333112644,491
LINEAR_4,modified frog chorus based,residual_median,30,64.0,0.0364275384068306,489
LINEAR_4,modified frog chorus based,residual_median,30,65.0,0.0368366299356242,494
LINEAR_4,modified frog chorus based,residual_median,30,66.0,0.0373374008465314,493
LINEAR_4,modified frog chorus based,residual_median,30,67.0,0.0378043554471643,493
LINEAR_4,modified frog chorus based,residual_median,30,68.0,0.0383386287910167,492
LINEAR_4,modified frog chorus based,residual_median,30,69.0,0.0387628859354533,488
LINEAR_4,modified frog chorus based,residual_median,30,70.0,0.0392240911418109,482
LINEAR_4,modified frog chorus based,residual_median,30,71.0,0.0397434920866856,487
LINEAR_4,modified frog chorus based,residual_median,30,72.0,0.040308985163153,487
LINEAR_4,modified frog chorus based,residual_median,30,73.0,0.0408698063561924,492
LINEAR_4,modified frog chorus based,residual_median,30,74.0,0.0413934636930847,484
LINEAR_4,modified frog chorus based,residual_median,30,75.0,0.0419920622170935,487
LINEAR_4,modified frog chorus based,residual_median,30,76.0,0.0426409062529097,493
LINEAR_4,modified frog chorus based,residual_median,30,77.0,0.0430982206177097,485
LINEAR_4,modified frog chorus based,residual_median,30,78.0,0.0436444237604874,482
LINEAR_4,modified frog chorus based,residual_median,30,79.0,0.0442280404265427,493
LINEAR_4,modified frog chorus based,residual_median,30,80.0,0.0448344361740728,489
LINEAR_4,modified frog chorus based,residual_median,30,81.0,0.0454082781828529,493
LINEAR_4,modified frog chorus based,residual_median,30,82.0,0.0459484252085318,487
LINEAR_4,modified frog chorus based,residual_median,30,83.0,0.0465586418499476,487
LINEAR_4,modified frog chorus based,residual_median,30,84.0,0.0472187638052485,491
LINEAR_4,modified frog chorus based,residual_median,30,85.0,0.0477697321741763,489
LINEAR_4,modified frog chorus based,residual_median,30,86.0,0.0483325559681614,485
LINEAR_4,modified frog chorus based,residual_median,30,87.0,0.0489251856497975,486
LINEAR_4,modified frog chorus based,residual_median,30,88.0,0.0494370771154814,487
LINEAR_4,modified frog chorus based,residual_median,30,89.0,0.0500874783318318,490
LINEAR_4,modified frog chorus based,residual_median,30,90.0,0.0506439625210233,488
LINEAR_4,modified frog chorus based,residual_median,30,91.0,0.0512321906296324,484
LINEAR_4,modified frog chorus based,residual_median,30,92.0,0.0518023244232839,483
LINEAR_4,modified frog chorus based,residual_median,30,93.0,0.052440872360982,484
LINEAR_4,modified frog chorus based,residual_median,30,94.0,0.0530203617588294,488
LINEAR_4,modified frog chorus based,residual_median,30,95.0,0.0536591191707902,484
LINEAR_4,modified frog chorus based,residual_median,30,96.0,0.0542405812776822,488
LINEAR_4,modified frog chorus based,residual_median,30,97.0,0.0548574693270516,488
LINEAR_4,modified frog chorus based,residual_median,30,98.0,0.0553962273596496,487
LINEAR_4,modified frog chorus based,residual_median,30,99.0,0.0559478486740682,485
LINEAR_4,modified frog chorus based,residual_median,30,100.0,0.056671107401787,487
LINEAR_4,modified frog chorus based,residual_median,30,101.0,0.0571833693518632,484
LINEAR_4,modified frog chorus based,residual_median,30,102.0,0.0578643292593493,489
LINEAR_4,modified frog chorus based,residual_median,30,103.0,0.0584530481833501,488
LINEAR_4,modified frog chorus based,residual_median,30,104.0,0.0592188897279841,490
LINEAR_4,modified frog chorus based,residual_median,30,105.0,0.0597488335878289,487
LINEAR_4,modified frog chorus based,residual_median,30,106.0,0.0603976187664589,486
LINEAR_4,modified frog chorus based,residual_median,30,107.0,0.0610647108730344,492
LINEAR_4,modified frog chorus based,residual_median,30,108.0,0.0616370103637297,483
LINEAR_4,modified frog chorus based,residual_median,30,109.0,0.0622804905216217,477
LINEAR_4,modified frog chorus based,residual_median,30,110.0,0.0629260965701161,487
LINEAR_4,modified frog chorus based,residual_median,30,111.0,0.0635616991311545,483
LINEAR_4,modified frog chorus based,residual_median,30,112.0,0.0642704408105999,488
LINEAR_4,modified frog chorus based,residual_median,30,113.0,0.06472099772504,488
LINEAR_4,modified frog chorus based,residual_median,30,114.0,0.0653829383686882,486
LINEAR_4,modified frog chorus based,residual_median,30,115.0,0.0659377149031592,481
LINEAR_4,modified frog chorus based,residual_median,30,116.0,0.0666454939103857,486
LINEAR_4,modified frog chorus based,residual_median,30,117.0,0.0671795410266007,484
LINEAR_4,modified frog chorus based,residual_median,30,118.0,0.0677522005690788,483
LINEAR_4,modified frog chorus based,residual_median,30,119.0,0.0683332312640744,482
LINEAR_4,modified frog chorus based,residual_median,30,120.0,0.0688966643839007,484
LINEAR_4,modified frog chorus based,residual_median,30,121.0,0.0694583133521737,484
LINEAR_4,modified frog chorus based,residual_median,30,122.0,0.0700554018022373,477
LINEAR_4,modified frog chorus based,residual_median,30,123.0,0.0705020857986918,482
LINEAR_4,modified frog chorus based,residual_median,30,124.0,0.0711162203378551,487
LINEAR_4,modified frog chorus based,residual_median,30,125.0,0.0716522473319231,483
