condition,function,label,reference_device_id,reference_initial_event_time_ms,cycle_index,device_id,device_event_time_ms,phase_diff_rad,reference_phase_diff_rad,phase_diff_rebased_rad
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,27,21229.37607103112,0.0164568989542315,0.0152378734223857,0.0012190255318458298
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,28,21230.346140504666,0.0170664115805407,0.0152378734223857,0.0018285381581550908
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,29,21231.31620984546,0.0176759241234452,0.0152378734223857,0.002438050701059513
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,30,21279.569311159543,0.0479942418436971,0.0152378734223857,0.032756368421311244
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,31,21328.53255780309,0.0787587570339469,0.0152378734223857,0.06352088361156127
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,32,21329.954988470254,0.0796524965807899,0.0152378734223857,0.06441462315840418
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,33,21330.92505660167,0.0802620083638182,0.0152378734223857,0.06502413494143244
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,34,21331.89512476205,0.0808715201650438,0.0152378734223857,0.06563364674265815
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,35,21332.86519296295,0.0814810319917287,0.0152378734223857,0.06624315856934304
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,36,21333.835261215914,0.0820905438511282,0.0152378734223857,0.06685267042874266
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,37,21334.8053295325,0.0827000557505019,0.0152378734223857,0.06746218232811607
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,38,21335.77539792426,0.0833095676971073,0.0152378734223857,0.06807169427472148
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,39,21336.745466402743,0.0839190796982041,0.0152378734223857,0.06868120627581842
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,40,21337.7155349795,0.0845285917610475,0.0152378734223857,0.06929071833866196
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,41,21338.68560366608,0.0851381038928926,0.0152378734223857,0.06990023047050675
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,42,21339.65567247403,0.0857476161010014,0.0152378734223857,0.07050974267861587
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,43,21340.625741414915,0.0863571283926337,0.0152378734223857,0.07111925497024796
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,44,21341.59581050028,0.0869666407750447,0.0152378734223857,0.07172876735265898
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,45,21342.56587974167,0.0875761532554895,0.0152378734223857,0.07233827983310359
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,46,21343.53594915064,0.0881856658412301,0.0152378734223857,0.07294779241884441
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,47,21344.506018738743,0.0887951785395216,0.0152378734223857,0.0735573051171361
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,48,21345.476088517527,0.0894046913576193,0.0152378734223857,0.07416681793523372
uniform_1ms,NewSIN,1-sin based,25,1275.0,3,49,21346.446158498547,0.0900142043027874,0.0152378734223857,0.0747763308804017
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,0,31179.911632208463,0.0,0.0150081531237137,-0.015008153123713619
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,1,31274.709753566785,0.0595634163266839,0.0150081531237137,0.044555263202969986
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,2,31276.407351023423,0.060630048266389,0.0150081531237137,0.04562189514267523
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,3,31324.910428319785,0.0911054305285387,0.0150081531237137,0.07609727740482519
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,4,31325.865868203276,0.0917057511123212,0.0150081531237137,0.07669759798860731
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,5,31326.82130813754,0.092306071728009,0.0150081531237137,0.07729791860429547
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,6,31327.776748139397,0.0929063923861626,0.0150081531237137,0.07789823926244877
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,7,31328.732188225647,0.093506713097347,0.0150081531237137,0.07849855997363342
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,8,31329.687628413107,0.0941070338721204,0.0150081531237137,0.07909888074840676
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,9,31330.6430687186,0.0947073547210545,0.0150081531237137,0.07969920159734079
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,10,31331.598509158917,0.095307675654703,0.0150081531237137,0.08029952253098926
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,11,31332.553949750876,0.0959079966836309,0.0150081531237137,0.08089984355991708
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,12,31333.509390511288,0.0965083178184032,0.0150081531237137,0.08150016469468957
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,13,31334.46483145698,0.0971086390695873,0.0150081531237137,0.08210048594587338
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,14,31335.420272604744,0.0977089604477389,0.0150081531237137,0.0827008073240254
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,15,31336.3757139714,0.0983092819634208,0.0150081531237137,0.08330112883970697
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,16,31289.754282200967,0.0690161724534573,0.0150081531237137,0.05400801932974364
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,17,31290.70972396583,0.0696164942193417,0.0150081531237137,0.05460834109562818
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,18,31291.665165837712,0.0702168160524699,0.0150081531237137,0.05520866292875626
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,19,31292.620607833444,0.070817137963414,0.0150081531237137,0.055808984839700315
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,20,31293.57604996981,0.0714174599627252,0.0150081531237137,0.056409306839011464
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,21,31294.531492263653,0.0720177820609754,0.0150081531237137,0.05700962893726169
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,22,31295.48693473176,0.0726181042687227,0.0150081531237137,0.05760995114500922
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,23,31296.44237739095,0.0732184265965299,0.0150081531237137,0.058210273472816265
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,24,31297.397820258037,0.0738187490549596,0.0150081531237137,0.058810595931245935
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,25,31203.79784977165,0.0150081531237137,0.0150081531237137,0.0
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,26,31204.7532928348,0.0156084757053349,0.0150081531237137,0.0006003225816213487
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,27,31205.708735615437,0.0162087981094469,0.0150081531237137,0.0012006449857331347
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,28,31206.664178130377,0.0168091203466218,0.0150081531237137,0.001800967222908234
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,29,31207.619620396425,0.0174094424274106,0.0150081531237137,0.002401289303696874
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,30,31255.876711525467,0.0477302670223331,0.0150081531237137,0.032722113898619565
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,31,31304.554007549355,0.0783151141393859,0.0150081531237137,0.06330696101567224
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,32,31353.502625917085,0.1090704381128715,0.0150081531237137,0.0940622849891577
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,33,31354.910428319785,0.1099549864500774,0.0150081531237137,0.09494683332636367
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,34,31355.865868203276,0.1105553070338599,0.0150081531237137,0.09554715391014623
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,35,31356.82130813754,0.1111556276495478,0.0150081531237137,0.09614747452583394
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,36,31357.776748139397,0.1117559483077014,0.0150081531237137,0.09674779518398768
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,37,31358.732188225647,0.1123562690188858,0.0150081531237137,0.0973481158951719
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,38,31359.687628413107,0.1129565897936591,0.0150081531237137,0.09794843666994524
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,39,31360.6430687186,0.1135569106425932,0.0150081531237137,0.0985487575188797
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,40,31361.598509158917,0.1141572315762418,0.0150081531237137,0.09914907845252818
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,41,31362.553949750876,0.1147575526051697,0.0150081531237137,0.099749399481456
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,42,31363.509390511288,0.115357873739942,0.0150081531237137,0.10034972061622849
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,43,31364.46483145698,0.115958194991126,0.0150081531237137,0.1009500418674123
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,44,31365.420272604744,0.1165585163692776,0.0150081531237137,0.10155036324556388
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,45,31366.3757139714,0.1171588378849595,0.0150081531237137,0.10215068476124589
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,46,31367.331155573756,0.117759159548739,0.0150081531237137,0.10275100642502544
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,47,31368.28659742862,0.1183594813711766,0.0150081531237137,0.10335132824746296
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,48,31369.24203955281,0.1189598033628303,0.0150081531237137,0.10395165023911668
uniform_1ms,NewSIN,1-sin based,25,1275.0,4,49,31370.19748196313,0.1195601255342721,0.0150081531237137,0.10455197241055858
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,0,41157.05672371429,0.0,0.0442216512644721,-0.04422165126447197
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,1,41250.93661633525,0.0589864761955637,0.0442216512644721,0.014764824931091436
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,2,41252.60861564484,0.0600370243451223,0.0442216512644721,0.015815373080650286
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,3,41301.36279087296,0.0906701760908191,0.0442216512644721,0.04644852482634709
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,4,41349.85146051012,0.1211365057537134,0.0442216512644721,0.07691485448924151
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,5,41350.79249275568,0.1217277737516011,0.0442216512644721,0.07750612248712896
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,6,41351.733525078176,0.1223190417978291,0.0442216512644721,0.07809739053335685
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,7,41352.67455749938,0.1229103099060802,0.0442216512644721,0.07868865864160801
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,8,41353.61559004103,0.1235015780900054,0.0442216512644721,0.07927992682553331
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,9,41354.55662272489,0.1240928463632874,0.0442216512644721,0.07987119509881513
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,10,41355.49765557271,0.1246841147395863,0.0442216512644721,0.0804624634751141
uniform_1ms,NewSIN,1-sin based,25,1275.0,5,11,41356.43868860623,0.125275383232562,0.0442216512644721,0.08105373196808996
